"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
32	0.7264929	0.0746786	0.8807887	0.3750859	0.3363413	0.2966366	0.1564026	0.6314975	0.2714304	0.8105177
33	0.7171502	0.0442457	0.8735786	0.4004591	0.3614550	0.3301888	0.1652129	0.6100388	0.2614063	0.7632045
34	0.7327046	0.0587079	0.8636075	0.4581752	0.3754747	0.2771002	0.1993978	0.6648291	0.2518125	0.7732944
35	0.7064245	0.0694367	0.8625452	0.4166102	0.3606801	0.2934573	0.1844829	0.6100930	0.2693618	0.7983730
36	0.7146817	0.0691259	0.8482039	0.4093501	0.3426306	0.3095579	0.1823976	0.6040029	0.2850079	0.7888254
37	0.6861233	0.0974420	0.8593246	0.4486963	0.3465707	0.2796791	0.1409837	0.6275402	0.3062439	0.8044510
38	0.6619614	0.0562054	0.9105704	0.4120381	0.3045926	0.2772872	0.1760928	0.6197389	0.2901476	0.7714537
39	0.7129430	0.0554340	0.8836190	0.4450945	0.3045930	0.2597181	0.1758871	0.6304253	0.2777883	0.8110663
40	0.7172085	0.0551695	0.8416901	0.4292599	0.2936783	0.3023156	0.1655117	0.6341677	0.2751511	0.7738196
41	0.6797920	0.0188133	0.8562017	0.3980607	0.2862008	0.2958339	0.1600653	0.6289731	0.2292393	0.7805086
42	0.7030259	0.0705656	0.8894056	0.3640925	0.3203539	0.2712778	0.2146055	0.6136826	0.2669504	0.7926539
43	0.7053474	0.0420228	0.8661351	0.4105961	0.2999266	0.3211094	0.2048248	0.6217038	0.2652538	0.8000764
44	0.6961323	0.0787893	0.7846738	0.4412919	0.2722204	0.3062243	0.1461194	0.5887899	0.2843037	0.8168883
45	0.7133231	0.0531127	0.7960721	0.4366743	0.3029704	0.2732529	0.2201013	0.6202830	0.2393934	0.8538201
46	0.6850925	0.0639387	0.8487436	0.4264175	0.2506448	0.2957261	0.1933711	0.6262596	0.2292737	0.8413468
47	0.7254601	0.0491973	0.8179926	0.3977635	0.2632595	0.2637653	0.2048625	0.6574735	0.2714984	0.8159347
48	0.7306223	0.0629546	0.8545916	0.4102584	0.2637217	0.2814362	0.1977389	0.6553166	0.2413386	0.8390004
49	0.6886716	0.0832845	0.8095334	0.3799269	0.2558234	0.2761514	0.1543893	0.6798002	0.2670492	0.7942142
50	0.6808525	0.0637453	0.8470825	0.4013903	0.2555804	0.3179563	0.1915240	0.6572323	0.2406446	0.7902949
51	0.6809066	0.0195351	0.8615153	0.4202222	0.2543872	0.2427304	0.1482599	0.6581400	0.2495390	0.8091188
52	0.6714453	0.0786770	0.8349536	0.3827058	0.2410090	0.2418323	0.1859417	0.6111904	0.2682057	0.7898733
53	0.7268435	0.0403723	0.8626124	0.4502270	0.2194595	0.2525013	0.1383094	0.6545970	0.2650188	0.8222298
54	0.6918364	0.0430103	0.8296010	0.4122449	0.2695425	0.2445578	0.1663825	0.6291180	0.2405664	0.8077010
55	0.7109058	0.0519803	0.8200579	0.3601332	0.2067887	0.2329756	0.2018002	0.6766500	0.2584247	0.7971579
56	0.7017734	0.0718081	0.8293943	0.3944748	0.2391884	0.2652702	0.1798319	0.6227105	0.2373956	0.8052011
57	0.7003189	0.0272580	0.8263451	0.3907031	0.2280014	0.2558311	0.1670563	0.6390479	0.2460757	0.8647270
58	0.6984055	0.0427683	0.8038473	0.3796307	0.2112240	0.2946656	0.2014498	0.6339303	0.2594416	0.8543849
59	0.6850735	0.0547257	0.8345620	0.3859320	0.2292200	0.3032108	0.1278827	0.6525864	0.2810562	0.8235111
60	0.7196571	0.0528362	0.8356328	0.3612032	0.2224122	0.2829332	0.2089702	0.6301064	0.2772741	0.8840835
61	0.6587325	0.0681304	0.8191925	0.3441955	0.2036949	0.2323233	0.1638322	0.6385635	0.2717038	0.8523397
62	0.6699677	0.0446117	0.8102295	0.3741501	0.1838225	0.2734293	0.1439324	0.6533089	0.2661226	0.8233481
63	0.6723212	0.0470531	0.8330999	0.3751309	0.2196908	0.2749360	0.1771992	0.6664136	0.2617482	0.8366067
64	0.7091757	0.0911002	0.8263418	0.4126385	0.1957038	0.3027379	0.1580508	0.7005464	0.2847339	0.8366305
65	0.6740872	0.0698150	0.8639429	0.4401629	0.1875796	0.2807046	0.1853208	0.6794579	0.2738147	0.8241531
66	0.6966161	0.0204916	0.8365432	0.4169585	0.1845208	0.3024219	0.1972734	0.6764281	0.2790277	0.8292776
67	0.7005396	0.0554290	0.8806005	0.4286607	0.1911671	0.3121240	0.1680466	0.7336802	0.2810943	0.8235901
68	0.7372629	0.0633160	0.8661313	0.4406778	0.1976171	0.2495037	0.1457145	0.7204895	0.2921506	0.8319517
69	0.6841292	0.0585970	0.8586784	0.4117549	0.2045430	0.3046514	0.1739186	0.6903128	0.2604320	0.8012683
70	0.7640084	0.0622603	0.8265745	0.4306704	0.2030943	0.2814617	0.1551244	0.6825310	0.2938366	0.8190897
71	0.6931264	0.0580096	0.8042302	0.4103470	0.1691834	0.2646064	0.1981246	0.6722755	0.3137887	0.8337792
72	0.7068867	0.0487947	0.8587460	0.4228955	0.2028535	0.2983620	0.1854240	0.7051198	0.2843643	0.8408227
73	0.7215362	0.0781289	0.8446204	0.4089443	0.1514537	0.3100226	0.1117448	0.7522366	0.2809683	0.8664997
74	0.6741401	0.0512031	0.8016814	0.4171533	0.1937542	0.2929543	0.1629446	0.7411950	0.2870530	0.8782455
75	0.6532082	0.0397086	0.8258716	0.4446400	0.1721472	0.3025177	0.2143183	0.7546944	0.2954304	0.8554254
76	0.6974477	0.0380053	0.8308195	0.4066750	0.1656091	0.2918499	0.1748409	0.7284056	0.2769830	0.8526603
77	0.6837365	0.0718915	0.8574778	0.3892258	0.1772067	0.2910589	0.1855468	0.7480377	0.2392629	0.8305696
78	0.6248289	0.0360947	0.8111040	0.3999545	0.2144744	0.2537847	0.1818732	0.7217153	0.2843158	0.8137321
79	0.6308489	0.0349549	0.8433388	0.3976370	0.1739765	0.2600991	0.1963017	0.7594284	0.3004674	0.8429995
80	0.6293187	0.0045597	0.7819046	0.4177540	0.1652843	0.2829032	0.1777322	0.7557951	0.2781512	0.8258163
81	0.6553765	0.0274034	0.8069412	0.4372873	0.1699653	0.2521241	0.2270575	0.7446903	0.3042777	0.8541354
82	0.6071882	0.0779937	0.8100335	0.4428869	0.1346905	0.2759184	0.2520041	0.7507359	0.2865377	0.8066441
83	0.6227615	0.0339313	0.8295219	0.3848615	0.1641143	0.2504462	0.2328720	0.7684543	0.2830287	0.8963201
84	0.6321249	0.0737514	0.8307860	0.3736825	0.1536064	0.2843933	0.1958214	0.7464547	0.2904924	0.8779316
85	0.6455076	0.0681970	0.8512713	0.4184338	0.1286558	0.2447357	0.2014507	0.7618017	0.2757592	0.9092124
86	0.6114001	0.0083365	0.8344708	0.4368156	0.1508482	0.2709633	0.2219555	0.7683071	0.2896685	0.8581321
87	0.6224719	0.0512009	0.8423205	0.4001504	0.1291752	0.3214763	0.2016186	0.7842047	0.3117835	0.8914950
88	0.6266651	0.0393644	0.8695807	0.4374286	0.1638235	0.2986476	0.1849071	0.7886812	0.2132833	0.9156576
89	0.6475037	0.0387075	0.8164727	0.4053503	0.1257622	0.3072664	0.2237206	0.8097032	0.2526240	0.9331668
90	0.6401734	0.0359054	0.8452883	0.4375592	0.1305950	0.2735999	0.2013919	0.7778128	0.2627047	0.8657949
91	0.6476184	0.0441423	0.8618728	0.4140503	0.1729533	0.2725003	0.1703297	0.8363440	0.2375275	0.9282136
92	0.6328671	0.0276408	0.8377799	0.3743453	0.1256271	0.2816524	0.2021233	0.7559363	0.2160457	0.9104179
93	0.6235031	0.0429193	0.8027350	0.4707892	0.1440141	0.2658999	0.1873558	0.7973904	0.2399027	0.9426916
94	0.6124994	0.0453458	0.8555539	0.4056605	0.1616982	0.2872031	0.1929969	0.7299410	0.2558663	0.8992921
95	0.6366623	0.0554509	0.8718107	0.3879834	0.1204190	0.2890300	0.1748079	0.7713581	0.2385335	0.9057912
96	0.6236012	0.0597860	0.8807605	0.4274193	0.1165102	0.2315084	0.1740471	0.7446821	0.2165773	0.8622819
97	0.6133194	0.0342765	0.8848243	0.4196584	0.1572163	0.1994214	0.2052704	0.7627927	0.2598506	0.9265596
98	0.5933483	0.0516785	0.8461690	0.4182876	0.1423999	0.2327467	0.2003462	0.7448068	0.3030410	0.8695297
99	0.6623842	0.0362708	0.8760487	0.4201683	0.1459626	0.2291981	0.1586796	0.6966934	0.2469775	0.9062835
100	0.6297040	0.0606972	0.8775275	0.4468861	0.1080562	0.2588729	0.2144636	0.7524325	0.3413640	0.8674676
101	0.6230589	0.0473650	0.9009743	0.4577794	0.1482244	0.2509583	0.1947011	0.6922595	0.2350964	0.8620829
102	0.6552253	0.0404131	0.8864746	0.4566326	0.0998110	0.2685600	0.2033965	0.7626192	0.2578131	0.8565300
103	0.6959158	0.0658338	0.8739814	0.4604681	0.1430467	0.2531619	0.2032727	0.7617586	0.2589773	0.9337623
104	0.6395302	0.0390775	0.8760410	0.4605586	0.1052747	0.2377917	0.1964035	0.7246453	0.3155067	0.8568064
105	0.7119396	0.0523788	0.8694340	0.4686344	0.0875676	0.2728653	0.1867999	0.7155639	0.2727433	0.9249842
106	0.7044417	0.0017511	0.8824492	0.4782640	0.1398071	0.2664421	0.1991048	0.7353809	0.3296469	0.8843875
107	0.6561178	0.0814147	0.9184522	0.4629304	0.1022078	0.2637878	0.1705255	0.7693126	0.2576078	0.9089406
108	0.7139552	0.0504947	0.8855507	0.4971867	0.0875203	0.2948335	0.1767720	0.7589662	0.2837704	0.8122217
109	0.6866619	0.0369068	0.8697899	0.4310694	0.1170663	0.2676833	0.1873301	0.8009491	0.2911468	0.8493199
110	0.6880690	0.0342103	0.8468496	0.4356279	0.0777399	0.2590985	0.1989180	0.7455351	0.2917092	0.9179487
111	0.6932984	0.0572780	0.8568771	0.4993071	0.1002006	0.2851543	0.1941013	0.7792521	0.2349119	0.8441329
112	0.7050854	0.0532680	0.8666059	0.4729834	0.1190191	0.2055215	0.1980673	0.7784737	0.2518059	0.8800090
113	0.6876180	0.0631902	0.8026330	0.4919500	0.0853249	0.2381149	0.1819772	0.7836097	0.2692754	0.8639470
114	0.7296612	0.0166179	0.8203178	0.4672094	0.1326664	0.2973864	0.1491672	0.7461536	0.2171926	0.8427999
115	0.6930458	0.0634336	0.8396635	0.4057442	0.1096169	0.2822307	0.1803432	0.7594758	0.2818985	0.8804445
116	0.7150465	0.0894903	0.8546835	0.4737252	0.1209791	0.2694469	0.1744067	0.7991737	0.2563791	0.8554636
117	0.6644082	0.0655977	0.8424495	0.4839106	0.1215074	0.2647887	0.1616655	0.7711934	0.2805106	0.8602679
118	0.7362595	0.0553721	0.8526390	0.4694159	0.1081463	0.2638297	0.1830987	0.7426250	0.2512903	0.8582103
119	0.7301920	0.0247357	0.8241527	0.4988080	0.0601908	0.2912669	0.1532839	0.7586393	0.2815316	0.8857222
120	0.7341761	0.0456918	0.8261142	0.4285570	0.0840449	0.2831102	0.1974021	0.7539668	0.2791616	0.9440010
121	0.7160270	0.0355251	0.8451367	0.4773655	0.0755303	0.2900714	0.1892653	0.7505105	0.2523216	0.8618708
122	0.6747397	0.0489155	0.8500632	0.4164751	0.0898842	0.2698339	0.2292112	0.7620218	0.2707320	0.8921798
123	0.7024954	0.0343614	0.8154659	0.4533754	0.1001387	0.2651268	0.2188021	0.7430644	0.2604264	0.8945242
124	0.7024355	0.0000000	0.8896709	0.4422343	0.1324017	0.2630586	0.1731523	0.7883594	0.2425780	0.8777732
125	0.6930564	0.0651875	0.8196026	0.4432635	0.0422402	0.2985856	0.1740493	0.7537655	0.2536958	0.8810027
126	0.7400087	0.0168558	0.8309503	0.4698772	0.1026238	0.2558703	0.2331754	0.7418550	0.2527315	0.8894377
127	0.6778671	0.0643154	0.8066564	0.4323073	0.0513193	0.2835103	0.1883350	0.7283719	0.2536865	0.8199536
128	0.6394345	0.0464521	0.8284332	0.4745944	0.0734654	0.2483889	0.2452974	0.7142589	0.2736638	0.8429878
129	0.6665739	0.0471200	0.8187439	0.4959176	0.0703719	0.2880858	0.2039709	0.7327661	0.2978641	0.8503781
130	0.6427975	0.0561790	0.7977664	0.4902660	0.1025623	0.2732114	0.2262718	0.7242419	0.2765544	0.8499860
131	0.6710515	0.0885653	0.8165162	0.5145048	0.0619588	0.2490451	0.2232968	0.7229583	0.2966791	0.8727361
132	0.6636752	0.0427024	0.7785432	0.4787861	0.0694653	0.2422395	0.2028202	0.6683970	0.2937249	0.8424335
133	0.7118656	0.0720290	0.8464469	0.4802719	0.0814348	0.2789886	0.2158126	0.6968030	0.2874381	0.8648289
134	0.6465165	0.0307270	0.8120449	0.5145827	0.0468552	0.2480793	0.2388402	0.6946961	0.2695408	0.9158602
135	0.6510002	0.0030755	0.8774413	0.4912465	0.1020883	0.2638028	0.2054950	0.6687092	0.2903441	0.8535217
136	0.6891788	0.0529250	0.8612920	0.4974077	0.1038485	0.2820537	0.2238346	0.6909153	0.2360832	0.8287230
137	0.7489785	0.0686429	0.8507778	0.4527043	0.0807180	0.2999409	0.2094042	0.7158286	0.2535055	0.8326969
138	0.6818922	0.0408827	0.8446579	0.5072383	0.0777998	0.2650990	0.2257525	0.6947173	0.2867708	0.8572862
139	0.6792449	0.0750502	0.8966134	0.4798987	0.0786868	0.2379892	0.2066818	0.6867063	0.2998078	0.8402911
140	0.6883927	0.0560830	0.8896022	0.4508407	0.0997314	0.2554642	0.2320795	0.6816335	0.3011561	0.8479761
141	0.7110979	0.0042058	0.8614820	0.4355143	0.1048163	0.2658762	0.2304289	0.7331823	0.2887618	0.8676946
142	0.6740407	0.0464817	0.8618137	0.4665957	0.0803718	0.2468448	0.2222839	0.7186746	0.2813466	0.8898512
143	0.6883825	0.0560636	0.8429230	0.4647275	0.0637449	0.2586213	0.2522802	0.6677399	0.2526017	0.8844048
144	0.7253811	0.0288894	0.8445298	0.4835587	0.0509564	0.2174686	0.1952961	0.6501742	0.3009907	0.8853831
145	0.6746271	0.0729769	0.8459860	0.5090480	0.0508456	0.2429653	0.2354200	0.7055438	0.2436410	0.8836411
146	0.6961402	0.0629534	0.8770013	0.4454341	0.0903381	0.2473344	0.2112988	0.6952183	0.2722978	0.8138404
147	0.6878766	0.0476786	0.8429808	0.4523104	0.0619624	0.2352635	0.1918366	0.6549551	0.3085627	0.8428135
148	0.6707971	0.0534429	0.8893009	0.4943577	0.0636372	0.2663307	0.2166317	0.6933219	0.2411549	0.8498394
149	0.6607415	0.0359555	0.8174124	0.4781677	0.1041886	0.2795296	0.1871025	0.7077564	0.2324772	0.8869487
150	0.6661415	0.0701275	0.8457147	0.4606325	0.0699347	0.2717656	0.1898839	0.6773416	0.2494458	0.8804847
151	0.6371460	0.0073253	0.8486845	0.5053762	0.0253189	0.2523083	0.2147886	0.6663302	0.2308331	0.8812077
152	0.6259639	0.0552300	0.8690085	0.4572401	0.1032390	0.2742006	0.1959735	0.6850794	0.2617123	0.9216410
153	0.6508369	0.0270946	0.8628368	0.5009233	0.0760785	0.2467575	0.1951996	0.7390717	0.2468191	0.8739426
154	0.6643789	0.0217347	0.8374619	0.4609040	0.0718231	0.2415092	0.2474138	0.7415540	0.2444793	0.8579363
155	0.6313117	0.0084898	0.8449687	0.4777616	0.1012865	0.2825049	0.1866909	0.7438123	0.2537007	0.8705768
156	0.6643788	0.0560003	0.8392353	0.5134274	0.0900960	0.2578396	0.1768923	0.7332318	0.2515873	0.8556201
157	0.6573283	0.0628092	0.8352153	0.4699196	0.0601464	0.2373002	0.2194266	0.7115204	0.2443932	0.8948422
158	0.6039919	0.0668936	0.8499632	0.5142412	0.0723311	0.2799352	0.2360704	0.7339314	0.2491292	0.8926350
159	0.7190915	0.0518986	0.8095656	0.4827148	0.1073912	0.2745328	0.2054706	0.7380607	0.2513274	0.8792555
160	0.6880057	0.1169752	0.7908776	0.4433082	0.0419612	0.2620937	0.1790827	0.6844544	0.2825404	0.8696848
161	0.6965332	0.0792642	0.8168920	0.4736117	0.0342198	0.2495986	0.1782336	0.6805610	0.2740394	0.8792180
162	0.6676970	0.0259542	0.7999431	0.4708426	0.0852076	0.2550384	0.2174439	0.7431134	0.2149744	0.9107999
163	0.6651354	0.0433765	0.8278144	0.4737812	0.0680266	0.2765222	0.2548943	0.7325567	0.2561104	0.9006100
164	0.6554520	0.0575604	0.8452756	0.4739525	0.0541399	0.2852976	0.2192828	0.7163635	0.2353057	0.8975311
165	0.7030289	0.0216320	0.8051420	0.4955201	0.0587114	0.2493562	0.2293180	0.7277108	0.2266987	0.8914594
166	0.7038801	0.0460480	0.8355590	0.4794425	0.0476132	0.2719100	0.2336006	0.6984679	0.2606311	0.9125078
167	0.6885126	0.0634539	0.8342087	0.4859287	0.0460338	0.2792850	0.1726508	0.7437124	0.2792853	0.8848328
168	0.7342678	0.0664712	0.8376139	0.4989527	0.0917276	0.2243395	0.1997401	0.7244892	0.2518984	0.9307858
169	0.7145335	0.0646785	0.8874238	0.4999202	0.0562449	0.2713191	0.1920465	0.7225821	0.2200338	0.9585482
170	0.6587360	0.0225957	0.8457267	0.5024269	0.0521118	0.2866321	0.1799352	0.7762202	0.2878797	0.9442858
171	0.6716321	0.0586417	0.8598563	0.4737513	0.0830161	0.2505983	0.2016447	0.7271848	0.2355226	0.9627411
172	0.6837624	0.0377285	0.8306231	0.4786031	0.0741804	0.2602556	0.2455162	0.7557009	0.2665264	0.9181728
173	0.6554048	0.0490774	0.8584133	0.5215961	0.0482189	0.2840922	0.1887212	0.7188621	0.2545010	0.9454986
174	0.6371439	0.0773546	0.8195016	0.5200354	0.0482736	0.2783716	0.1861227	0.7498693	0.2183041	0.9210195
175	0.6002815	0.0460621	0.8444652	0.4978339	0.0393837	0.2691752	0.1991261	0.7589442	0.2347865	0.9635538
176	0.6002132	0.0381042	0.8451385	0.5026874	0.0370564	0.2807771	0.2380170	0.7913513	0.2241047	0.9574229
177	0.5986655	0.0604344	0.8301329	0.5084224	0.0401170	0.2583604	0.1949614	0.7517911	0.2034121	0.9806007
178	0.6191636	0.0717267	0.8211467	0.4947471	0.0707438	0.2750464	0.1819708	0.7562535	0.2535348	0.9434041
179	0.6086628	0.0757717	0.8239511	0.5273456	0.0516975	0.2532441	0.1941187	0.7863957	0.2282579	0.9214118
180	0.6182747	0.0631313	0.8111250	0.4916514	0.0709592	0.2899846	0.2120377	0.7792555	0.2376516	0.8871333
181	0.6297732	0.0576051	0.8219772	0.5044272	0.0514645	0.2589810	0.2134521	0.8158334	0.2436071	0.9420696
182	0.6243683	0.0179188	0.8301414	0.4566280	0.0468995	0.2250234	0.2185014	0.8065387	0.2297309	0.8915976
183	0.6832265	0.0652931	0.8294975	0.4881804	0.0350286	0.2745511	0.1825846	0.7882852	0.2531251	0.9386455
184	0.6412860	0.0628377	0.7982295	0.4849341	0.0000000	0.2256484	0.1816592	0.7857686	0.2060120	0.9277742
185	0.6345594	0.0544627	0.8223807	0.4884449	0.0579760	0.2325145	0.1844061	0.8175040	0.2608812	0.8952276
186	0.6588877	0.0525029	0.8461265	0.5032313	0.1036542	0.2309232	0.1916752	0.7834544	0.2015128	0.9643414
187	0.6129326	0.0527119	0.8362117	0.5130726	0.0813631	0.2592301	0.1819507	0.7930010	0.2419087	0.8861136
188	0.7517365	0.0282919	0.8192473	0.4765622	0.0623118	0.2430507	0.1976323	0.7817277	0.1953101	0.9154478
189	0.6587382	0.0711600	0.8234237	0.4882545	0.0412146	0.2481222	0.2461158	0.7956144	0.2687777	0.9171922
190	0.6734322	0.0818516	0.8624546	0.5176460	0.0427478	0.2239573	0.2102117	0.7648464	0.1881335	0.9113872
191	0.6372192	0.0514930	0.8205079	0.5056260	0.0747339	0.2285624	0.2315107	0.7308626	0.2222980	0.9327092
192	0.6535201	0.0430386	0.7823245	0.5427442	0.0377441	0.2463737	0.1986877	0.7494768	0.2441781	0.8878301
193	0.6595410	0.0424368	0.8030646	0.5494158	0.0506747	0.2708896	0.2262675	0.8008323	0.2492855	0.9129563
194	0.6438805	0.0660153	0.7899896	0.5060237	0.0000000	0.2206860	0.1660881	0.8052310	0.2337199	0.9157065
195	0.6144185	0.0423703	0.8034317	0.5060620	0.0437895	0.2326802	0.2188104	0.7642432	0.2431400	0.8631380
196	0.6399930	0.0307325	0.7968671	0.5427916	0.0207299	0.2044610	0.2414992	0.8230746	0.2342954	0.8397966
197	0.6181330	0.0681657	0.8180645	0.5688903	0.0367983	0.2583498	0.2164100	0.7864552	0.1986206	0.9040277
198	0.5867060	0.0609098	0.8164403	0.5347727	0.0686216	0.2603543	0.2583354	0.8253219	0.2574131	0.9203513
199	0.5807983	0.0646673	0.8106549	0.5179585	0.0588323	0.2289490	0.2022247	0.8332345	0.2303429	0.8784943
200	0.5700568	0.0490224	0.8267924	0.5209101	0.0504859	0.2425364	0.2633124	0.8127037	0.2509892	0.8787606
201	0.6266807	0.0537416	0.8320849	0.5143334	0.0345687	0.2386857	0.2415419	0.8423285	0.2389521	0.9339548
202	0.5652632	0.0985206	0.8438876	0.4869426	0.0142096	0.2524825	0.2383060	0.8013077	0.2365199	0.8704693
203	0.5984517	0.0361539	0.7820792	0.5074073	0.0281227	0.2431185	0.3026917	0.7972050	0.2414478	0.8921103
204	0.5937758	0.0550826	0.8280053	0.5048626	0.0467047	0.2239842	0.2761033	0.7888899	0.2461892	0.8635569
205	0.5846538	0.0789034	0.8417597	0.5139292	0.0285407	0.2587459	0.2602837	0.7856903	0.2244618	0.8916716
206	0.5996274	0.0789377	0.7922178	0.5280671	0.0683890	0.2691486	0.2116319	0.7929669	0.2239701	0.9336051
207	0.6415807	0.0316827	0.8137569	0.5044824	0.0401007	0.3138543	0.2509046	0.8236911	0.2703059	0.8938561
208	0.6227846	0.0428789	0.8626039	0.5348667	0.0724140	0.2815261	0.2109259	0.8225964	0.2549637	0.8864558
209	0.6246553	0.0607840	0.8329414	0.4894248	0.0190377	0.2939140	0.2487510	0.8514374	0.2561922	0.8939023
210	0.6292679	0.0509978	0.8285806	0.4866753	0.0311005	0.2577832	0.2599043	0.8584676	0.2473532	0.9457213
211	0.6358879	0.0951320	0.8110259	0.4960062	0.0078625	0.2696728	0.2533586	0.8366088	0.2325413	0.8905810
212	0.5922144	0.0632595	0.8089957	0.5139189	0.0169840	0.3110181	0.2099811	0.8145408	0.2626811	0.8873296
213	0.6066702	0.1202813	0.8653362	0.5400129	0.0171104	0.2769383	0.2080677	0.8401046	0.2460006	0.9084786
214	0.6245042	0.0489046	0.8380195	0.4592528	0.0245442	0.3063021	0.2244644	0.8305224	0.2723721	0.8689661
215	0.6771461	0.0446081	0.8262868	0.4926621	0.0503248	0.3234397	0.2154791	0.8316734	0.2622359	0.8803124
216	0.6442905	0.0582087	0.8056120	0.4888122	0.0468781	0.3556689	0.2173279	0.8480345	0.2337967	0.8772050
217	0.6038176	0.0594505	0.8707665	0.4837546	0.0672026	0.3144816	0.2395376	0.8631147	0.2241206	0.8539968
218	0.6286909	0.0466494	0.8538193	0.4530945	0.0543605	0.2677656	0.2453794	0.8330708	0.2398223	0.8743699
219	0.6800877	0.0870557	0.8371457	0.4849674	0.0502485	0.3218499	0.2178960	0.8328443	0.2301647	0.8942617
220	0.6204835	0.0188894	0.7945610	0.4835797	0.0479858	0.3440983	0.2641671	0.8664247	0.2808598	0.8802546
221	0.6344289	0.0306101	0.8522649	0.4684518	0.0838525	0.2800742	0.2159419	0.8206442	0.2592653	0.9003920
222	0.6240162	0.0469742	0.8550736	0.4646386	0.0506182	0.2650582	0.2163540	0.8353275	0.2802806	0.8987197
223	0.6398683	0.0659755	0.8198234	0.4791475	0.0613523	0.2723339	0.2502298	0.8230557	0.2637338	0.9192899
