"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
17	0.5790397	0.6755707	0.8787169	0.8244075	0.1212578	0.8403983	0.8654646	0.7608310	0.0579536	0.6699931
18	0.5198781	0.6707584	0.9115375	0.8584374	0.1107791	0.8198704	0.8325376	0.7132085	0.0558101	0.6836370
19	0.5324241	0.6715062	0.9047994	0.8140594	0.1011075	0.8532589	0.8426733	0.7242091	0.0759560	0.6569604
20	0.5946086	0.6271296	0.8789774	0.8175221	0.1203537	0.8668464	0.8367622	0.8197318	0.0968827	0.6567811
21	0.5869077	0.6508952	0.8658444	0.8406770	0.1526247	0.8222878	0.8687662	0.7971994	0.0293729	0.6439332
22	0.5887378	0.6398703	0.8610770	0.8180479	0.1269314	0.8296419	0.8965727	0.8010888	0.0526017	0.6855259
23	0.5547168	0.6494204	0.9011553	0.8644007	0.1092793	0.8588630	0.8614129	0.7710444	0.0855245	0.6550937
24	0.5679145	0.6564681	0.8710037	0.8823328	0.1167847	0.8244264	0.8626271	0.7679377	0.0723125	0.6438964
25	0.5591506	0.6294620	0.8967243	0.8372865	0.1159382	0.8449049	0.8681421	0.7438098	0.0371480	0.6888770
26	0.5693028	0.6048575	0.8565171	0.8459825	0.1284276	0.7783514	0.9145002	0.7582277	0.0749031	0.6570550
27	0.5672232	0.6856210	0.8727157	0.8366152	0.1054537	0.8473360	0.8698117	0.7629060	0.0573571	0.6104084
28	0.5859017	0.6363283	0.8517352	0.8254416	0.1240959	0.7657703	0.8429780	0.7905488	0.0854119	0.5947621
29	0.5747174	0.6610183	0.8830718	0.8504380	0.1275163	0.8067342	0.8613412	0.8057673	0.0972558	0.6178870
30	0.5707965	0.6188284	0.8863867	0.9000051	0.1111818	0.8245647	0.8496984	0.8325177	0.0472822	0.5984726
31	0.5590358	0.6213535	0.8637609	0.8620623	0.1052991	0.8389934	0.8295852	0.8236848	0.0775628	0.5618688
32	0.5524092	0.5729889	0.8483185	0.8399518	0.1364492	0.8284078	0.8492372	0.8109210	0.0794323	0.6203379
33	0.5842093	0.5973836	0.8381182	0.8278666	0.1449867	0.8294037	0.8681953	0.8149581	0.0645879	0.5996418
34	0.5722577	0.6026894	0.9079981	0.8880413	0.1606730	0.8408765	0.8776593	0.8050871	0.0854567	0.6066705
35	0.5263897	0.6349338	0.8374013	0.8347225	0.1255068	0.8288435	0.8620487	0.8102685	0.0874719	0.6171723
36	0.5524067	0.5886411	0.8542953	0.8503737	0.1148365	0.8516699	0.8041239	0.8257278	0.0790899	0.5873311
37	0.5914180	0.5920963	0.8476561	0.8637165	0.1579838	0.8148394	0.8232902	0.7844009	0.0898434	0.6199712
38	0.5682084	0.6077967	0.8917510	0.8216000	0.1562894	0.8022156	0.8697013	0.8386667	0.0734841	0.5841942
39	0.5330003	0.6049136	0.8366006	0.8231262	0.0914896	0.8740998	0.8533031	0.7944469	0.0668818	0.6128844
40	0.5720156	0.5980627	0.8644337	0.8297970	0.1338992	0.8605449	0.8374370	0.7828512	0.0607189	0.5406441
41	0.6067592	0.5880546	0.8768630	0.8289279	0.1809252	0.8612827	0.8944055	0.7518388	0.0420041	0.5110002
42	0.5851752	0.5637315	0.9082571	0.8563766	0.1561974	0.8480863	0.8665922	0.7699998	0.0894948	0.5646583
43	0.5252995	0.5792152	0.8968124	0.8812081	0.1564436	0.8097554	0.8385644	0.7654119	0.0987698	0.5094853
44	0.5695179	0.5684911	0.8735841	0.9071346	0.1176560	0.8629504	0.8679041	0.7997736	0.0673197	0.5236749
45	0.5471970	0.6146346	0.9032368	0.8457657	0.1250145	0.8875232	0.8658333	0.7948733	0.1049717	0.5034686
46	0.5561760	0.6261727	0.8797826	0.8261158	0.1507798	0.8688906	0.8378907	0.7629333	0.0801893	0.5113239
47	0.5631730	0.5847854	0.8715208	0.8753285	0.1318870	0.8656146	0.8142985	0.7594906	0.0796414	0.5342858
48	0.6195547	0.5763912	0.8633556	0.8395610	0.1231187	0.8848313	0.8486003	0.7420275	0.0602128	0.4745846
49	0.5773045	0.5497477	0.8450757	0.8546629	0.1482608	0.9016833	0.7962149	0.7163275	0.0728283	0.5047860
50	0.5611114	0.5545570	0.8421816	0.8351329	0.1356095	0.9318642	0.8382655	0.7280411	0.0780812	0.4897266
51	0.5403866	0.5368242	0.8357791	0.8529221	0.1638932	0.9420971	0.8162582	0.7234120	0.0829552	0.4835461
52	0.5454581	0.5338776	0.8516377	0.8383346	0.1237999	0.9372218	0.8473721	0.7324571	0.0538493	0.4966825
53	0.5347319	0.5790712	0.8461584	0.8597729	0.1391603	0.9197861	0.8796799	0.7208579	0.1288977	0.4976302
54	0.5619761	0.5581852	0.8679297	0.8374625	0.1246573	0.9490861	0.8244531	0.6892749	0.1227981	0.4382329
55	0.5953653	0.5419219	0.8068196	0.8241681	0.1516003	0.9561479	0.8173454	0.7774303	0.0825108	0.4516967
56	0.5743522	0.5288232	0.8133832	0.8198764	0.1504591	0.9463030	0.8310939	0.7890209	0.0753439	0.4731436
57	0.5635397	0.5179536	0.8943437	0.8215673	0.1304047	0.9382686	0.8169909	0.7536474	0.0786001	0.4847738
58	0.5512176	0.5339298	0.8247074	0.8381811	0.1174860	0.9284557	0.7991089	0.7645004	0.0910966	0.4782338
59	0.5799971	0.4512387	0.8412467	0.8358017	0.1281857	0.9086591	0.8216841	0.7736017	0.1459890	0.4485822
60	0.5693591	0.4903082	0.8399291	0.8561438	0.1495287	0.9012312	0.7704344	0.7580140	0.1343164	0.4439143
61	0.5154361	0.5192787	0.8187861	0.8259055	0.1147958	0.9093456	0.8523958	0.7535254	0.1296510	0.4561356
62	0.5413995	0.5011617	0.8575873	0.8208544	0.1619431	0.8830839	0.8254295	0.7302155	0.1550251	0.4486162
63	0.5424187	0.5281653	0.8416769	0.8514243	0.1561016	0.8771319	0.8710332	0.7470707	0.0948938	0.4581363
64	0.5332540	0.5357796	0.8425445	0.8496351	0.1309599	0.8589896	0.8055551	0.7052264	0.1086253	0.3691477
65	0.5539093	0.5082704	0.8469300	0.8958299	0.1172897	0.8376256	0.8593943	0.7462508	0.1572727	0.4444718
66	0.5218896	0.4895056	0.8575055	0.8821870	0.0968154	0.8984212	0.8194235	0.7075906	0.1381876	0.4370470
67	0.5263054	0.4812372	0.8692654	0.8679024	0.1451598	0.8908346	0.7941882	0.7230801	0.1575648	0.4603147
68	0.5412525	0.4861832	0.8426584	0.8581353	0.1770857	0.8491057	0.8169517	0.7833594	0.1308885	0.4381970
69	0.5109411	0.4880411	0.8669119	0.8755020	0.1521262	0.8222683	0.8206809	0.7280452	0.1542270	0.4287935
70	0.5552481	0.4567119	0.8495523	0.8152279	0.1406037	0.8487501	0.8179119	0.7385154	0.1335177	0.4228001
71	0.5577940	0.4959827	0.8430880	0.8416193	0.1958376	0.8507799	0.7982766	0.7610552	0.1157186	0.4745775
72	0.5616027	0.4759931	0.8350946	0.7943815	0.1658721	0.8476375	0.8280118	0.7225690	0.1255080	0.4547403
73	0.5834948	0.4700848	0.8249395	0.8315777	0.1485517	0.8047836	0.7697516	0.7326087	0.1114663	0.4179714
74	0.5588832	0.5411904	0.8503273	0.8510031	0.1477702	0.8582322	0.8060565	0.6999033	0.1343555	0.4496432
75	0.5986211	0.5196867	0.8443931	0.8346687	0.1385367	0.8661741	0.7746873	0.6742846	0.1408033	0.4190939
76	0.6132663	0.5247357	0.8793150	0.8272900	0.1725873	0.8258619	0.8150182	0.7176763	0.1190532	0.4363691
77	0.5390573	0.4752666	0.7979981	0.8191712	0.1327639	0.8376133	0.7658469	0.7112182	0.1270940	0.4613412
78	0.5974625	0.4812929	0.8614378	0.7995272	0.1636629	0.8233919	0.7707979	0.7221255	0.1178868	0.3876362
79	0.5683375	0.4902450	0.9240205	0.8148353	0.1353186	0.8325833	0.8201055	0.7101117	0.0971632	0.4247652
80	0.5946997	0.5014037	0.8867788	0.7871508	0.1559794	0.8621552	0.7459588	0.7297822	0.1167548	0.4250152
81	0.5927410	0.5237979	0.8566992	0.7527661	0.1381690	0.8618716	0.7455234	0.7377327	0.1098162	0.4113053
82	0.6292797	0.5104109	0.9249970	0.8066096	0.1593850	0.8526651	0.7513863	0.7052425	0.1082084	0.3948396
83	0.6036508	0.5101808	0.8883876	0.7833714	0.1436245	0.8784146	0.7465686	0.7157414	0.1178236	0.3692777
84	0.5702357	0.4874816	0.8910993	0.7804756	0.1843893	0.8982491	0.6954330	0.7182270	0.1467024	0.3484185
85	0.5978660	0.5199537	0.8635694	0.7702500	0.1569174	0.8442878	0.7451378	0.7748484	0.1781343	0.3707597
86	0.5613289	0.5128028	0.9007670	0.7890653	0.1536362	0.8626586	0.7209597	0.7804856	0.1755164	0.3724230
87	0.5289891	0.4864513	0.9197967	0.7346152	0.1355616	0.8502648	0.7348160	0.7800982	0.1401927	0.3625284
88	0.5283584	0.5394773	0.9340849	0.7829046	0.1432454	0.8820672	0.6793513	0.7337135	0.1475875	0.3731607
89	0.5609945	0.5056675	0.9178228	0.7167047	0.1589747	0.8149873	0.7197141	0.7598425	0.1711872	0.3601072
90	0.6114835	0.5052632	0.9470680	0.7948869	0.1675110	0.8674913	0.7026980	0.7537542	0.1555974	0.3707944
91	0.5990995	0.5186953	0.9107802	0.7555599	0.1434352	0.7902885	0.7172513	0.7589735	0.1459503	0.4246751
92	0.5616468	0.5500016	0.8716017	0.7864774	0.1547252	0.8219086	0.7097860	0.7514299	0.1670936	0.4023758
93	0.5689129	0.5314619	0.9451879	0.7634873	0.1132239	0.7897693	0.7098645	0.7456774	0.1490702	0.4051854
94	0.5267002	0.4964797	0.9262182	0.7960660	0.1679062	0.8270554	0.6972954	0.7607279	0.1366993	0.3904356
95	0.5776018	0.5021256	0.9276335	0.7740631	0.1914629	0.7943630	0.6834128	0.7710916	0.1060483	0.4107359
96	0.5477370	0.4997759	0.8858752	0.8138804	0.1958590	0.7985938	0.7162297	0.7267944	0.1781808	0.3738940
97	0.5212251	0.4767529	0.8898730	0.8037031	0.1669018	0.8135618	0.7265735	0.7651790	0.1172443	0.3668329
98	0.5832166	0.4780463	0.9087322	0.8336508	0.1473326	0.7980912	0.7236509	0.7304247	0.1387244	0.3801249
99	0.5314002	0.4860655	0.8947525	0.8294252	0.1259196	0.8263165	0.6802175	0.7591707	0.1627441	0.3785405
100	0.5810088	0.4743296	0.8767584	0.8209613	0.1408613	0.7811222	0.6866112	0.7179264	0.1757034	0.4137461
101	0.5509938	0.4795753	0.9420671	0.8349062	0.1514485	0.7966511	0.6872903	0.7435843	0.2020855	0.4507814
102	0.4916600	0.5039242	0.9071904	0.8300154	0.1616400	0.8153613	0.6946131	0.6728347	0.2060692	0.4231143
103	0.5155383	0.5050608	0.9752357	0.8400898	0.1768623	0.7949763	0.7136408	0.7338000	0.2185675	0.3686025
104	0.5323823	0.4741140	0.9440020	0.8053241	0.1464868	0.8532945	0.6945506	0.7270111	0.1441048	0.4059213
105	0.5009627	0.4624442	0.9472870	0.8263477	0.1451130	0.8256837	0.6750377	0.7564537	0.1538436	0.4091777
106	0.5125110	0.5085789	0.9687685	0.8432709	0.1743297	0.8420554	0.7033319	0.6945117	0.1326464	0.3828409
107	0.5463515	0.4904291	0.9301419	0.8732508	0.1978918	0.7944227	0.7009690	0.7242013	0.1804465	0.3894110
108	0.5016714	0.5015695	0.9437262	0.8464006	0.1762072	0.7976856	0.7014300	0.7713532	0.1565861	0.3931197
109	0.5477144	0.5277034	0.8736350	0.7916654	0.1279420	0.8159982	0.7317379	0.7370419	0.1921694	0.3817937
110	0.4740806	0.4912891	0.9469072	0.8593767	0.1804231	0.8278402	0.6757172	0.7590519	0.1923615	0.4018573
111	0.5119905	0.4926765	0.9290857	0.8570837	0.1912806	0.8161148	0.6860688	0.7702792	0.1738949	0.4104616
112	0.4495670	0.5287479	0.9026201	0.8672451	0.1190277	0.8347888	0.6891061	0.7675045	0.2354738	0.3874006
113	0.4415625	0.4972626	0.8817452	0.8526103	0.1772184	0.7907331	0.6823547	0.7378826	0.1757677	0.3945142
114	0.4616188	0.5251018	0.8904397	0.8541960	0.1700401	0.8184110	0.6941366	0.7674868	0.1864173	0.4093913
115	0.4499802	0.5113007	0.8742225	0.8144915	0.1823281	0.8353695	0.7211704	0.7572230	0.1582496	0.3942483
116	0.4604798	0.5172834	0.9089839	0.8343371	0.1610457	0.8212396	0.7337478	0.7558799	0.2108178	0.4199845
117	0.4499359	0.5181293	0.9112037	0.8538731	0.1877223	0.8288168	0.6985507	0.7567480	0.1862800	0.4042435
118	0.4427944	0.4921031	0.8497808	0.8725910	0.1564033	0.8573474	0.7526717	0.7035598	0.2323103	0.3707327
119	0.4865196	0.4846496	0.8875637	0.8913626	0.1313035	0.8656198	0.7482178	0.7526603	0.2288705	0.3503070
120	0.4582764	0.5145936	0.8905560	0.9104608	0.1030553	0.8496597	0.7239366	0.7128564	0.1981487	0.3752624
121	0.4514478	0.4987746	0.9677063	0.9183649	0.1621422	0.8439348	0.7534091	0.7236791	0.2266279	0.3389946
122	0.4499144	0.5178021	0.9255053	0.9180238	0.1325074	0.8304427	0.7204309	0.7253369	0.2479459	0.3630179
123	0.4307382	0.5153019	0.9491135	0.8455096	0.1519969	0.8482629	0.7201774	0.7304112	0.2393362	0.4017341
124	0.4707126	0.4659940	0.9701132	0.8929602	0.1610357	0.8392970	0.7673598	0.7155390	0.2143717	0.3322864
125	0.4590931	0.4959694	0.9662908	0.8650766	0.1219691	0.8054382	0.7787793	0.7429038	0.2263795	0.3736539
126	0.4307461	0.4868750	0.9310700	0.8546073	0.1773734	0.8222454	0.7947542	0.7246496	0.2347028	0.3905971
127	0.4632046	0.4783852	0.8778888	0.8612086	0.1549974	0.8277309	0.7847333	0.7362171	0.2290116	0.3362666
128	0.4595697	0.4765593	0.9320058	0.8955999	0.1869616	0.8309845	0.7402050	0.7475402	0.2272554	0.3509097
129	0.4111769	0.4649689	0.9126990	0.8795360	0.1835107	0.8511219	0.7549531	0.7284441	0.2420711	0.3531478
130	0.4212838	0.4697428	0.9072982	0.8298499	0.1870253	0.8494108	0.7850617	0.7457307	0.2172754	0.3413018
131	0.4308973	0.4390861	0.9099477	0.8126822	0.2028141	0.8377113	0.7864713	0.7838115	0.2157180	0.3391910
132	0.4586454	0.4645974	0.8587740	0.8210203	0.1993382	0.8829156	0.7623266	0.7585481	0.2959734	0.3592231
133	0.4285100	0.4858011	0.9183501	0.8250286	0.1965075	0.8884173	0.7793884	0.7203465	0.2414903	0.3572801
134	0.4538475	0.4698376	0.8881016	0.8594215	0.1811120	0.8852879	0.8089901	0.7251766	0.1867615	0.3314374
135	0.4307615	0.5431423	0.8935576	0.8269153	0.2162460	0.8967421	0.8314719	0.7378992	0.2022189	0.3421992
136	0.4382718	0.4619232	0.8913450	0.8514700	0.2008727	0.8943682	0.7795785	0.6947328	0.2536334	0.3154573
137	0.4609086	0.4685387	0.9091239	0.8613020	0.2041980	0.8508296	0.7987811	0.6956151	0.2564487	0.3236200
138	0.4796773	0.5056293	0.8994698	0.9037469	0.2118475	0.8702798	0.7859226	0.7160549	0.2607969	0.3048506
139	0.5100109	0.5058856	0.8391165	0.8954661	0.1922192	0.9117147	0.7725329	0.7267442	0.2541670	0.3674434
140	0.4724869	0.5043579	0.9039804	0.9085169	0.2057039	0.8780882	0.7863771	0.7062965	0.2972545	0.3256892
141	0.4497042	0.5101604	0.8684012	0.8487476	0.2179669	0.9366225	0.7981061	0.6672822	0.2403662	0.3542883
142	0.4430357	0.5175536	0.8999517	0.8243847	0.1871275	0.9406109	0.8058846	0.6994054	0.2632126	0.3197417
143	0.4743789	0.5115586	0.8468940	0.8144567	0.1929100	0.8729907	0.7878207	0.7104761	0.3062808	0.3479932
144	0.4244691	0.4813321	0.8446621	0.8289161	0.1685534	0.9189268	0.7449639	0.7046804	0.2912199	0.3642405
145	0.4733758	0.4378325	0.8460199	0.8208236	0.1988304	0.8745360	0.7534171	0.6784105	0.2930452	0.3400288
146	0.4466913	0.4749932	0.8649023	0.8332174	0.1802514	0.9209403	0.7687660	0.6781719	0.2888339	0.3343918
147	0.4670218	0.4549256	0.8775425	0.8276863	0.1865933	0.9335823	0.7781386	0.6499533	0.3056876	0.3251150
148	0.4450831	0.5196975	0.8791111	0.8483471	0.1710013	0.9220532	0.7898591	0.7466699	0.2515069	0.3475085
149	0.4638011	0.4800982	0.9207606	0.8753989	0.1653060	0.9043309	0.8114535	0.7044294	0.2663158	0.3377961
150	0.4088826	0.4626735	0.8667777	0.8391525	0.1514550	0.9350266	0.8076888	0.7062435	0.2978696	0.3125987
151	0.4947415	0.4324622	0.8712299	0.8899646	0.1879169	0.9177754	0.7516712	0.7148744	0.2741888	0.3537188
152	0.4405105	0.4914544	0.8444835	0.8716256	0.2016101	0.8816574	0.7974552	0.7298083	0.3195118	0.3435237
153	0.4369707	0.4668428	0.8682231	0.8502405	0.1653996	0.8947622	0.7791043	0.7257648	0.2726183	0.3427903
154	0.4185826	0.4770072	0.8603660	0.8385271	0.1678367	0.8807605	0.7899354	0.6636371	0.2708703	0.3456411
155	0.4364599	0.5091713	0.8627996	0.8344801	0.1938044	0.9098062	0.8235484	0.7390338	0.3435504	0.3099760
156	0.4499339	0.4838854	0.8181249	0.8127531	0.2011132	0.9605435	0.8318129	0.6928688	0.2991140	0.3259220
157	0.4156134	0.5288217	0.8696285	0.8446970	0.2102907	0.8747737	0.8424004	0.7398462	0.2806873	0.3089999
158	0.4263971	0.5160114	0.8581450	0.8271002	0.1934055	0.8739230	0.7757835	0.7499287	0.2620100	0.3217108
159	0.4637426	0.4772445	0.8735343	0.8176395	0.1402757	0.8925193	0.7808602	0.6904922	0.3376125	0.3514644
160	0.4510632	0.4982985	0.8636312	0.8220733	0.2000994	0.9028999	0.7951931	0.7127261	0.3302975	0.3510580
161	0.4438049	0.5450781	0.8722822	0.8106196	0.1348209	0.8570559	0.7644778	0.6761027	0.2939723	0.3608707
162	0.4513166	0.4965440	0.9310527	0.8110344	0.1743697	0.8946823	0.8044133	0.6998334	0.3215205	0.3232836
163	0.4265098	0.5115706	0.9173691	0.8466073	0.1770046	0.8758497	0.7957049	0.7241492	0.3136332	0.3330015
164	0.4496507	0.4426021	0.9286242	0.8453192	0.1563103	0.8889550	0.7693836	0.6970929	0.3174824	0.2949462
165	0.4480058	0.4646629	0.9576840	0.8585612	0.1607736	0.8770920	0.7707448	0.7031112	0.3397263	0.2906311
166	0.4900741	0.4962482	0.9177753	0.8264435	0.1972338	0.9103932	0.7444131	0.6895353	0.3410780	0.3119542
167	0.4157079	0.4943393	0.9172984	0.8187046	0.1864699	0.8728725	0.7580816	0.6985368	0.3959854	0.3550760
168	0.4692353	0.4934053	0.9278805	0.7880073	0.1295289	0.8685511	0.7514544	0.7002004	0.3080476	0.3267930
169	0.4539975	0.5000719	0.9314923	0.8842553	0.1493315	0.8699326	0.7658358	0.6745578	0.3666638	0.3285910
170	0.4203565	0.4998833	0.9802449	0.8371246	0.1378739	0.8419093	0.7796737	0.6895092	0.3850728	0.3140138
171	0.4643784	0.4983244	0.9938839	0.8502392	0.1688928	0.9206223	0.7641209	0.6933379	0.3645539	0.3448520
172	0.4366507	0.4986147	0.9627992	0.8404874	0.1445961	0.9206266	0.7503648	0.7084935	0.3387402	0.3392648
173	0.4504866	0.4792004	0.9324633	0.7983720	0.1411670	0.8894374	0.7814342	0.6775601	0.3727408	0.2675245
174	0.4241560	0.5037182	0.9355881	0.7979794	0.1690425	0.8846094	0.7852108	0.6807959	0.3975588	0.2719703
175	0.4188318	0.5116137	0.9057254	0.7999790	0.1605661	0.8517406	0.7755695	0.6723425	0.3795344	0.3007504
176	0.4364789	0.5178741	0.8832952	0.7815650	0.1629562	0.8454935	0.8042806	0.6651488	0.3993862	0.3242437
177	0.4149477	0.4380555	0.8684152	0.7828454	0.1588445	0.8554441	0.7862716	0.6603561	0.4088286	0.3079276
178	0.3866284	0.4678554	0.8651130	0.7825968	0.1733120	0.8494756	0.7727210	0.6833864	0.4066906	0.3210495
179	0.3744073	0.4899766	0.9128886	0.8080342	0.1712211	0.8623548	0.7326055	0.6774594	0.4270825	0.2876380
180	0.3892200	0.4207794	0.8673883	0.8249862	0.1405403	0.8984526	0.7519196	0.6676250	0.4052686	0.3427772
181	0.3520326	0.4344400	0.8808757	0.7937420	0.1270810	0.8619456	0.7185352	0.7119658	0.3769688	0.2753980
182	0.3563366	0.4478289	0.8950295	0.8048732	0.1212033	0.9108555	0.7499018	0.6785229	0.3755259	0.2747679
183	0.3654580	0.4912924	0.8874652	0.7506001	0.1486846	0.8838334	0.7535859	0.6460095	0.3993705	0.2839525
184	0.3831781	0.4548368	0.8612490	0.7797152	0.1655347	0.9024016	0.7302055	0.6652760	0.3959221	0.3012352
185	0.3425540	0.4985882	0.8555829	0.7833850	0.1464379	0.8963740	0.7419486	0.6561363	0.3890455	0.3228685
186	0.3837867	0.4644367	0.8643378	0.7760331	0.1628036	0.9306029	0.7613908	0.7007132	0.4608034	0.3259050
187	0.3415566	0.4077589	0.8642962	0.7519735	0.1573970	0.9116277	0.7361043	0.6675152	0.3904121	0.3175524
188	0.3641810	0.4475522	0.8894189	0.7728333	0.1568946	0.8938864	0.7168871	0.6757081	0.4192294	0.3065138
189	0.3191364	0.4173236	0.8936597	0.8083610	0.1455726	0.8899429	0.7401615	0.6817168	0.4452791	0.3290095
190	0.3475826	0.4463767	0.9234079	0.7926717	0.1718873	0.9094062	0.7053801	0.7200645	0.4011500	0.3101339
191	0.3724347	0.4564788	0.8671104	0.8128211	0.1281590	0.9114427	0.7238965	0.6427199	0.4554435	0.2866986
192	0.3624396	0.4929728	0.9249248	0.7907374	0.2026273	0.9538087	0.7556851	0.6680278	0.4378465	0.3004510
193	0.3605235	0.4761497	0.8413642	0.8239120	0.1940502	0.9437098	0.7734818	0.6611843	0.4289611	0.3169750
194	0.3554822	0.4945768	0.8516747	0.7935259	0.1870036	0.9050242	0.7317788	0.6762646	0.4403669	0.2915683
195	0.3607394	0.5231848	0.8906114	0.8664891	0.1400785	0.8826444	0.7541920	0.6575116	0.3861483	0.2919432
196	0.3361098	0.5352697	0.9138725	0.8172190	0.1237573	0.8988707	0.7690609	0.6620741	0.3802269	0.3015651
197	0.3571458	0.4982905	0.9065673	0.8232729	0.1749877	0.9177807	0.7560576	0.6501881	0.4071113	0.3115062
198	0.3557049	0.4498198	0.9111634	0.8411270	0.1941061	0.9103428	0.7557265	0.6823652	0.4137497	0.3103794
199	0.3527066	0.4669518	0.8788759	0.8204670	0.1297015	0.8780686	0.8069128	0.6606737	0.4071516	0.3254660
200	0.3335067	0.4434081	0.9132693	0.8342677	0.1767271	0.8754784	0.7324640	0.6879128	0.3786189	0.3570524
201	0.3578974	0.5219557	0.8777265	0.8180726	0.1493516	0.8988819	0.7664911	0.6890685	0.4286837	0.3211546
202	0.3294885	0.4503518	0.8873728	0.8636572	0.1691776	0.9180740	0.7943304	0.6739412	0.4068674	0.3672270
203	0.3301591	0.4399135	0.9012250	0.8282209	0.1621541	0.9068817	0.7627387	0.6728089	0.3821183	0.3151115
204	0.3516584	0.4742965	0.8949086	0.8490400	0.1230799	0.8920875	0.7363925	0.6773958	0.3970976	0.3291193
205	0.3419408	0.4706716	0.9462175	0.8935540	0.1494682	0.9511238	0.7420677	0.6479905	0.4240065	0.3398197
206	0.3014578	0.4461713	0.8732895	0.8532946	0.1822423	0.9255763	0.7409716	0.6229574	0.4489289	0.3728302
207	0.3447058	0.4876229	0.9184652	0.8789461	0.1422707	0.8935081	0.7466776	0.6025784	0.3813226	0.3287632
208	0.3825131	0.4625949	0.8970056	0.8474601	0.1643360	0.8864795	0.7455784	0.6319114	0.4160554	0.3511093
209	0.3636048	0.4768370	0.9345200	0.8681460	0.1758464	0.9156860	0.7648341	0.6410122	0.4173076	0.3185478
210	0.3368677	0.4673280	0.8677273	0.8393469	0.1778702	0.9214403	0.7429224	0.6543486	0.4502407	0.3520198
211	0.3365779	0.4918340	0.9448684	0.8313233	0.1617021	0.9013040	0.7894666	0.6529849	0.4192499	0.3619274
212	0.3149795	0.4702822	0.9307973	0.8132415	0.1852856	0.8793933	0.7541947	0.6823871	0.4032610	0.3281268
213	0.3082377	0.4851386	0.8902551	0.8217988	0.1461138	0.8998405	0.7518255	0.6088659	0.3983783	0.3305259
214	0.2870726	0.4682430	0.8844617	0.8198291	0.1458950	0.9316203	0.7935303	0.6096311	0.4144063	0.3265799
215	0.2981132	0.4667060	0.9609480	0.8624534	0.1648947	0.8743500	0.8192303	0.6617819	0.3870220	0.3535742
216	0.2489578	0.4621945	0.9323486	0.8637212	0.1526463	0.8980044	0.8118186	0.6263861	0.4505327	0.2937524
217	0.3178719	0.5226249	0.9255388	0.8501583	0.1516140	0.9055879	0.7989834	0.6317516	0.4528074	0.2982145
218	0.3139862	0.4882563	0.9267805	0.8385189	0.1736035	0.8421629	0.7978695	0.6851793	0.4207465	0.3285109
219	0.2298216	0.4349906	0.9343062	0.8521499	0.1622066	0.8691282	0.8008816	0.6462696	0.4294972	0.2901676
220	0.3152148	0.4489944	0.9234131	0.8561957	0.1406652	0.8925052	0.8353275	0.6405380	0.4310468	0.3235233
221	0.3200337	0.4709796	0.9082104	0.8361524	0.1469649	0.8474668	0.7991923	0.6562156	0.4427998	0.2999456
222	0.3055274	0.4676695	0.9443261	0.8350377	0.1681386	0.8311374	0.7646019	0.6382374	0.4255293	0.3556673
223	0.2904208	0.4585079	0.8857470	0.8497257	0.1702472	0.8373157	0.7760461	0.6278929	0.4125230	0.3179004
