"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
106	0.7232452	0.7429861	0.5618615	0.7936682	0.2749337	0.3055423	0.3271341	0.3751706	0.4464642	0.7146593
107	0.7316253	0.7719026	0.5722195	0.8171165	0.2802004	0.2891941	0.2786494	0.3834825	0.4420098	0.7207000
108	0.7191193	0.7758851	0.5531859	0.8217423	0.2691810	0.2616134	0.3148200	0.4227149	0.4103620	0.6767301
109	0.7457665	0.7720237	0.5451497	0.8570199	0.2509024	0.2922975	0.3581371	0.3745164	0.4376790	0.7246452
110	0.6910884	0.7975376	0.5335593	0.8369627	0.2364375	0.3163408	0.3120756	0.3852621	0.4538281	0.6989333
111	0.6753474	0.7945441	0.5849826	0.8592703	0.2669701	0.2879214	0.2690956	0.3902435	0.4307572	0.7017589
112	0.7483725	0.7862026	0.5778917	0.8737381	0.3078645	0.2505133	0.3401307	0.3956493	0.4516487	0.6931377
113	0.7607501	0.8085672	0.5954059	0.8327715	0.2779243	0.3038942	0.2809394	0.4156055	0.4573387	0.6403271
114	0.7187282	0.8247136	0.5654647	0.8319355	0.3212022	0.3003001	0.3117768	0.3935969	0.4405075	0.6712716
115	0.7972768	0.8594780	0.5924609	0.8179435	0.2948486	0.2817317	0.2913194	0.3498541	0.4130328	0.6212609
116	0.7746413	0.8220087	0.5910057	0.8115980	0.2984797	0.2861643	0.2860304	0.3894328	0.4412786	0.6866200
117	0.7862463	0.8014711	0.5617593	0.8060363	0.3066393	0.2893224	0.2600072	0.3713349	0.4508539	0.6613577
118	0.8009182	0.8398222	0.5840825	0.8033396	0.3196150	0.2768643	0.2619512	0.3829854	0.4564524	0.6514092
119	0.8067322	0.7939755	0.5688624	0.8164024	0.2935543	0.2730979	0.2873467	0.3358437	0.4262340	0.6797890
120	0.8274094	0.8005872	0.5792570	0.8266847	0.3423701	0.2897062	0.3297086	0.4161681	0.4599456	0.6344295
121	0.7586822	0.8503853	0.5697348	0.8464647	0.2969128	0.2864996	0.2710485	0.3558489	0.4420449	0.6461027
122	0.7478350	0.8387975	0.5626429	0.8848135	0.2689501	0.2810763	0.2752355	0.3949967	0.4537525	0.6744275
123	0.8123734	0.7906596	0.5401692	0.8310543	0.3063718	0.2981825	0.2770946	0.4012915	0.4648050	0.6487132
124	0.7653164	0.8301318	0.5705550	0.8944988	0.3121819	0.2673733	0.2577073	0.3592887	0.4326015	0.6447477
125	0.7221974	0.7855859	0.6131261	0.8880202	0.3447326	0.2742924	0.2994009	0.4080568	0.4157095	0.6591478
126	0.7393873	0.8158003	0.5456168	0.9462614	0.2947352	0.2801457	0.2929971	0.4014664	0.4232887	0.6466497
127	0.7840605	0.7815284	0.5831836	0.8902702	0.2854432	0.2762129	0.2752783	0.3895576	0.4130472	0.6479232
128	0.8044589	0.7669404	0.5900516	0.8949988	0.3213845	0.3159454	0.2828349	0.3780825	0.4010999	0.6642907
129	0.7802513	0.7817562	0.5866011	0.9678360	0.2661945	0.2783565	0.2615800	0.3664654	0.4698916	0.6606492
130	0.8068086	0.7733189	0.5880177	1.0000000	0.3148041	0.3103798	0.2775237	0.4015245	0.4600084	0.6411153
131	0.7612325	0.8135466	0.6110488	0.9492657	0.3034502	0.2654796	0.3142939	0.3883875	0.4556909	0.6627448
132	0.7748878	0.7532009	0.5456576	0.9320078	0.3135079	0.2723860	0.3118394	0.4545223	0.4583825	0.6516601
133	0.7537129	0.7942048	0.5556886	0.9169549	0.3071242	0.2991878	0.2656076	0.4047655	0.4719077	0.6719123
134	0.7842118	0.7884618	0.5647611	0.9066341	0.3220865	0.2679843	0.2733333	0.4192022	0.4524703	0.6523285
135	0.7955851	0.8427838	0.5948468	0.9084814	0.2978084	0.2350216	0.2882373	0.3805486	0.4851969	0.6703412
136	0.7998927	0.7886285	0.5803772	0.8923893	0.3230337	0.2456209	0.2629006	0.4088889	0.4891595	0.6429711
137	0.8114589	0.8318761	0.6074965	0.8784695	0.3491174	0.2369366	0.2924358	0.4124947	0.4862021	0.6753702
138	0.7863182	0.8366400	0.5878962	0.8480324	0.3561789	0.2416566	0.2904035	0.3891017	0.4342360	0.6143826
139	0.7712187	0.8273409	0.5902489	0.8440710	0.3436273	0.2654803	0.2797950	0.3816084	0.4503582	0.6590372
140	0.7584361	0.8046981	0.5700925	0.8568922	0.2907497	0.2328671	0.2885685	0.3402504	0.4946478	0.6825722
141	0.7447220	0.8318161	0.5857567	0.7916042	0.3302932	0.2826341	0.2804637	0.3941997	0.4947164	0.6991403
142	0.7500317	0.8383636	0.6157350	0.7838014	0.3233495	0.2334094	0.2786861	0.4136426	0.4898418	0.6575983
143	0.7532120	0.8269684	0.5701621	0.7989716	0.3642452	0.2375229	0.2921050	0.3835043	0.4703593	0.6636888
144	0.7850547	0.7816114	0.6141441	0.7937594	0.2909913	0.2506863	0.2654148	0.3906913	0.4867797	0.6724931
145	0.7775750	0.8129601	0.5908749	0.8428590	0.3215575	0.2250266	0.2495700	0.4094985	0.4804496	0.6821317
146	0.7593385	0.7733643	0.6121473	0.8644792	0.3297938	0.2322971	0.2938914	0.3698288	0.4665912	0.7125699
147	0.7699208	0.7610033	0.6240151	0.8616476	0.3322600	0.2081889	0.3170880	0.4273651	0.4419274	0.7127597
148	0.7901783	0.7955020	0.6115754	0.8741339	0.3260183	0.2551222	0.3082943	0.4127953	0.4512142	0.7110184
149	0.8214986	0.8337210	0.6261380	0.8783288	0.2715622	0.2600919	0.2550981	0.4233946	0.4978110	0.6510962
150	0.8174874	0.7839934	0.6289880	0.8721962	0.3144369	0.2666680	0.3101255	0.3770767	0.4521001	0.7151071
151	0.7576338	0.8136571	0.5710899	0.8870048	0.3512534	0.2405786	0.2985220	0.3820684	0.4658415	0.7086729
152	0.7919750	0.8196209	0.5609887	0.8687378	0.3510454	0.2411014	0.3148760	0.4237290	0.4667455	0.7012516
153	0.8166889	0.8105231	0.5807253	0.8442660	0.3342550	0.2222749	0.2554565	0.4124060	0.5151828	0.6735620
154	0.8019094	0.7749156	0.6232328	0.9084873	0.3549327	0.2201667	0.3107880	0.3964774	0.4624533	0.6984243
155	0.8028901	0.7755532	0.5717152	0.9252408	0.3659783	0.2456805	0.2513022	0.3603590	0.5212642	0.6889154
156	0.7928439	0.7654608	0.5809922	0.9427586	0.3578490	0.2289515	0.2819136	0.4009625	0.4871610	0.6774794
157	0.8040953	0.8197758	0.6199937	0.9397983	0.3069930	0.2113801	0.2275277	0.3873135	0.4568534	0.6957549
158	0.8232906	0.8143020	0.5744061	0.9057165	0.4078882	0.2627772	0.2868056	0.3918654	0.5208624	0.6810588
159	0.8276073	0.8053616	0.6370492	0.8941744	0.3564315	0.2103232	0.2464311	0.3781592	0.4819428	0.7122352
160	0.7557278	0.8063683	0.5800177	0.8980912	0.3528516	0.2318995	0.2543321	0.3723133	0.5105832	0.7058345
161	0.7921722	0.7620122	0.5928931	0.8063142	0.3605073	0.2212300	0.2733928	0.3990155	0.4620004	0.7133356
162	0.7973226	0.7865158	0.5723599	0.8575951	0.3367464	0.2032345	0.2553866	0.3678830	0.5224914	0.6798719
163	0.7874429	0.7826007	0.5696505	0.8937930	0.3405357	0.2524011	0.2534648	0.3986452	0.4922249	0.7315833
164	0.8002390	0.7873179	0.5775112	0.8512790	0.3530268	0.2214458	0.2681606	0.3523622	0.5157176	0.7161431
165	0.7873355	0.8034312	0.5573906	0.8313820	0.3718268	0.2162007	0.2429814	0.3537006	0.5152861	0.6777818
166	0.7525916	0.8040146	0.5848663	0.8566582	0.3755223	0.1903513	0.2428504	0.3405234	0.4999975	0.7293532
167	0.7579712	0.7757290	0.5515133	0.8826803	0.3615092	0.2133142	0.2530387	0.3528713	0.5404057	0.7726548
168	0.7446825	0.7850954	0.5294860	0.8820003	0.3542686	0.2181750	0.3066718	0.3887499	0.4667989	0.7845228
169	0.7744230	0.7986281	0.5562841	0.8421686	0.3458890	0.2382860	0.2715274	0.3809575	0.5048505	0.7738598
170	0.8278020	0.7953252	0.5370624	0.8645204	0.3614806	0.2293816	0.2738341	0.4206300	0.4863461	0.7470275
171	0.8055199	0.7472135	0.5686395	0.8566905	0.3729037	0.2428000	0.2604541	0.4090545	0.4742255	0.7133796
172	0.7985681	0.8100376	0.4987814	0.8720589	0.3519793	0.2163584	0.2705306	0.4074090	0.5058836	0.7053967
173	0.7804313	0.7962435	0.4841619	0.8366203	0.3770222	0.2118392	0.2572666	0.4394586	0.4334652	0.7180496
174	0.7730889	0.8260668	0.5357666	0.8528117	0.4103466	0.1650362	0.2566606	0.4506810	0.4705461	0.7076310
175	0.7545713	0.8356258	0.5412554	0.8622831	0.4027659	0.2265640	0.2448213	0.3575805	0.4772429	0.7240796
176	0.7711754	0.8407836	0.5330519	0.8288763	0.3814840	0.1980392	0.2811630	0.4418709	0.4650693	0.7132413
177	0.7332084	0.8370970	0.5313960	0.7990263	0.4162201	0.1778577	0.2887184	0.4299409	0.4667664	0.7001272
178	0.7902762	0.8065835	0.5136183	0.8369853	0.3882342	0.2124680	0.2006628	0.4158524	0.4846917	0.7026155
179	0.7502807	0.8041117	0.4881641	0.8710325	0.4202599	0.1975676	0.2197743	0.4212121	0.4602356	0.7151371
180	0.7692320	0.8151542	0.5228169	0.8641156	0.3755848	0.2114529	0.2612050	0.4398151	0.4626556	0.7787326
181	0.7518614	0.8032328	0.5307897	0.8101551	0.4334006	0.1903529	0.2367068	0.4466569	0.4915704	0.6924905
182	0.7586648	0.8101645	0.5169402	0.8302932	0.3943046	0.2091114	0.2423574	0.4165500	0.4999642	0.7058030
183	0.6925046	0.7903337	0.5237644	0.8277243	0.4432536	0.1799994	0.2396837	0.4451256	0.4705687	0.7400629
184	0.7006997	0.8345980	0.4682076	0.8324729	0.4196326	0.2143930	0.2167490	0.3883238	0.4945350	0.7141487
185	0.7053846	0.8421386	0.4765119	0.8265534	0.4260549	0.2071648	0.2200208	0.4082750	0.5203789	0.7930752
186	0.6907697	0.8242701	0.4801063	0.8264732	0.4654750	0.1669294	0.2782982	0.4189237	0.4740071	0.7440636
187	0.7396295	0.8164314	0.4958244	0.7962988	0.4299762	0.2064451	0.2517175	0.4338767	0.4535935	0.7902878
188	0.7245729	0.8371209	0.5305572	0.8057574	0.4231811	0.2089758	0.2543061	0.3983024	0.4867224	0.7481492
189	0.7405079	0.8535557	0.5432706	0.8487851	0.4560183	0.1374497	0.2431793	0.4149229	0.4602795	0.7151894
190	0.7405487	0.8069962	0.4783465	0.8446316	0.4451411	0.1896180	0.2452218	0.3970163	0.4892549	0.7310781
191	0.7337932	0.8686426	0.5043809	0.8829546	0.4249140	0.1839671	0.2553836	0.4268863	0.5015582	0.7082690
192	0.7190949	0.8362258	0.5465834	0.8538269	0.4056949	0.1728696	0.2534053	0.4242648	0.5176151	0.7177076
193	0.7603946	0.8623026	0.5043326	0.8529031	0.3951366	0.1414093	0.2065911	0.4098710	0.4902986	0.6786447
194	0.7341528	0.8846850	0.4839034	0.8720306	0.4294660	0.1568953	0.2780682	0.4066763	0.4973997	0.7473055
195	0.6932401	0.8714753	0.5483830	0.8404374	0.4423152	0.1891187	0.2468527	0.4178447	0.4736848	0.7287803
196	0.7587943	0.8499495	0.4973110	0.8663318	0.4141059	0.2039200	0.2540962	0.4197016	0.4350606	0.7640182
197	0.7411553	0.8826700	0.4974544	0.8454600	0.4256850	0.1745447	0.2815768	0.4009823	0.4610108	0.8097344
198	0.7370015	0.8527533	0.5217511	0.8547835	0.4382454	0.1777858	0.2656000	0.4145501	0.4453848	0.7405461
199	0.7745311	0.8870690	0.4689715	0.8778118	0.4352150	0.1950447	0.2192591	0.4248049	0.4634043	0.7046351
200	0.7609776	0.9025607	0.4951901	0.8589268	0.4413767	0.1852613	0.2481076	0.3852291	0.4915958	0.7133806
201	0.7926171	0.8852686	0.4989402	0.8140021	0.4697346	0.2032472	0.2467588	0.4403449	0.5093829	0.7370531
202	0.7800129	0.8835384	0.5458196	0.8468732	0.4811932	0.1856214	0.2746614	0.4732713	0.4762661	0.7132226
203	0.7234610	0.8471452	0.5517680	0.8373221	0.4592435	0.1559324	0.2806008	0.4361506	0.4604867	0.7096907
204	0.7753032	0.8579599	0.5134002	0.8381483	0.4249897	0.1864898	0.2489781	0.4615490	0.4841041	0.7024830
205	0.7916068	0.8861969	0.4869179	0.8376456	0.4541731	0.2164226	0.2431038	0.4073860	0.4776866	0.7100892
206	0.8033404	0.8399230	0.5261416	0.8332963	0.4507609	0.1600216	0.2520612	0.4269923	0.4579998	0.7465542
207	0.7885335	0.8786843	0.4857246	0.8076077	0.4879644	0.1792949	0.2154393	0.4420124	0.4799691	0.7297638
208	0.8119826	0.8472255	0.5394514	0.8039803	0.4621363	0.1984750	0.2496179	0.4335766	0.5274539	0.7231855
209	0.7591116	0.8875553	0.5062954	0.8200866	0.4480974	0.1886625	0.2614362	0.4439644	0.4577793	0.7620986
210	0.7492953	0.8755281	0.5196167	0.8103551	0.4714132	0.1975357	0.2313030	0.4520336	0.4528240	0.7743074
211	0.7489968	0.8272414	0.5139120	0.7855062	0.4841273	0.1717325	0.2364890	0.4450116	0.4623555	0.7216539
212	0.7791489	0.8660338	0.5347701	0.7397954	0.4495824	0.2073161	0.2562578	0.4405934	0.4576359	0.7261295
213	0.7477628	0.8620833	0.5183376	0.7147041	0.4030656	0.1721563	0.2513151	0.4064685	0.5252566	0.7372764
214	0.7400383	0.8484989	0.5472884	0.7259595	0.4320014	0.2080840	0.2299402	0.3964077	0.4292725	0.7517183
215	0.7246219	0.8305776	0.5296849	0.7539141	0.4014584	0.1875399	0.2539957	0.4054000	0.5115616	0.7343821
216	0.7661028	0.8656169	0.5118117	0.7514367	0.4604941	0.1849230	0.2449922	0.3879601	0.4535471	0.7591657
217	0.7562174	0.8321468	0.5362468	0.7539121	0.4456436	0.1847395	0.2459440	0.4212191	0.4709698	0.7082157
218	0.7711104	0.8512550	0.5409471	0.7466108	0.4753136	0.1664181	0.2336266	0.4260406	0.4858621	0.6651205
219	0.7029507	0.8690339	0.5064320	0.7633251	0.4250331	0.1891785	0.2486401	0.3849814	0.5269714	0.6804972
220	0.7529975	0.8688153	0.5323891	0.8092211	0.4460283	0.1921182	0.2381986	0.3960204	0.4699478	0.7244850
221	0.7326149	0.8766097	0.5511890	0.8045293	0.4812702	0.1497745	0.2206744	0.3909227	0.4537907	0.6741517
222	0.7337260	0.8497206	0.5778297	0.8007191	0.4617961	0.1747908	0.2187006	0.4103485	0.4911981	0.7389588
223	0.7933420	0.8329489	0.5456491	0.8187819	0.4922357	0.2199466	0.2074589	0.4036787	0.4778249	0.7452872
