"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
16	0.7567014	0.1291216	0.7298070	0.1727085	0.5178173	0.4914165	0.4472208	0.2492639	0.2256402	0.8842850
17	0.6071086	0.1367283	0.6923684	0.1212882	0.5373119	0.5354338	0.5073358	0.1723385	0.2781695	0.7880204
18	0.6441702	0.1446583	0.6073997	0.1278847	0.6062655	0.5770900	0.6288010	0.2132091	0.3136010	0.7307839
19	0.5968974	0.2083796	0.6778986	0.1262455	0.6802759	0.6166704	0.4640862	0.2482999	0.2513247	0.7563635
20	0.6368747	0.2200390	0.7385935	0.1415732	0.5510796	0.4779240	0.5099556	0.2200687	0.2192062	0.7975708
21	0.5873190	0.1674312	0.6024001	0.1551517	0.5680397	0.5147940	0.4970397	0.2461476	0.2451530	0.8129306
22	0.6471887	0.2706674	0.6771398	0.1283056	0.6215593	0.5291581	0.3894703	0.2210196	0.2394616	0.7900643
23	0.6349422	0.1845060	0.6647273	0.1949615	0.5591383	0.5338979	0.4204604	0.2057123	0.3133334	0.7107524
24	0.6425596	0.2542926	0.5924949	0.1158814	0.6181310	0.4534999	0.4307727	0.2491812	0.3137626	0.7495907
25	0.6324135	0.2357196	0.6628344	0.1273789	0.6079641	0.4511746	0.5027373	0.2180142	0.3152062	0.7211024
26	0.5685168	0.2291423	0.6816431	0.1269766	0.6612479	0.4877801	0.4221850	0.2690539	0.2956831	0.7731443
27	0.6269750	0.2630890	0.6667189	0.1151739	0.6182963	0.4395989	0.3993607	0.2522454	0.2631254	0.7834567
28	0.6541764	0.1874062	0.6893056	0.2053282	0.5909787	0.5273299	0.3395728	0.1967274	0.2900402	0.7800881
29	0.7701324	0.2066282	0.6746642	0.2149068	0.6304142	0.4544515	0.3903900	0.2658695	0.3234564	0.7534554
30	0.7111208	0.2614790	0.6661601	0.1208021	0.6763805	0.4843337	0.4698061	0.2703529	0.2577757	0.7820298
31	0.6556345	0.3089335	0.7038552	0.1739377	0.5694548	0.5201339	0.4257583	0.2660404	0.2824741	0.6988057
32	0.7404544	0.2068590	0.6970596	0.1755108	0.6380062	0.6163328	0.4625152	0.2144009	0.2385841	0.8764391
33	0.8394928	0.2365504	0.6511742	0.0941288	0.5978116	0.4285253	0.4810761	0.2930268	0.3094162	0.8303142
34	0.6289510	0.3654186	0.7698673	0.1529698	0.5599338	0.4363310	0.3770901	0.2996254	0.2734513	0.7448705
35	0.7986581	0.2227297	0.6838430	0.1291296	0.6508400	0.4673669	0.4107685	0.2462523	0.3832892	0.7694603
36	0.6478834	0.2537132	0.7618392	0.1564311	0.5463788	0.5226306	0.3878183	0.2485341	0.3432262	0.7515939
37	0.7220636	0.2459340	0.6021776	0.1267951	0.5955216	0.4530279	0.4144399	0.2697157	0.2491263	0.8244717
38	0.8371861	0.2040127	0.7516016	0.1228162	0.6098133	0.4989271	0.2936703	0.2445764	0.3078323	0.8526243
39	0.6470737	0.2593314	0.5816134	0.1574704	0.5999777	0.5327262	0.4801417	0.3511164	0.3376861	0.7858922
40	0.7704523	0.3133637	0.6148245	0.1227475	0.5162802	0.4370778	0.4890233	0.3681481	0.3748213	0.6806546
41	0.7500883	0.3014441	0.6528893	0.0929671	0.5322067	0.4747492	0.4616863	0.2724836	0.3130597	0.7987174
42	0.7078530	0.2732818	0.6927613	0.1452444	0.5234054	0.4906900	0.4196685	0.3010887	0.3634483	0.8440067
43	0.7070287	0.3082434	0.7205524	0.1170514	0.5237859	0.3683504	0.3504321	0.2402006	0.3946542	0.6922520
44	0.6120784	0.3605662	0.7260987	0.1439833	0.5429513	0.4617328	0.4230193	0.2916707	0.3565840	0.7234886
45	0.6233025	0.3135930	0.6744349	0.1509453	0.5383260	0.4688771	0.4743937	0.2406524	0.3009014	0.8371124
46	0.7230031	0.2867787	0.6210320	0.1522555	0.5531278	0.4679427	0.4396689	0.3337045	0.3310868	0.6719335
47	0.6070718	0.3125809	0.7602022	0.1778838	0.5250250	0.3930971	0.3621362	0.2231927	0.3287023	0.7321992
48	0.6873297	0.3411211	0.7538097	0.1633073	0.5227782	0.4265626	0.3048030	0.2985321	0.3516668	0.7570093
49	0.7381250	0.3677168	0.7119849	0.1691965	0.5456929	0.4132124	0.3822948	0.3967355	0.3106702	0.6654992
50	0.6666457	0.3345034	0.6118163	0.1280771	0.5902043	0.4388153	0.4079121	0.2796758	0.3564034	0.7220245
51	0.6659394	0.2639900	0.6548879	0.1462946	0.5339143	0.4628600	0.3508602	0.2613645	0.3602072	0.7252836
52	0.7795768	0.3068847	0.6662601	0.1384150	0.6099077	0.4641832	0.3159271	0.2529475	0.3230262	0.6353567
53	0.6429559	0.3294748	0.7720715	0.1305233	0.5719346	0.4654030	0.3892804	0.2833024	0.3664955	0.6716149
54	0.7254245	0.3497717	0.6918734	0.1390688	0.5402823	0.4667285	0.2780852	0.3070983	0.3770589	0.6944105
55	0.6088692	0.3412798	0.5974611	0.1462553	0.5274399	0.4784358	0.3794859	0.3141383	0.3307255	0.7109228
56	0.5869522	0.3265423	0.6537958	0.1198493	0.4671983	0.4067550	0.4023483	0.3242633	0.3867556	0.6483688
57	0.6347230	0.4083618	0.6501878	0.1102623	0.4598394	0.3592977	0.4243703	0.3664744	0.2638490	0.6705880
58	0.6413203	0.4303128	0.7358515	0.1437582	0.4308471	0.4114147	0.3661829	0.3229252	0.2932407	0.8007507
59	0.6198756	0.3147748	0.7335529	0.1283811	0.5326911	0.3122512	0.3630845	0.2362653	0.3001549	0.6388203
60	0.6793114	0.3349043	0.7566819	0.1098303	0.5542071	0.4498695	0.4064726	0.2789085	0.4449804	0.7127927
61	0.6307665	0.3677410	0.7239730	0.1376086	0.5399232	0.4435552	0.3494240	0.3025659	0.4460759	0.6246143
62	0.6184081	0.4308418	0.6919441	0.1331291	0.4428810	0.4748113	0.3701597	0.3257776	0.3366029	0.7486224
63	0.5597825	0.3337242	0.7196099	0.0947586	0.5059860	0.4867880	0.3669703	0.2877471	0.3229327	0.7704551
64	0.6951122	0.3795568	0.7391771	0.0996736	0.5140796	0.3758963	0.4104519	0.2659524	0.3466281	0.7000930
65	0.6262457	0.4483688	0.6849259	0.1279856	0.4890090	0.3436165	0.3991519	0.3272286	0.3221544	0.6389343
66	0.7152647	0.4495631	0.7029683	0.1309541	0.4517393	0.3987462	0.3621532	0.3173284	0.4573654	0.6046293
67	0.5590876	0.4288733	0.8964762	0.1349727	0.5180931	0.4068816	0.3079852	0.3530260	0.3941399	0.6766619
68	0.5588033	0.5449195	0.6557544	0.1680439	0.6155446	0.4473292	0.3618279	0.3059527	0.3926954	0.6784680
69	0.7119249	0.3283993	0.7774830	0.1053873	0.4605547	0.3690080	0.3290973	0.3465003	0.3704404	0.6818097
70	0.6246517	0.3501118	0.8164845	0.1854239	0.5439338	0.3547558	0.3851697	0.2890318	0.4100278	0.7852021
71	0.6931768	0.4044510	0.7526878	0.1918708	0.4045599	0.4725097	0.3819768	0.3264869	0.3806640	0.7517507
72	0.5678134	0.3492785	0.7677378	0.1470768	0.3970626	0.4020862	0.2918361	0.2388095	0.4045537	0.8099030
73	0.5646925	0.3960134	0.7785504	0.2269216	0.5184014	0.4124228	0.3606593	0.3595533	0.3303918	0.7759176
74	0.6628142	0.3932813	0.8502043	0.1611727	0.4585142	0.3752795	0.3704708	0.3580356	0.2863592	0.6736399
75	0.5935411	0.3947368	0.7328120	0.1326557	0.4607534	0.3642503	0.3241506	0.4589821	0.4681928	0.6387861
76	0.5664395	0.3329126	0.7509718	0.1268782	0.4443990	0.4034827	0.3388120	0.3812147	0.4731278	0.6695429
77	0.7283492	0.4169950	0.8195072	0.1624513	0.4292896	0.4019382	0.3406742	0.2888880	0.3494133	0.6509480
78	0.5814486	0.5013026	0.7336660	0.1985449	0.4289432	0.3804788	0.3606823	0.2998268	0.5283032	0.8252432
79	0.6469479	0.5968695	0.7959797	0.1419995	0.4876633	0.4045437	0.3350329	0.3787641	0.3499104	0.7329097
80	0.6476730	0.3495864	0.7653880	0.2162510	0.4352182	0.3819949	0.3461850	0.3118702	0.4242043	0.7131661
81	0.5401326	0.3586570	0.8225459	0.1357677	0.3965256	0.4131694	0.3769500	0.3948882	0.3940004	0.6662947
82	0.6224794	0.4766149	0.7602508	0.1475296	0.3874850	0.3923303	0.3437314	0.3712617	0.3722996	0.6933829
83	0.5193365	0.4659437	0.6871725	0.1196243	0.4475386	0.3585504	0.3665499	0.4406600	0.4222958	0.6260043
84	0.5895566	0.4412777	0.6828624	0.1472812	0.4757346	0.3551067	0.3631584	0.3426563	0.3771282	0.6731946
85	0.7025294	0.4752528	0.8087938	0.2415915	0.3992103	0.3414854	0.3369065	0.3534652	0.4517254	0.7064445
86	0.5021665	0.4776399	0.7679629	0.1500084	0.3148838	0.3383123	0.3277421	0.3426069	0.3761038	0.6262912
87	0.4708274	0.4338544	0.6606188	0.2334729	0.5180546	0.3504052	0.2754225	0.3479035	0.3788192	0.6863345
88	0.6343612	0.3649959	0.7702564	0.1973617	0.3601332	0.3392613	0.3290672	0.4015626	0.4561638	0.5414266
89	0.6591897	0.4670386	0.6745067	0.1503211	0.4671852	0.3625838	0.2729498	0.2809801	0.3445761	0.7143912
90	0.5739413	0.4694040	0.7566265	0.1094420	0.4033334	0.3322367	0.3212504	0.3527556	0.3763481	0.5506289
91	0.5074880	0.5265982	0.7328908	0.1553181	0.3762918	0.2982947	0.2650264	0.3108796	0.3501478	0.6376072
92	0.4350743	0.4409210	0.6574178	0.1851761	0.3637342	0.3474184	0.3538598	0.3817579	0.3735444	0.6747119
93	0.5512334	0.4271347	0.5802305	0.1624788	0.3398488	0.3738404	0.3441642	0.3171731	0.3970342	0.6989731
94	0.4922696	0.4357842	0.7152153	0.1824427	0.4022479	0.3456827	0.3527511	0.3950318	0.4268232	0.7034829
95	0.6742922	0.4071656	0.7449660	0.1732693	0.3822687	0.3221606	0.4089963	0.3961720	0.4008853	0.6895425
96	0.5408689	0.3742729	0.7304742	0.1647641	0.4243694	0.3315846	0.2617750	0.3566383	0.3273517	0.7921803
97	0.6695683	0.4343649	0.7329362	0.2174844	0.3394538	0.3584117	0.3239032	0.3062404	0.4235225	0.6874587
98	0.6266916	0.4549169	0.6815322	0.1926847	0.4147749	0.3482518	0.2174955	0.2917655	0.3668650	0.6517071
99	0.6294933	0.3677232	0.8122651	0.2023834	0.3399220	0.3505906	0.3061994	0.2841237	0.3812240	0.6934316
100	0.6254462	0.3853440	0.6388489	0.1898476	0.3664867	0.3114320	0.2692371	0.3789857	0.3934878	0.6667253
101	0.5510728	0.3671948	0.5917405	0.2208852	0.2798090	0.3535555	0.2445574	0.3353388	0.3073250	0.6870673
102	0.6637298	0.4011086	0.9300382	0.1769857	0.3714012	0.3688172	0.2781762	0.2849843	0.2517942	0.5949471
103	0.6583646	0.4742767	0.6762366	0.2144388	0.3562030	0.3293924	0.3428493	0.4085856	0.3174734	0.7298894
104	0.5942322	0.4866871	0.8601417	0.2368005	0.3262315	0.3986059	0.2303531	0.3398992	0.3337430	0.7836014
105	0.5447185	0.4331871	0.7789058	0.2177625	0.3066964	0.2887805	0.2600188	0.3461042	0.3123721	0.7936949
106	0.5573012	0.3672715	0.7028542	0.2200362	0.3423953	0.3579607	0.2710296	0.3867075	0.3464674	0.7674641
107	0.6264073	0.5082264	0.8319852	0.2207239	0.3795254	0.3047534	0.3221135	0.3408152	0.3373718	0.7766641
108	0.4809775	0.4030322	0.7415375	0.2875750	0.3171088	0.4381360	0.3354503	0.3315290	0.3491572	0.7245527
109	0.6206684	0.4569027	0.7797557	0.2110726	0.2786991	0.3832192	0.2229398	0.3589337	0.3109767	0.8022683
110	0.6522458	0.3614293	0.7792707	0.2073034	0.3669954	0.3098140	0.2308680	0.2693723	0.3354086	0.7556925
111	0.5048190	0.3697759	0.7679699	0.2242912	0.3020002	0.3093422	0.2541119	0.3771771	0.3165760	0.6744880
112	0.5369477	0.3840250	0.7229018	0.2329614	0.2495077	0.2806041	0.2202721	0.3035461	0.3614636	0.7466647
113	0.5997813	0.4311097	0.8192921	0.2296430	0.3043147	0.2714747	0.2311430	0.4209991	0.2958667	0.6953483
114	0.6646646	0.4472179	0.7279834	0.2398246	0.3154916	0.3300636	0.2326695	0.3673875	0.3406240	0.6668694
115	0.6287042	0.3621847	0.9154467	0.1809282	0.2900125	0.3245980	0.3054066	0.3500410	0.3155309	0.6955165
116	0.5564585	0.3928635	0.7831772	0.2444808	0.2266130	0.2906703	0.2174450	0.2851319	0.3158215	0.8100582
117	0.5939197	0.5620589	0.5572537	0.2244336	0.3094200	0.2662357	0.2585551	0.3995213	0.2942554	0.7787637
118	0.4823738	0.3592065	0.7937975	0.2119807	0.3005309	0.3331139	0.2365355	0.3645629	0.2973229	0.6902392
119	0.5522599	0.3713832	0.7106304	0.2443452	0.2554762	0.2526052	0.2763258	0.4032335	0.2717687	0.7499016
120	0.6630191	0.3841489	0.8135666	0.2507268	0.2881561	0.3295515	0.2597933	0.3405495	0.2244551	0.9114256
121	0.5104193	0.3446901	0.8019799	0.2522363	0.2588159	0.2364883	0.2379556	0.3146904	0.3784680	0.8982122
122	0.6493646	0.4877549	0.7405789	0.2872618	0.3845926	0.2891480	0.2674373	0.3778159	0.3123483	0.7203753
123	0.6020055	0.4429098	0.7736451	0.2610086	0.3058666	0.2991386	0.1771584	0.3414547	0.2812277	0.7171173
124	0.5016494	0.3781913	0.6951236	0.2698938	0.3600322	0.3953504	0.2205334	0.3484537	0.3377143	0.5815530
125	0.5659998	0.4818262	0.8454513	0.3174918	0.3166388	0.3634836	0.2992015	0.3508837	0.3250572	0.6840577
126	0.5845942	0.3702344	0.7184698	0.2526912	0.2924363	0.3104269	0.2603107	0.3432791	0.3153938	0.7525250
127	0.5815790	0.5071819	0.7477735	0.2139775	0.2092688	0.2632462	0.3291150	0.3517811	0.3474170	0.6474677
128	0.5597027	0.4881195	0.8426782	0.2170731	0.2411491	0.3136598	0.2873895	0.3019722	0.3098338	0.6541170
129	0.5491854	0.4217765	0.7600977	0.2654940	0.2173281	0.2677155	0.2707817	0.4107558	0.3999164	0.6856958
130	0.5177634	0.3737584	0.8373117	0.2327900	0.3337330	0.3755109	0.2636331	0.3799002	0.4387978	0.6691227
131	0.6054699	0.4523556	0.7616758	0.2866235	0.2656807	0.3755284	0.2177528	0.3418629	0.3323453	0.6598378
132	0.5406262	0.4327119	0.7170034	0.2515827	0.2816153	0.2961193	0.2463921	0.3324421	0.4078872	0.7375605
133	0.5762292	0.4371348	0.7728674	0.3332746	0.3029293	0.3496956	0.3087521	0.3577200	0.3931651	0.8550370
134	0.5757933	0.3977784	0.7537132	0.3309757	0.2769991	0.3322443	0.2428847	0.3218290	0.2775683	0.8377597
135	0.6564412	0.3711585	0.6850268	0.2949577	0.2163796	0.2488706	0.2131353	0.3700617	0.3332298	0.7613569
136	0.5026701	0.4120044	0.6649451	0.3248351	0.2640940	0.2968256	0.2586805	0.3416150	0.4021542	0.6419671
137	0.5669352	0.3462690	0.6724589	0.2660027	0.2565140	0.2641597	0.3225395	0.4053219	0.3721921	0.7371878
138	0.5326830	0.4138467	0.6884069	0.2619468	0.2173658	0.3198316	0.2531019	0.3937428	0.3976753	0.6366283
139	0.5822436	0.3382193	0.7494521	0.2603483	0.2071758	0.2633906	0.2227602	0.4017758	0.3191713	0.6652036
140	0.6393882	0.4757378	0.8407495	0.2901066	0.2370608	0.2579021	0.2832239	0.3715033	0.3490794	0.6216610
141	0.6512734	0.4011224	0.6520921	0.3001429	0.2838492	0.3158636	0.2279086	0.3959541	0.4474579	0.6369099
142	0.6548803	0.3374863	0.6592539	0.3339975	0.3021062	0.3536359	0.2276464	0.3120842	0.3534583	0.6679528
143	0.6418458	0.4814843	0.7433227	0.4145739	0.2518310	0.3542087	0.2397722	0.3163094	0.3629548	0.7320396
144	0.5597554	0.4235694	0.6620443	0.2549582	0.3138885	0.3017368	0.2427693	0.3995792	0.3302422	0.7099245
145	0.5227980	0.3247563	0.6218737	0.3636068	0.2283849	0.3138535	0.2132668	0.3607096	0.3196947	0.6623419
146	0.5751590	0.3935430	0.7458619	0.3200429	0.2631490	0.3754028	0.1868732	0.4383130	0.3830413	0.8515189
147	0.4924114	0.4140523	0.6389611	0.3916161	0.2338281	0.2660011	0.1942088	0.3595777	0.4453250	0.6971196
148	0.5353279	0.4553473	0.6255380	0.3524902	0.2257278	0.3630550	0.2854317	0.3949496	0.4501000	0.7749153
149	0.5226703	0.4048107	0.6942333	0.3323127	0.2357931	0.3117349	0.2465538	0.4026509	0.3805291	0.6433882
150	0.5543932	0.3491093	0.8421798	0.2940376	0.2549729	0.2819135	0.2341988	0.3526727	0.3499668	0.7378467
151	0.6175723	0.3867401	0.7840593	0.2902151	0.2629110	0.2663932	0.1925359	0.3870525	0.3735961	0.8281814
152	0.4610103	0.3848998	0.6250376	0.2725038	0.2251785	0.3264514	0.2549179	0.3044163	0.3266094	0.6790362
153	0.5242255	0.3802551	0.6525552	0.3440746	0.2225905	0.2932789	0.2317441	0.3561979	0.3814053	0.7104715
154	0.5529864	0.4315110	0.6268406	0.3333280	0.2069966	0.3354259	0.2315458	0.3812351	0.3255940	0.7113432
155	0.6185686	0.3562808	0.7050482	0.3335792	0.2888197	0.2848342	0.2897238	0.3572783	0.4960972	0.6301248
156	0.5887850	0.4502109	0.6379694	0.3286005	0.2859016	0.2975444	0.2457879	0.3318381	0.3310946	0.8448801
157	0.4794976	0.3743848	0.6943476	0.3303335	0.2671199	0.3283577	0.3012610	0.3214190	0.3127733	0.7666652
158	0.4830283	0.4466004	0.6627607	0.2911498	0.2659355	0.3223015	0.3254255	0.2989716	0.3314482	0.6779147
159	0.5449245	0.4153773	0.6803124	0.3879951	0.2173199	0.2756222	0.2517371	0.2758217	0.3024969	0.7749839
160	0.5079563	0.4229625	0.7024421	0.3331695	0.2034357	0.2906018	0.2574962	0.3208843	0.3681277	0.7407617
161	0.5534179	0.5033592	0.6868656	0.4020605	0.2256535	0.2872339	0.2345855	0.3307208	0.3692864	0.7421887
162	0.4992660	0.3416563	0.7264849	0.3823843	0.1670100	0.3087241	0.2890605	0.2611499	0.2930528	0.7270201
163	0.4733339	0.4038499	0.5952710	0.3147363	0.2619095	0.2572932	0.2648046	0.3254307	0.3277064	0.7792088
164	0.4558766	0.4260753	0.7412464	0.2883913	0.2394006	0.2774863	0.2421904	0.3027731	0.3561099	0.8318232
165	0.5628102	0.4009101	0.7409803	0.3176740	0.2464603	0.2795863	0.2085442	0.3283359	0.4432482	0.7786194
166	0.5417678	0.4705390	0.8026267	0.4319239	0.1923872	0.3370007	0.2742828	0.3127259	0.3540395	0.7305260
167	0.5074296	0.4147133	0.6456539	0.4052822	0.2787032	0.3439847	0.2670456	0.2954847	0.3934367	0.7642460
168	0.5449388	0.3990716	0.7767984	0.4031577	0.2745961	0.3879950	0.2297043	0.2974245	0.3944479	0.7793508
169	0.6654344	0.4331088	0.7625233	0.3716906	0.2445393	0.2868375	0.2824393	0.3278342	0.4189369	0.7162209
170	0.6047570	0.4017771	0.7490625	0.3683247	0.2633083	0.2443586	0.2524638	0.3275339	0.3380387	0.6788957
171	0.4607907	0.3646935	0.6809741	0.5607431	0.1942245	0.2724518	0.2606684	0.3026696	0.4575214	0.7018785
172	0.4660102	0.4104060	0.7027586	0.3940898	0.2372940	0.3172214	0.2477232	0.3186975	0.3640271	0.6019644
173	0.5347655	0.4742908	0.8453636	0.4779350	0.1601529	0.3055098	0.3311316	0.3361951	0.3704176	0.7258252
174	0.4831091	0.4267401	0.6905791	0.3631154	0.2149575	0.3782471	0.2815365	0.3296053	0.3302918	0.6346777
175	0.4768007	0.4504807	0.8748144	0.3930836	0.2111302	0.3150347	0.2642325	0.3688031	0.3907025	0.7409594
176	0.8257718	0.3826719	0.6115191	0.3376505	0.2360169	0.3657336	0.2888314	0.2989910	0.3041224	0.7404274
177	0.5413987	0.4121893	0.6595768	0.3312122	0.2496939	0.2880930	0.2480694	0.3113558	0.3318918	0.7772513
178	0.4665934	0.4251550	0.7677276	0.4107613	0.2519062	0.2907973	0.2537355	0.3633917	0.3640709	0.8242911
179	0.5106972	0.4634898	0.8168495	0.5088930	0.2709081	0.3209798	0.3392139	0.3794291	0.3492579	0.6091568
180	0.5014061	0.4152219	0.7530063	0.4479416	0.2227582	0.2579543	0.3078528	0.2742681	0.3496199	0.6421381
181	0.5526954	0.4154970	0.6835713	0.3544585	0.2286408	0.3124032	0.2830217	0.3469512	0.3963790	0.7946682
182	0.4976774	0.4272344	0.7675898	0.4221691	0.1944868	0.3458914	0.3767317	0.3274161	0.4064800	0.6761305
183	0.5343951	0.3900238	0.7411170	0.4870528	0.2089273	0.3504510	0.3519984	0.3459382	0.4221842	0.7377268
184	0.5521413	0.4964594	0.7273012	0.3744876	0.2993545	0.2908764	0.2433676	0.3286773	0.4879893	0.7162238
185	0.5374067	0.5211534	0.7172069	0.4470870	0.2281730	0.2758200	0.2419183	0.3796921	0.3852133	0.6332625
186	0.5537107	0.3564271	0.7429917	0.3442413	0.2580683	0.3269334	0.2549616	0.3613918	0.3472406	0.8480568
187	0.4721153	0.6070556	0.7279394	0.4027924	0.2503953	0.2990256	0.2835456	0.2852751	0.3967920	0.6043892
188	0.5668610	0.5432015	0.7050567	0.3736661	0.2023625	0.2950176	0.2678877	0.4244505	0.3394922	0.7555809
189	0.4877684	0.4715261	0.7853648	0.4591899	0.1888707	0.3077678	0.2594467	0.3270917	0.3346302	0.7812099
190	0.6637326	0.5052157	0.8480582	0.4035662	0.2149616	0.2727353	0.2140091	0.3821137	0.3697841	0.6603119
191	0.5637760	0.4546782	0.7380935	0.3885651	0.1901999	0.3358690	0.3111124	0.3052606	0.3331841	0.8134581
192	0.5304068	0.4244419	0.8181169	0.4360331	0.1844207	0.2512121	0.3561767	0.3717364	0.4127121	0.6995272
193	0.5172452	0.5028783	0.6784980	0.4321272	0.2081022	0.2924417	0.2911455	0.3291780	0.3415334	0.7507531
194	0.5785886	0.4198150	0.7400853	0.4151004	0.2099294	0.3026864	0.2798714	0.3472995	0.3809064	0.6374824
195	0.4438426	0.4367785	0.7247973	0.5212293	0.2643885	0.2428024	0.3080078	0.3231704	0.3859447	0.7171329
196	0.5328710	0.4066646	0.7729864	0.4137944	0.2221273	0.2774313	0.3080204	0.4345702	0.4814216	0.6097475
197	0.4906317	0.4044170	0.8538081	0.4177327	0.1930591	0.2988817	0.2990311	0.4743526	0.3421390	0.6457541
198	0.5088479	0.4395412	0.7643882	0.4567741	0.1847668	0.3220823	0.2827132	0.3763178	0.4055965	0.6591928
199	0.5382559	0.3984576	0.7472655	0.4482209	0.1543847	0.2454233	0.2340050	0.3105159	0.3710592	0.7756618
200	0.5675407	0.4245193	0.7058476	0.4724441	0.1760292	0.3222450	0.2650496	0.2985834	0.4264160	0.6473480
201	0.5088543	0.3819222	0.7488464	0.3660178	0.2585487	0.2022496	0.2911824	0.3124445	0.4358231	0.6133419
202	0.4651912	0.5285819	0.6875790	0.5712171	0.1920675	0.2364630	0.2660465	0.4165128	0.3054188	0.7488417
203	0.4740175	0.4687867	0.7269669	0.4395057	0.2198686	0.2387215	0.3309322	0.4520817	0.3803437	0.7405740
204	0.5393537	0.4573442	0.7577499	0.4042374	0.1686420	0.2625652	0.3187981	0.4655053	0.3776104	0.6677014
205	0.4911143	0.3985825	0.7000865	0.3486418	0.1756207	0.3191963	0.3553644	0.3962591	0.3534781	0.6805092
206	0.4760677	0.4503375	0.7628810	0.5159921	0.1940419	0.2378307	0.2802629	0.3911778	0.4409186	0.6391283
207	0.4635928	0.4693562	0.6711430	0.3902605	0.2659850	0.2762776	0.2737248	0.2955540	0.3631786	0.6326631
208	0.4383157	0.4139229	0.8051469	0.4067608	0.1966612	0.2114035	0.2930267	0.3761655	0.4082200	0.6265094
209	0.4670685	0.5439218	0.7675805	0.3709802	0.2474384	0.2268276	0.2791931	0.2999595	0.3923120	0.7088426
210	0.3767587	0.4209249	0.8087312	0.4182882	0.2271976	0.2780015	0.3655865	0.3655983	0.4006717	0.5831454
211	0.4400537	0.4406184	0.7108504	0.4457190	0.1809479	0.2771292	0.2671818	0.3710866	0.3810106	1.0000000
212	0.4810246	0.4150535	0.6709846	0.4566799	0.1871261	0.3106731	0.2869254	0.3392423	0.3754008	0.6574521
213	0.4658738	0.4818752	0.7794368	0.4708296	0.1886434	0.2325458	0.2686489	0.3503615	0.4379079	0.7663901
214	0.6111579	0.2977969	0.6942676	0.4233350	0.1573098	0.2573139	0.2599178	0.3623319	0.4727550	0.8601363
215	0.4715777	0.3971999	0.7058677	0.4421061	0.1742077	0.2784281	0.3055078	0.3919178	0.3320889	0.7057995
216	0.4482783	0.4259739	0.8491537	0.4407686	0.1542152	0.3106989	0.2344399	0.3794754	0.4077252	0.7933016
217	0.5082716	0.4096703	0.6546945	0.5054799	0.1774502	0.2403688	0.2609758	0.3323501	0.3339182	0.6112397
218	0.4493685	0.4331880	0.6371802	0.5021237	0.2240603	0.3359551	0.3144851	0.4105768	0.3432113	0.9558965
219	0.4857050	0.4308184	0.7549249	0.5860668	0.2123938	0.3074790	0.2501907	0.3766415	0.3578613	0.6849125
220	0.4386440	0.3974542	0.7716203	0.5292432	0.1784837	0.3094845	0.3555218	0.4042304	0.4591016	0.8520664
221	0.3890467	0.4281566	0.7476884	0.5509127	0.1500799	0.2773377	0.3436130	0.4316339	0.3650536	0.6989039
222	0.3933620	0.3646934	0.7514980	0.6150410	0.1458129	0.2965313	0.2606368	0.4121762	0.4186364	0.6017713
223	0.5608477	0.4551491	0.7321998	0.4671409	0.1388138	0.3587063	0.3213702	0.3932017	0.4329840	0.7678263
