"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
76	0.8748179	0.9055990	0.6897016	0.9652389	0.0768571	0.8718121	0.2215220	0.0165128	0.1044499	0.8456712
77	0.7998009	0.9083080	0.6951035	0.9292904	0.0864798	0.8386992	0.2143982	0.0383101	0.1272856	0.8725820
78	0.8425043	0.9369288	0.6953273	0.9054790	0.1163386	0.8916658	0.2121773	0.0340938	0.1270874	0.8739437
79	0.8535835	0.9377854	0.6579236	0.9435401	0.1038909	0.9121506	0.2195808	0.0096898	0.1344233	0.8430200
80	0.8226269	0.9403577	0.7030357	0.9473463	0.0795749	0.9209733	0.2370838	0.0104874	0.0669925	0.8875865
81	0.8510657	0.9926979	0.7150017	0.9053844	0.0751183	0.8642717	0.2233520	0.0227690	0.0892193	0.8358165
82	0.8668000	0.9880242	0.6672608	0.9238006	0.0933915	0.8818877	0.2202770	0.0177176	0.1331316	0.8938471
83	0.8250908	0.9701464	0.6081389	0.9553617	0.0646936	0.8598612	0.1999581	0.0204622	0.1169828	0.8298139
84	0.8588695	0.9156924	0.6397413	0.9263294	0.0922761	0.8755773	0.2268803	0.0000000	0.1483610	0.8297935
85	0.8678583	0.9227517	0.6316155	0.9027089	0.0938777	0.8651018	0.1969361	0.0260945	0.0997222	0.8736757
86	0.8046514	0.9408919	0.6549770	0.9328370	0.0889959	0.8622421	0.2389978	0.0775976	0.1207878	0.8690115
87	0.8202710	0.9018214	0.6467971	0.9342590	0.0749158	0.8054146	0.2049869	0.0119074	0.0968547	0.8799987
88	0.8553810	0.8901203	0.6469797	0.8953240	0.0439962	0.8492021	0.2075051	0.0040083	0.1484073	0.8646361
89	0.8773739	0.8965952	0.6925144	0.9376154	0.0470602	0.8665548	0.2746953	0.0422658	0.1157521	0.8888467
90	0.7930849	0.8919572	0.6332228	0.9371397	0.0718752	0.8702053	0.2134476	0.0111244	0.1077658	0.8980231
91	0.8415131	0.8855898	0.6897706	0.9170801	0.0839369	0.8689550	0.1869050	0.0216012	0.0962367	0.9120588
92	0.8420907	0.8938448	0.6545641	0.9003717	0.0829146	0.8542639	0.1739066	0.0460060	0.0829934	0.9241610
93	0.8228651	0.9546013	0.6308027	0.9242372	0.1119740	0.8652699	0.2069386	0.0518784	0.1172671	0.9230246
94	0.8503252	0.8889904	0.6814708	0.8822363	0.0926569	0.8931028	0.1701496	0.0586134	0.1097068	0.9237677
95	0.8201093	0.9096593	0.6807764	0.8800336	0.0738100	0.8165712	0.2099913	0.0171467	0.1152277	0.9145406
96	0.8019360	0.9238267	0.6343687	0.9312535	0.0899010	0.8811453	0.1976506	0.0000000	0.1095581	0.9012221
97	0.7800151	0.8764006	0.6806325	0.9143201	0.0966469	0.8599780	0.1788976	0.0320936	0.0820973	0.8951981
98	0.8021224	0.8870725	0.6830522	0.9501176	0.0673985	0.8343096	0.1785988	0.0414695	0.1045011	0.8885437
99	0.7740407	0.8816609	0.6760997	0.9473989	0.0468536	0.8848814	0.2300122	0.0305529	0.1276284	0.8918583
100	0.8156975	0.9324391	0.6989472	0.9370477	0.0459662	0.8591842	0.1932447	0.0000000	0.0941792	0.8797871
101	0.8388579	0.8994170	0.6758667	0.9303849	0.0861790	0.8361725	0.2062660	0.0237446	0.1000576	0.9039444
102	0.8276754	0.9441718	0.7002791	0.9032295	0.0539854	0.8572094	0.1923135	0.0507673	0.0940623	0.8831910
103	0.8249467	0.8824049	0.6678523	0.9062867	0.0760945	0.8320873	0.1990232	0.0000000	0.1021620	0.9147828
104	0.8657714	0.8829793	0.7125389	0.9434649	0.0478264	0.8619560	0.1806176	0.0332300	0.1326838	0.9244302
105	0.8312497	0.9026135	0.6957583	0.9481988	0.0913465	0.8560636	0.2273171	0.0000000	0.1265148	0.9354951
106	0.8192270	0.8705972	0.6714191	0.9542484	0.0808760	0.8392331	0.1998219	0.0097085	0.0813275	0.9298780
107	0.8351678	0.9094060	0.7405936	0.9311587	0.0428352	0.8478038	0.1659281	0.0819339	0.1197897	0.9162774
108	0.8607865	0.9314390	0.7150396	0.9527148	0.0493708	0.8816258	0.1792026	0.0208707	0.0912932	0.8647863
109	0.8445787	0.9181004	0.7494694	0.9141441	0.0607816	0.8997633	0.1965761	0.0144479	0.0750567	0.8803341
110	0.8383505	0.9045817	0.7256766	0.8944826	0.0657973	0.8934942	0.2187021	0.0045044	0.1033278	0.8358180
111	0.8405049	0.8772749	0.7727673	0.9177079	0.0684640	0.8612855	0.1826412	0.0100846	0.1013894	0.8645885
112	0.8811359	0.9025836	0.7498298	0.9270991	0.0714986	0.8587961	0.1905066	0.0000000	0.1467339	0.8842642
113	0.8382729	0.8417389	0.7218349	0.9095640	0.0798444	0.8912736	0.2201398	0.0203354	0.0831374	0.9036240
114	0.8779671	0.8799835	0.6992763	0.9076546	0.1032853	0.8604729	0.1664785	0.0244081	0.1273322	0.8480577
115	0.8162415	0.8561124	0.7193699	0.8793835	0.0915245	0.8416017	0.1623817	0.0196567	0.0943106	0.8849374
116	0.8301560	0.8266196	0.7332388	0.8865327	0.0480859	0.8703879	0.2159305	0.0152493	0.1307794	0.8499668
117	0.8477158	0.8921113	0.6576315	0.9097125	0.0601458	0.8821130	0.1953600	0.0340471	0.1139508	0.9565231
118	0.8020106	0.8562640	0.7023428	0.8999894	0.0489189	0.8999135	0.2015237	0.0212618	0.1219228	0.9109081
119	0.8736739	0.9318241	0.6648523	0.9015501	0.0304823	0.8028229	0.1668469	0.0282678	0.1242372	0.8582078
120	0.7979528	0.9196875	0.6644157	0.9282428	0.0512631	0.7973225	0.2025042	0.0325056	0.1219880	0.8823448
121	0.8562843	0.8953289	0.7117450	0.9105749	0.0619596	0.8291535	0.1822065	0.0131349	0.1333772	0.8788702
122	0.8135089	0.8914110	0.7066191	0.9332785	0.0747184	0.7804741	0.1520212	0.0000000	0.0933494	0.8543933
123	0.8675755	0.8735243	0.6897942	0.9242920	0.0336204	0.7888779	0.1868213	0.0285345	0.1421390	0.8690924
124	0.8679523	0.8999962	0.6838738	0.9208177	0.0360988	0.7556167	0.2281109	0.0000000	0.0851256	0.8493917
125	0.9008092	0.8692180	0.7547701	0.9338198	0.0554579	0.7938590	0.2365671	0.0097130	0.1162470	0.8497311
126	0.8722210	0.8705999	0.7519066	0.9456246	0.0740957	0.7549544	0.1898394	0.0212999	0.1000232	0.8814405
127	0.8635156	0.8600155	0.7147760	0.8996957	0.0401150	0.7659808	0.2038499	0.0000000	0.0750960	0.8916613
128	0.8671456	0.8824842	0.7788212	0.9216904	0.0398837	0.7868236	0.2297887	0.0262705	0.1467664	0.9058927
129	0.8942015	0.8951489	0.7523045	0.8960382	0.0600433	0.8298937	0.1729311	0.0221708	0.0871110	0.8860973
130	0.9061019	0.8749060	0.7996661	0.8977491	0.0388544	0.8123989	0.1874712	0.0448443	0.1204225	0.8924289
131	0.8998649	0.9068716	0.7253572	0.8988524	0.0049973	0.8390636	0.1972746	0.0651160	0.0795221	0.9034181
132	0.8220637	0.8866962	0.7152325	0.8875136	0.0256533	0.8250758	0.1528232	0.0528475	0.1162562	0.8267032
133	0.8909421	0.9214764	0.7235447	0.9306761	0.0770889	0.8095314	0.2166258	0.0069428	0.1253178	0.9042512
134	0.8315357	0.8485375	0.7133151	0.9009929	0.0731921	0.8457060	0.1585880	0.0148784	0.1251406	0.8702440
135	0.8558491	0.8803669	0.6463843	0.8707741	0.0870395	0.8480910	0.2145742	0.0097328	0.1232246	0.9069631
136	0.8321230	0.9079584	0.7061436	0.8911753	0.0279639	0.8115005	0.1782491	0.0070390	0.0748175	0.8139727
137	0.8274635	0.9052794	0.6680516	0.8683376	0.0428694	0.8579530	0.2065260	0.0000000	0.1315822	0.8350111
138	0.8161969	0.8472825	0.6966839	0.8484782	0.0532197	0.8140704	0.2186080	0.0000000	0.1405981	0.8577572
139	0.8448199	0.8533990	0.6844968	0.8004157	0.0418917	0.8483970	0.1794666	0.0106060	0.1198037	0.8651754
140	0.8416985	0.8727222	0.6897295	0.8051672	0.0414315	0.8758069	0.2139062	0.0290811	0.1129977	0.8800185
141	0.8097341	0.8566169	0.7253539	0.8048244	0.0735086	0.8268197	0.2052087	0.0160008	0.1859744	0.8431128
142	0.8380133	0.8803768	0.6945416	0.8654401	0.0574001	0.8805142	0.1720195	0.0209031	0.1109326	0.8512254
143	0.8053894	0.8862988	0.6890443	0.8471415	0.0245367	0.8818099	0.1793543	0.0369653	0.1114955	0.8548974
144	0.8270419	0.8836456	0.7036279	0.8931430	0.0351819	0.8764525	0.1707425	0.0468525	0.1369965	0.8712828
145	0.8026866	0.8696556	0.6995870	0.8701680	0.0596857	0.8748550	0.1530702	0.0110059	0.1602558	0.8299109
146	0.8097833	0.8924301	0.6893816	0.8762306	0.0774729	0.8830117	0.1379087	0.0308452	0.0979865	0.8188518
147	0.8351755	0.8790383	0.6967349	0.8593187	0.0649012	0.8916281	0.2115758	0.0081352	0.0837118	0.8657457
148	0.8493861	0.8568322	0.7220269	0.8533452	0.0345960	0.9139583	0.1784044	0.0100585	0.1463007	0.8772013
149	0.8526213	0.8593008	0.6990565	0.9182044	0.0447543	0.9359415	0.1650364	0.0358791	0.1301413	0.8809311
150	0.8160350	0.8355682	0.7081957	0.8651610	0.0225692	0.8749071	0.2044328	0.0037225	0.1021810	0.8559405
151	0.8564428	0.8779468	0.7328379	0.9076566	0.0858285	0.9190879	0.1765038	0.0422502	0.1454317	0.8783151
152	0.8227725	0.8520747	0.7293696	0.8952723	0.0778885	0.8971848	0.2320401	0.0000000	0.0896407	0.8265207
153	0.8766181	0.8961917	0.7100467	0.8373288	0.0420750	0.8970416	0.2011817	0.0000000	0.1136689	0.8331682
154	0.8444873	0.9338437	0.6908934	0.8606367	0.0579140	0.8380168	0.2021957	0.0129161	0.0779737	0.8180071
155	0.8315843	0.8734491	0.7268116	0.8612780	0.0647104	0.8487595	0.2388879	0.0159188	0.0938685	0.8202942
156	0.8515236	0.9072841	0.7024807	0.8501846	0.0357440	0.8349520	0.1758234	0.0171642	0.1618172	0.8606391
157	0.8583037	0.9275533	0.7208850	0.8603909	0.0331255	0.8088810	0.1617137	0.0071842	0.1100335	0.7757528
158	0.8147015	0.9129388	0.7566474	0.8637337	0.0341336	0.8775790	0.1955365	0.0644847	0.1000452	0.8413552
159	0.8084219	0.9125094	0.7519049	0.8935936	0.0375476	0.8641917	0.2083100	0.0259600	0.1214153	0.8081452
160	0.7986225	0.9152023	0.7067903	0.8631049	0.0600630	0.8486281	0.1816151	0.0094405	0.0853943	0.8014436
161	0.7933771	0.9182621	0.7387848	0.8468783	0.0602839	0.8555786	0.1995046	0.0000000	0.0843049	0.8406584
162	0.8017317	0.9021715	0.7398035	0.8239182	0.0689836	0.8612624	0.1699560	0.0000000	0.0782932	0.8185946
163	0.7874712	0.8958176	0.7182678	0.8338498	0.0485923	0.8604958	0.2063656	0.0000000	0.1150282	0.7822500
164	0.7753164	0.9038727	0.6669508	0.8122199	0.0320753	0.8521049	0.1682009	0.0036937	0.1266501	0.8641173
165	0.7952386	0.8755663	0.6893676	0.8049175	0.0647075	0.8822795	0.1675228	0.0000000	0.0989240	0.8288673
166	0.8000071	0.8497626	0.6834974	0.8538031	0.0605015	0.8459042	0.1798441	0.0329503	0.1304676	0.7970009
167	0.7879859	0.8665508	0.7230264	0.7827593	0.0772237	0.8839553	0.1982047	0.0000000	0.1320495	0.8265366
168	0.7920435	0.8891141	0.7324205	0.8308624	0.0065693	0.7887606	0.2378374	0.0000000	0.0703613	0.8154423
169	0.8532807	0.8691913	0.6834160	0.8070280	0.0877326	0.8225944	0.2074591	0.0343422	0.1317131	0.8073874
170	0.8280225	0.8697614	0.7264300	0.8099351	0.0298946	0.8071467	0.2173958	0.0005011	0.1045832	0.8289408
171	0.7777709	0.9219458	0.7297381	0.8325899	0.0303143	0.8157508	0.2117233	0.0259353	0.1173032	0.8209473
172	0.7578062	0.9318315	0.7567498	0.8152142	0.0909014	0.7873619	0.1725996	0.0000000	0.1373208	0.8397859
173	0.7522900	0.8730092	0.7378247	0.8464911	0.0468737	0.7823416	0.1808971	0.0018671	0.0987978	0.8272547
174	0.7544001	0.9059396	0.7275436	0.8129345	0.0472625	0.8020992	0.1406559	0.0017844	0.1285599	0.8328486
175	0.7536630	0.9065851	0.7479831	0.8245779	0.0280285	0.8142939	0.1895426	0.0000000	0.1375037	0.8546109
176	0.7454120	0.9070526	0.7573608	0.8436695	0.0877014	0.7957968	0.1886794	0.0000000	0.1345897	0.8042709
177	0.7802839	0.9171306	0.7926548	0.8391786	0.0364017	0.8053955	0.2005817	0.0215395	0.1559102	0.8229552
178	0.7681533	0.9070913	0.7045602	0.8415973	0.0228312	0.8398544	0.2200773	0.0141068	0.1134506	0.7905610
179	0.7734942	0.8879361	0.7419131	0.8422965	0.0504340	0.8294809	0.1835153	0.0127206	0.1513863	0.7608419
180	0.7909324	0.9114169	0.7548166	0.8286821	0.0422763	0.8105904	0.1474305	0.0070000	0.1615451	0.8281501
181	0.7622089	0.9355233	0.7524645	0.8239628	0.0288131	0.8056010	0.2051533	0.0283584	0.1159566	0.8159001
182	0.7345004	0.9002896	0.7499601	0.8363611	0.0481696	0.8074889	0.1778257	0.0416511	0.1544626	0.8079990
183	0.8111713	0.9134308	0.7209491	0.7868073	0.0496060	0.8351604	0.2086993	0.0000000	0.1065491	0.8533910
184	0.7509608	0.9190338	0.7580007	0.8147818	0.0390694	0.7872529	0.1649242	0.0300772	0.1430299	0.8593889
185	0.7852808	0.8905637	0.7694916	0.8267040	0.0539753	0.8416040	0.1592984	0.0000000	0.1540601	0.8303555
186	0.7575657	0.9265729	0.7661740	0.7998810	0.0148770	0.8299341	0.2197991	0.0000000	0.1161894	0.8257516
187	0.7551768	0.9416372	0.8237317	0.8488112	0.0242247	0.8597742	0.2134149	0.0203327	0.1183945	0.8185973
188	0.7817069	0.9231297	0.7720669	0.8368437	0.0508290	0.8651727	0.1881271	0.0224423	0.1638887	0.8437289
189	0.7579233	0.8982620	0.7730334	0.8097778	0.0678364	0.8456463	0.2184571	0.0000000	0.1304211	0.8300785
190	0.7399608	0.9104406	0.7844095	0.8190443	0.0287458	0.8539388	0.2539863	0.0157870	0.1387003	0.8366956
191	0.7315505	0.9070683	0.7523691	0.8204391	0.0065766	0.8632589	0.1996249	0.0101732	0.1304930	0.8423022
192	0.7877435	0.9176335	0.7754101	0.8456966	0.0222367	0.8812539	0.1843436	0.0455333	0.1507403	0.7888044
193	0.7847155	0.9152322	0.7674013	0.8174376	0.0256349	0.8819888	0.1786113	0.0000000	0.1274647	0.8250605
194	0.7650977	0.9145499	0.7298957	0.8183058	0.0101166	0.9305661	0.1855137	0.0292493	0.1646549	0.8348501
195	0.7668002	0.9155640	0.7407369	0.8375535	0.0000000	0.8923845	0.1900466	0.0000000	0.1532706	0.7522777
196	0.7443284	0.8713929	0.7314264	0.8337032	0.0325355	0.8832096	0.1524941	0.0074673	0.1353061	0.7437306
197	0.7706082	0.8430811	0.7734519	0.8122695	0.0282382	0.8544628	0.1579664	0.0402218	0.1505029	0.7815396
198	0.7466945	0.8842715	0.7700874	0.7975480	0.0287796	0.8565778	0.1825088	0.0000000	0.1424346	0.7634956
199	0.7628897	0.8278149	0.7911099	0.8140989	0.0065546	0.8506455	0.1867141	0.0087552	0.2060891	0.7300359
200	0.7628874	0.8434943	0.8054442	0.8192355	0.0000000	0.8537119	0.1872007	0.0000000	0.1498854	0.7542482
201	0.7926149	0.7938425	0.8336210	0.7763398	0.0677232	0.8127436	0.1939806	0.0538519	0.1236746	0.7566638
202	0.7808966	0.7894672	0.8104913	0.8113481	0.0388913	0.8678598	0.1653503	0.0323299	0.1702097	0.7189909
203	0.7440103	0.8007333	0.8057022	0.7898675	0.0623169	0.8452500	0.1588509	0.0765649	0.1365308	0.7685621
204	0.7555423	0.7872257	0.7907861	0.8289720	0.0449654	0.8984771	0.1823165	0.0808124	0.1556451	0.7213605
205	0.7870319	0.7660646	0.7404189	0.8160638	0.0437334	0.8619224	0.2016529	0.0509522	0.1744870	0.7489484
206	0.7880633	0.7778718	0.7713746	0.7909766	0.0417038	0.8748032	0.1624596	0.0134801	0.1480240	0.7898557
207	0.7446087	0.7868872	0.7443964	0.8170388	0.0332630	0.8978064	0.1904513	0.0202906	0.1440296	0.7650825
208	0.7516223	0.7677437	0.7941546	0.7888158	0.0060045	0.8489134	0.2174740	0.0046505	0.1658151	0.7739668
209	0.7522538	0.8393427	0.7489989	0.8201326	0.0500311	0.8888446	0.1919809	0.0338795	0.1515177	0.7667313
210	0.7572590	0.8350736	0.8265379	0.8431812	0.0302585	0.8935612	0.1814937	0.0559251	0.1475254	0.7678596
211	0.8077565	0.8816314	0.8046423	0.8505285	0.0437759	0.8277268	0.2099060	0.0286591	0.1290321	0.7894033
212	0.7538890	0.8643079	0.7521386	0.7996983	0.0034388	0.8538772	0.2374856	0.0000000	0.1471231	0.7469619
213	0.7549320	0.8172231	0.7150596	0.8314750	0.0490098	0.8009056	0.2218361	0.0152422	0.1381290	0.7682567
214	0.7568063	0.8357876	0.8260242	0.8510981	0.0572896	0.8747400	0.2160541	0.0387868	0.1216077	0.7399530
215	0.7489932	0.7891833	0.7762851	0.8471059	0.0357215	0.8308981	0.2162422	0.0220693	0.1296179	0.7425081
216	0.7684572	0.8129763	0.7642365	0.8834273	0.0383678	0.8170544	0.1684703	0.0231010	0.1434744	0.8025455
217	0.7252045	0.7900337	0.7285088	0.8632801	0.0047105	0.8138352	0.2113793	0.0475188	0.1169919	0.7471827
218	0.7642677	0.8143450	0.7582963	0.8687332	0.0396205	0.7999516	0.2103421	0.0000000	0.1091032	0.7798262
219	0.7405069	0.7446919	0.7780432	0.8327172	0.0617013	0.7941939	0.2011266	0.0650739	0.1113131	0.7833078
220	0.7852623	0.7645039	0.7638668	0.8474361	0.0479282	0.7777437	0.1926886	0.0317165	0.1253785	0.7780514
221	0.7344523	0.7849353	0.8000017	0.8570926	0.0319734	0.7477407	0.1897472	0.0060869	0.1218838	0.7791123
222	0.7748221	0.8027545	0.7361259	0.8760448	0.0354748	0.8383601	0.1512573	0.0409969	0.0794425	0.8134333
223	0.8037517	0.7847625	0.7902273	0.8921866	0.0455042	0.8290044	0.1807485	0.0599263	0.1056239	0.7622059
