"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
215	0.0879348	0.3360017	0.6929368	0.4584470	0.4117678	0.0356904	0.7362323	0.5558448	0.6247318	0.6424309
216	0.0299942	0.4160531	0.5575233	0.5441225	0.3669824	0.0603485	0.6700799	0.6508988	0.7786112	0.6688930
217	0.0594575	0.3541492	0.6124895	0.4802739	0.5110544	0.0412790	0.6539746	0.6308900	0.6801335	0.6717661
218	0.0311063	0.3190236	0.5613404	0.4360395	0.3657905	0.0256008	0.6802776	0.6225804	0.7191077	0.6665176
219	0.0187274	0.2687391	0.6191119	0.4353717	0.4396225	0.0339225	0.5791923	0.7296252	0.7112117	0.5519591
220	0.0383834	0.2997847	0.6113302	0.5368420	0.4112626	0.0778952	0.8319902	0.6109805	0.6990429	0.6543718
221	0.0327320	0.3365992	0.7502251	0.4352817	0.4473831	0.0437965	0.7164976	0.6782084	0.6931833	0.6685829
222	0.0422477	0.3773066	0.6429799	0.4130698	0.4888080	0.0167363	0.6262218	0.6555431	0.6312258	0.6470901
223	0.0416888	0.3328785	0.5707146	0.4634129	0.4319716	0.0496527	0.6646363	0.6299141	0.6108796	0.6736050
224	0.0325625	0.3229647	0.5764747	0.4065092	0.4071783	0.0318846	0.6766933	0.6942362	0.7493043	0.7074533
225	0.0380957	0.3130421	0.6090121	0.4731157	0.3686249	0.0304115	0.6998258	0.6367096	0.6791039	0.6684314
226	0.0281509	0.3126153	0.5841104	0.4048015	0.3335392	0.0435512	0.7506702	0.5704282	0.6627342	0.6051589
227	0.0283577	0.2566819	0.6075947	0.4079072	0.4647219	0.0324141	0.6000174	0.5635901	0.6160668	0.6800707
228	0.0389744	0.2553865	0.7182316	0.5325086	0.3955179	0.0335638	0.7786418	0.6509164	0.5944349	0.6715427
229	0.0418958	0.3258058	0.5470920	0.4349963	0.4741095	0.0429571	0.7117767	0.6366043	0.7047711	0.7259193
230	0.0226479	0.2816995	0.5888433	0.5078477	0.4224170	0.0570830	0.6175244	0.6277247	0.6606277	0.6405842
231	0.0292289	0.3043564	0.5546806	0.4736699	0.4715566	0.0268362	0.6688262	0.7220287	0.6625186	0.6143429
232	0.0843432	0.3042213	0.6138346	0.3796638	0.3540420	0.0519352	0.7127327	0.7033268	0.6848018	0.7229556
233	0.0254883	0.2673365	0.6654566	0.4187742	0.4762669	0.0448709	0.6741577	0.5839948	0.7698629	0.5473903
234	0.0240929	0.2503683	0.6453257	0.5339392	0.4288207	0.0283715	0.7616702	0.6301899	0.6844640	0.5926385
235	0.0455493	0.4046671	0.6767943	0.3737382	0.4184413	0.0420447	0.7132377	0.6948480	0.6168198	0.6423793
236	0.0241794	0.3337454	0.5578640	0.4709082	0.4425748	0.0321691	0.6749463	0.5944228	0.6586770	0.7298243
237	0.0208303	0.3667329	0.6325450	0.5085130	0.4192283	0.0360147	0.7115451	0.7124963	0.7519313	0.6844791
238	0.0070100	0.2927760	0.5962493	0.4081590	0.3951445	0.0300820	0.6279149	0.5540528	0.6077152	0.6043216
239	0.0212346	0.3394275	0.5466467	0.4249964	0.3489999	0.0256060	0.7549315	0.6406317	0.7675444	0.6513246
240	0.0170010	0.2993787	0.6504842	0.4838442	0.4782708	0.0322713	0.7377280	0.6383848	0.6870074	0.5999361
241	0.0530553	0.3484943	0.6172668	0.5436988	0.4383865	0.0410574	0.6686904	0.6633616	0.6829809	0.6853626
242	0.0147895	0.3322045	0.6085749	0.4443445	0.4291389	0.0692540	0.5845613	0.6855384	0.6769855	0.6217568
243	0.0162052	0.3315295	0.6371849	0.4399913	0.3542423	0.0348003	0.7357091	0.7471763	0.7572847	0.6430754
244	0.0154556	0.2918290	0.6759229	0.4570153	0.4214441	0.0436488	0.6662938	0.7631262	0.7653737	0.6860154
245	0.0307060	0.2568889	0.5809439	0.4862651	0.4795642	0.0495489	0.6068188	0.6082363	0.6840951	0.6320580
246	0.0590056	0.3570118	0.5812095	0.3983839	0.3819570	0.0205081	0.7002175	0.5272930	0.7652054	0.7854419
247	0.0333116	0.2999979	0.6272860	0.4540846	0.4919748	0.0357720	0.6671863	0.7177001	0.8479910	0.6331388
248	0.0221987	0.3437110	0.6874217	0.4598743	0.3801629	0.0270560	0.7131648	0.5659866	0.6718458	0.6684832
249	0.0243299	0.3238512	0.6050188	0.3506776	0.5380331	0.0355365	0.5982358	0.5858317	0.6866226	0.6842157
250	0.0573511	0.3506234	0.6837720	0.3243890	0.4372282	0.0738290	0.6476388	0.6565340	0.7339176	0.6557709
251	0.0312983	0.3416805	0.5586211	0.4175954	0.3622928	0.0557818	0.7662399	0.6598099	0.7184713	0.7172033
252	0.0384272	0.3494848	0.6063678	0.4022347	0.4388533	0.0472220	0.7215377	0.6373031	0.7307706	0.6918783
253	0.0435627	0.3069571	0.6908787	0.3481921	0.5586268	0.0359824	0.7452191	0.5929294	0.6529786	0.6403682
254	0.0285252	0.3178338	0.7118471	0.4366192	0.3870992	0.0312119	0.6890807	0.6937489	0.7351728	0.6388432
255	0.0320385	0.3084376	0.5489246	0.4595431	0.4962492	0.0473075	0.6792665	0.5783967	0.6824957	0.8285401
256	0.0273568	0.3076621	0.6739578	0.4627522	0.5079545	0.0297668	0.6793043	0.6361128	0.6417391	0.6369281
257	0.0282428	0.4030916	0.5607283	0.5177947	0.4766966	0.0438968	0.6253772	0.5988060	0.6597461	0.6430016
258	0.0380491	0.3513604	0.6998744	0.3006288	0.4481372	0.0332812	0.6807040	0.6009611	0.7143880	0.7589924
259	0.0264595	0.3384389	0.6493753	0.3954686	0.4184646	0.0624202	0.7970864	0.6231359	0.6804773	0.6404636
260	0.0462427	0.2679537	0.6944313	0.3756996	0.4953333	0.0481082	0.6434862	0.6452400	0.6943003	0.7202533
261	0.0503104	0.3093727	0.6121760	0.4103831	0.3620073	0.0280976	0.7169546	0.5770294	0.6919279	0.5807067
262	0.0401433	0.3222393	0.5488277	0.4348163	0.4276967	0.0469648	0.7018583	0.6049154	0.6831832	0.6956015
263	0.0619912	0.3433192	0.6182404	0.3758851	0.4950366	0.0352161	0.6375336	0.6607673	0.5939544	0.6749364
264	0.0561353	0.3158990	0.5078229	0.3832674	0.5140948	0.0235082	0.7035271	0.6548546	0.7670382	0.7105254
265	0.0397895	0.3203452	0.7289869	0.3533653	0.4428019	0.0405534	0.7219899	0.6228063	0.6550669	0.8012958
266	0.0409587	0.3230936	0.6533137	0.3469613	0.4485137	0.0435871	0.6233574	0.6793458	0.7238864	0.6550161
267	0.0678751	0.3375569	0.5974767	0.4336079	0.3511480	0.0244762	0.6636785	0.6603790	0.7051573	0.6793136
268	0.0434401	0.3247702	0.6457289	0.4548375	0.4504658	0.0291691	0.6769570	0.6836250	0.6397873	0.6158171
269	0.0365967	0.3326037	0.6355120	0.4221448	0.5106047	0.0249645	0.6411824	0.6099913	0.6812689	0.6776350
270	0.0550574	0.3739604	0.7045520	0.5898717	0.4391323	0.0673987	0.8189922	0.5717920	0.6814590	0.6712722
271	0.0434068	0.2964649	0.6723016	0.4569370	0.4068932	0.0579035	0.7423512	0.7144814	0.6566504	0.6242083
272	0.0435377	0.3226467	0.5514195	0.4549039	0.4721313	0.0232769	0.6574186	0.6159149	0.7269715	0.6905550
273	0.0629478	0.3404959	0.6980518	0.4770575	0.4964148	0.0742128	0.6068451	0.5635929	0.7057494	0.7167772
274	0.0582969	0.3570799	0.6165984	0.3849230	0.4820533	0.0264771	0.5784598	0.6383358	0.6375769	0.7581279
275	0.0286357	0.2862972	0.5318348	0.4066634	0.4280330	0.0357861	0.6448253	0.6057469	0.7733591	0.8241302
276	0.0748991	0.3386894	0.6171877	0.4012149	0.4502358	0.0191302	0.7080789	0.5628617	0.6892998	0.6954282
277	0.0387474	0.3325213	0.5789881	0.4202593	0.4758483	0.0333980	0.6538325	0.6605773	0.7983914	0.8317268
278	0.0303972	0.3881947	0.6137080	0.4712406	0.5339728	0.0326590	0.6608722	0.6002945	0.5378702	0.6133546
279	0.0397538	0.2938694	0.6539580	0.5690128	0.4613034	0.0268066	0.6506344	0.6712860	0.7234299	0.6825099
280	0.0493029	0.2798093	0.6199141	0.4137753	0.4779238	0.0227179	0.6299110	0.5844553	0.6869269	0.7014572
281	0.0492723	0.3584015	0.5292027	0.4824933	0.4750938	0.0520894	0.6700466	0.6581348	0.7831079	0.6659548
282	0.0293518	0.4553438	0.6401376	0.4707495	0.4146410	0.0272720	0.5618542	0.7113196	0.6214452	0.7686654
283	0.0719125	0.3046220	0.5711977	0.4387220	0.4754921	0.0240538	0.6709787	0.7130251	0.6267767	0.7295940
284	0.0390110	0.3405612	0.6563892	0.4567913	0.5287706	0.0478637	0.6386950	0.8022628	0.6495183	0.6490436
285	0.0421167	0.3556677	0.5982535	0.4040726	0.4626138	0.0722788	0.6394703	0.6190473	0.6814680	0.6703494
286	0.0263214	0.3389306	0.6783011	0.4953219	0.4479632	0.0260615	0.6216294	0.6922580	0.7127802	0.7783286
287	0.0325597	0.3910152	0.8212129	0.3852159	0.4582670	0.0474366	0.6682231	0.6293208	0.7036181	0.6631283
288	0.0234883	0.3251822	0.6630687	0.4568098	0.3645177	0.0415007	0.7322133	0.6367504	0.6407218	0.6640410
289	0.0362144	0.3830665	0.5770156	0.4408050	0.4158634	0.0243167	0.6842975	0.6087133	0.6932825	0.6335433
290	0.0317654	0.3467706	0.6269253	0.4761479	0.4394065	0.0187496	0.7729727	0.6871726	0.6922150	0.6335468
291	0.0416450	0.4200038	0.5762101	0.4361789	0.3995868	0.0376057	0.6492693	0.6526213	0.7069907	0.7035751
292	0.0285458	0.4069948	0.5156142	0.3783423	0.4466411	0.0438919	0.6654106	0.5566722	0.6677246	0.6911670
293	0.0561760	0.2929961	0.5539505	0.4273920	0.4538270	0.0240602	0.6634995	0.6537937	0.7073874	0.6580000
294	0.0288230	0.3725580	0.6265042	0.4598336	0.4063247	0.0222642	0.6703863	0.6529536	0.7213090	0.7203013
295	0.0539918	0.3522629	0.7146465	0.4197415	0.4082657	0.0444443	0.6960541	0.6558822	0.6596076	0.6269306
296	0.0348125	0.3036434	0.6017115	0.4086730	0.4733724	0.0371580	0.6124298	0.7502796	0.6386747	0.6674291
297	0.0309332	0.2979270	0.6164941	0.4427608	0.3933724	0.0473733	0.7029685	0.6805126	0.7629198	0.6112104
298	0.0238155	0.3759306	0.5659231	0.3747069	0.4599358	0.0236164	0.6688612	0.7775406	0.6012205	0.8098516
299	0.0571328	0.4091303	0.6211855	0.4285016	0.4057691	0.0243185	0.7416455	0.8545105	0.6982192	0.6694470
300	0.0144505	0.3709916	0.6036166	0.3854982	0.4614850	0.0410647	0.7217880	0.6653793	0.6303929	0.6141290
301	0.0194742	0.3882328	0.6379804	0.4594204	0.4994351	0.0284029	0.6274161	0.6293375	0.6495900	0.7279366
302	0.0141607	0.3292648	0.6203160	0.4742895	0.4067672	0.0321401	0.7317793	0.7049596	0.6905116	0.6694877
303	0.0380651	0.3231587	0.6713764	0.4826386	0.4602438	0.0353055	0.6547236	0.6654306	0.6637436	0.6109480
304	0.0271343	0.3420197	0.5732857	0.4691674	0.3946788	0.0296220	0.6278441	0.6920463	0.7517440	0.6447586
305	0.0302959	0.3911258	0.5587803	0.4434074	0.4117617	0.0356124	0.6279279	0.6521692	0.6668980	0.6579257
306	0.0259800	0.3509200	0.5865569	0.4491983	0.4527092	0.0253529	0.6579953	0.6752545	0.6612763	0.7504650
307	0.0216422	0.3367983	0.8092918	0.4013452	0.4295529	0.0476281	0.6900505	0.6243480	0.6267560	0.7175834
308	0.0194750	0.3328987	0.6305119	0.5358692	0.4149575	0.0281083	0.8095562	0.6319761	0.6900796	0.7904210
309	0.0483289	0.5112758	0.7511175	0.4320011	0.4867207	0.0210832	0.7956466	0.6984079	0.6066643	0.6627219
310	0.0317242	0.3626498	0.5771805	0.4521299	0.4564482	0.0483214	0.6051353	0.6434419	0.6326354	0.6326153
311	0.0499761	0.3241851	0.7659932	0.3190522	0.3754878	0.0472221	0.7846278	0.7113620	0.6312957	0.6267320
312	0.0188723	0.3491378	0.5676232	0.3978362	0.3656116	0.0338842	0.7432849	0.6722416	0.6397389	0.6526235
313	0.0184475	0.4230748	0.5820493	0.4282146	0.3858024	0.0339191	0.6475034	0.6526744	0.6266815	0.6978071
314	0.0348096	0.3439992	0.7214304	0.3507890	0.5478502	0.0408618	0.7068288	0.5993577	0.7633295	0.7620058
315	0.0165996	0.3996941	0.6980194	0.4432357	0.4008010	0.0387401	0.5938438	0.5690486	0.6547200	0.6379017
316	0.0187021	0.3295015	0.7120157	0.3801801	0.3642904	0.0525489	0.8124997	0.6244951	0.6604027	0.6206606
317	0.0175336	0.3592613	0.6761769	0.4727310	0.4626333	0.0239737	0.7680994	0.6399610	0.7842288	0.6864154
318	0.0295975	0.3626569	0.6877089	0.4795305	0.4475918	0.0321500	0.7214561	0.6783635	0.6719565	0.5790046
319	0.0285955	0.3821570	0.7187931	0.4851409	0.4671446	0.0436365	0.5418869	0.6726874	0.6312644	0.6775852
320	0.0146060	0.3544384	0.6476187	0.4449234	0.4216180	0.0322662	0.6885300	0.5678776	0.6253678	0.5230164
321	0.0120716	0.3433982	0.6512671	0.4450767	0.4629930	0.0444159	0.7103875	0.6395891	0.6814283	0.6027789
322	0.0205296	0.3117444	0.6804026	0.3171424	0.3972696	0.0394520	0.7060717	0.6004977	0.6816769	0.6418871
323	0.0253395	0.3680636	0.7173821	0.4345674	0.4672004	0.0282886	0.6840630	0.7124663	0.7695406	0.6415577
324	0.0097877	0.3909330	0.5882293	0.4677611	0.4348439	0.0317887	0.6692357	0.5994339	0.7066921	0.5958980
325	0.0296342	0.3784879	0.7260023	0.4885973	0.4337040	0.0318522	0.7489336	0.6488471	0.5767721	0.5864023
326	0.0159407	0.2884052	0.6449006	0.3926563	0.3871213	0.0388162	0.6709554	0.6852145	0.6775621	0.6559804
327	0.0207465	0.3535827	0.5788718	0.4579904	0.3680228	0.0320267	0.7583030	0.6150235	0.6400839	0.6052511
328	0.0203278	0.3247853	0.6095230	0.4325159	0.4822805	0.0334235	0.7762260	0.6638280	0.6958411	0.6322110
329	0.0330093	0.3064347	0.5451832	0.5025536	0.4186751	0.0314572	0.7062287	0.6438183	0.6791607	0.6139742
330	0.0313295	0.3713240	0.5493404	0.3823272	0.4726702	0.0369582	0.5391917	0.6354176	0.7481725	0.6440702
331	0.0139210	0.3560959	0.5935512	0.3622013	0.5010280	0.0498915	0.6380115	0.7544022	0.6919206	0.6350788
332	0.0219029	0.3350197	0.7426983	0.4041548	0.4012139	0.0347128	0.6443513	0.7773262	0.7234863	0.6440588
333	0.0129507	0.4187339	0.5834224	0.4885525	0.4108793	0.0193173	0.6117732	0.6964796	0.5626761	0.6427213
334	0.0143985	0.2889319	0.6860224	0.4800403	0.3534529	0.0226143	0.5898541	0.6386325	0.6675658	0.6618789
335	0.0320987	0.3804310	0.6742358	0.5110528	0.4699964	0.0561853	0.7493497	0.7179669	0.5859358	0.6012753
336	0.0274344	0.3315633	0.6517067	0.4896378	0.3972623	0.0191265	0.5842748	0.7918311	0.7056526	0.5922815
337	0.0211930	0.3878172	0.6454208	0.4133989	0.4891540	0.0327174	0.6064118	0.7382069	0.6324182	0.5801570
338	0.0237120	0.3283919	0.6475389	0.5209808	0.4115580	0.0441556	0.6970314	0.6770468	0.5639409	0.6857826
339	0.0186999	0.3586556	0.5867965	0.4742120	0.4680311	0.0282223	0.6727510	0.8588468	0.6581628	0.6086589
340	0.0337851	0.3056087	0.6209227	0.3661400	0.4681990	0.0394106	0.7295080	0.7508983	0.5587674	0.6016218
341	0.0149213	0.3652379	0.6965798	0.3828849	0.4521591	0.0565503	0.5987295	0.6648732	0.6832573	0.6515614
342	0.0144854	0.3486882	0.6966245	0.4233577	0.4303006	0.0373532	0.5799549	0.7358887	0.6489225	0.5145219
343	0.0346256	0.3172237	0.6591505	0.4328951	0.4846570	0.0200296	0.6793221	0.7896039	0.6750724	0.6576226
344	0.0114505	0.3166437	0.5952469	0.3931745	0.4556307	0.0521766	0.7670735	0.6650546	0.5721398	0.6549191
345	0.0314172	0.3468096	0.6878711	0.5566610	0.5960214	0.0384686	0.7059488	0.7149497	0.6355050	0.6610541
346	0.0524342	0.3004785	0.6498212	0.4179769	0.4590360	0.0269647	0.7456222	0.6780008	0.5967793	0.6314474
347	0.0214460	0.3395092	0.6710507	0.4589170	0.5220039	0.0373025	0.7199570	0.7845577	0.6600924	0.5579661
348	0.0204774	0.3503279	0.5663230	0.4642980	0.4628093	0.0369159	0.7123823	0.5520930	0.5800173	0.5551933
349	0.0140347	0.3087231	0.6742239	0.4699249	0.4437746	0.0406583	0.7213766	0.6374499	0.6257049	0.6436266
350	0.0157829	0.3025856	0.6534271	0.4941301	0.3628490	0.0352255	0.6697379	0.5892955	0.6121199	0.7299078
351	0.0433721	0.3493397	0.6212629	0.3918800	0.4683562	0.0385950	0.7241550	0.6598141	0.5648857	0.6456768
352	0.0286275	0.3388115	0.6269149	0.4005968	0.4828903	0.0381191	0.6837349	0.6166013	0.6444096	0.6356845
353	0.0247817	0.3053381	0.5941714	0.4409536	0.4649328	0.0439799	0.6882449	0.6668083	0.7030565	0.6119053
354	0.0204151	0.3509810	0.6935343	0.3930989	0.4608737	0.0327335	0.6815880	0.6234033	0.5749368	0.6579318
355	0.0206261	0.3756741	0.5998859	0.4500419	0.4424960	0.0367461	0.7221849	0.6444111	0.5941459	0.7271328
356	0.0278964	0.3454187	0.8726815	0.4654197	0.5034069	0.0509422	0.7094717	0.7141640	0.7201438	0.6502842
357	0.0115756	0.3129766	0.7103704	0.5241641	0.3822810	0.0472010	0.6650094	0.5813411	0.6536024	0.7346143
358	0.0270933	0.2552110	0.6829045	0.4158069	0.4967236	0.0359263	0.7286164	0.6634405	0.5681684	0.7089929
359	0.0282187	0.3002629	0.6420340	0.4416172	0.5066711	0.0440411	0.6952399	0.6419349	0.6545185	0.6114592
360	0.0187959	0.3164009	0.7186841	0.4772638	0.4158126	0.0288837	0.6402430	0.6692747	0.5664300	0.7754676
361	0.0291439	0.3172134	0.6860388	0.4614771	0.4452397	0.0171977	0.6696110	0.6620649	0.6247846	0.6032581
362	0.0302784	0.3692963	0.7841236	0.2817962	0.4488753	0.0552803	0.7422856	0.6296441	0.6047095	0.6634781
363	0.0150481	0.3371374	0.6755440	0.4552279	0.3758400	0.0228246	0.7351662	0.6478681	0.6632190	0.7156668
364	0.0349157	0.3099549	0.6932374	0.4093753	0.4040812	0.0308760	0.6746952	0.5964344	0.6032344	0.6797409
365	0.0186595	0.2958541	0.6824679	0.4387566	0.3994284	0.0282819	0.6403919	0.7640632	0.6586284	0.6419545
366	0.0329189	0.3501010	0.6217819	0.3728302	0.3989995	0.0376139	0.6974256	0.6541173	0.6052983	0.6997377
367	0.0140255	0.3301419	0.6626206	0.3909970	0.4981294	0.0383254	0.7096954	0.6687814	0.7565754	0.6473467
368	0.0117294	0.3240766	0.7056527	0.4265417	0.4290549	0.0366683	0.8111695	0.7302950	0.4908758	0.6716164
369	0.0233364	0.2797443	0.5990947	0.4491178	0.3761106	0.0289212	0.6749507	0.5985082	0.7330690	0.5535996
370	0.0161876	0.3261311	0.6530217	0.4689028	0.4028466	0.0225261	0.7319599	0.6668802	0.5291937	0.7031903
371	0.0320633	0.3100178	0.6851048	0.4401610	0.3548781	0.0349863	0.7080129	0.7567898	0.6358986	0.6897133
372	0.0275669	0.3141837	0.6695784	0.4215382	0.4431412	0.0256209	0.7116659	0.6105078	0.6348874	0.7139132
373	0.0179668	0.2997520	0.7052600	0.4701663	0.4464665	0.0407985	0.5820810	0.5729937	0.5493587	0.6650284
374	0.0440014	0.3314099	0.6271445	0.4726818	0.3122006	0.0359634	0.7410025	0.5688471	0.6820086	0.4905303
375	0.0302012	0.2784135	0.6405793	0.4298693	0.3709670	0.0604699	0.7153648	0.5820477	0.6414275	0.6720116
376	0.0365661	0.4152476	0.6833228	0.4409165	0.4293963	0.0245015	0.6899575	0.5966250	0.6943990	0.6985405
377	0.0262679	0.3334535	0.6901130	0.4693876	0.3502329	0.0264871	0.6331434	0.5520366	0.6073606	0.6637255
378	0.0267800	0.2780953	0.7063326	0.4160032	0.3915175	0.0324256	0.6242703	0.6346821	0.7239645	0.6696558
379	0.0369360	0.2993663	0.7131721	0.4265799	0.3946768	0.0356293	0.6549927	0.6144067	0.6121782	0.6991096
380	0.0272629	0.3095052	0.7606705	0.4188093	0.4312076	0.0203187	0.6380090	0.6702632	0.5590940	0.6178562
381	0.0226340	0.3726866	0.7482852	0.4912332	0.3630196	0.0199818	0.6717754	0.5990683	0.6016438	0.7104456
382	0.0128226	0.3415776	0.6413467	0.4066584	0.4092896	0.0268597	0.6086041	0.7416260	0.5683475	0.6972720
383	0.0389242	0.2964202	0.6165956	0.3931899	0.4653480	0.0209091	0.6382710	0.6889454	0.5742452	0.5282883
384	0.0245350	0.3394730	0.7500934	0.3924416	0.3482239	0.0354889	0.6928685	0.6300180	0.5675821	0.6540428
385	0.0774732	0.3439087	0.7055467	0.4471936	0.3653154	0.0309483	0.6783215	0.5255738	0.5672581	0.6183579
386	0.0272546	0.3688854	0.6022508	0.3916548	0.4582646	0.0320119	0.7252804	0.7502435	0.6527822	0.6301950
387	0.0362163	0.3050916	0.6041115	0.3881932	0.3935148	0.0406169	0.6390646	0.6996445	0.6232775	0.6269308
388	0.0460523	0.3267299	0.6430715	0.5224969	0.4760831	0.0285098	0.6275611	0.5610979	0.6835466	0.6524734
389	0.0207767	0.3667939	0.5501540	0.4432433	0.4583241	0.0394928	0.6367102	0.5914463	0.6171932	0.5288789
390	0.0264489	0.3325216	0.6634113	0.3893166	0.3365331	0.0236798	0.6530677	0.6028698	0.5807740	0.5292670
391	0.0237679	0.3016899	0.5843270	0.4442797	0.4570704	0.0403126	0.6414858	0.5951101	0.5830055	0.6147981
392	0.0138975	0.2667068	0.5829821	0.4602161	0.5593322	0.0288547	0.5366036	0.5350680	0.6003797	0.5980930
393	0.0148198	0.3453719	0.7412505	0.4090042	0.3566639	0.0252369	0.6313211	0.6887317	0.5929088	0.5622287
394	0.0444983	0.2838394	0.6863530	0.4074094	0.4218569	0.0304491	0.7355963	0.6102550	0.6530885	0.6974109
395	0.0156782	0.3016180	0.6620765	0.4290244	0.3990070	0.0300454	0.5409505	0.6795478	0.6464319	0.6354922
396	0.0195441	0.3151981	0.6939698	0.4356942	0.6283623	0.0327081	0.5718137	0.6568762	0.6403400	0.6429677
397	0.0180827	0.3304506	0.7059364	0.5065189	0.5661350	0.0483910	0.5641602	0.5884837	0.6738442	0.5694703
398	0.0209525	0.3174693	0.6593671	0.4297453	0.4160395	0.0605862	0.6199329	0.6269776	0.5448850	0.6449458
399	0.0147324	0.3257736	0.6903575	0.5047122	0.3955547	0.0322833	0.6999858	0.5634275	0.6156435	0.5953576
400	0.0481618	0.3061483	0.5744722	0.4315408	0.4692698	0.0315416	0.6550383	0.7601953	0.6091693	0.6849789
401	0.0350417	0.3110344	0.6348667	0.4478018	0.4005681	0.0135477	0.5956117	0.7281885	0.5672470	0.7489084
402	0.0203732	0.3036749	0.5930431	0.4191179	0.3598130	0.0155254	0.4786666	0.6249212	0.5981614	0.6505515
403	0.0157457	0.2814401	0.6478599	0.4537941	0.3746427	0.0183568	0.6886355	0.6328540	0.6011079	0.5723503
404	0.0124357	0.2974941	0.6843741	0.4098186	0.4314110	0.0208858	0.6906660	0.7335020	0.6627727	0.5783263
405	0.0168624	0.3717922	0.6579188	0.4136560	0.4215325	0.0238258	0.6150499	0.6556937	0.5926110	0.7013259
406	0.0134608	0.3323782	0.5560967	0.4495338	0.4989765	0.0330028	0.6434500	0.5982702	0.6280449	0.6452776
407	0.0183094	0.3260915	0.6384758	0.4459783	0.5260990	0.0205930	0.5994390	0.6483337	0.5950992	0.6459768
408	0.0334372	0.2785002	0.7404833	0.4398141	0.4282199	0.0310709	0.6588592	0.6387142	0.6059174	0.5647553
409	0.0277310	0.3098638	0.7011372	0.4865933	0.4815585	0.0259200	0.6501838	0.6758973	0.6448167	0.6243287
410	0.0204792	0.3057864	0.6215832	0.3766760	0.4494290	0.0381974	0.7009055	0.6117602	0.6936067	0.6207563
411	0.0334091	0.3171002	0.6380733	0.4660420	0.4328032	0.0509614	0.5596225	0.5989584	0.5407329	0.6659381
412	0.0180675	0.2713791	0.7132541	0.4179747	0.4221101	0.0214174	0.5948557	0.7032731	0.6542579	0.5907905
413	0.0194551	0.2741995	0.5872108	0.4540002	0.4604666	0.0270204	0.7370680	0.6132325	0.5041279	0.6495111
414	0.0101040	0.3289818	0.6873810	0.4401132	0.3829075	0.0704152	0.6308098	0.6170905	0.6350625	0.6007702
415	0.0148297	0.2994482	0.6456938	0.5401604	0.3967374	0.0313474	0.6442996	0.6315557	0.5550596	0.6715011
416	0.0247820	0.3292468	0.6178266	0.3785221	0.4806335	0.0239283	0.6178321	0.5436823	0.7180775	0.7006887
417	0.0313032	0.3323991	0.7253661	0.3969764	0.4041127	0.0333695	0.6108552	0.6898146	0.5523202	0.7051184
418	0.0157164	0.2210642	0.7018622	0.4504686	0.3955226	0.0255847	0.5215359	0.5592661	0.6146319	0.5288311
419	0.0370923	0.3649799	0.6393960	0.5030400	0.4148181	0.0585186	0.6518678	0.6149637	0.6529338	0.6357709
420	0.0420736	0.3798952	0.7978420	0.5236519	0.3433246	0.0337701	0.6281462	0.6047953	0.6233828	0.7079531
421	0.0282819	0.2931656	0.6202880	0.4408928	0.3291709	0.0228215	0.7235847	0.7582075	0.5906813	0.5872206
422	0.0227431	0.3667661	0.6055475	0.3191477	0.3640829	0.0219824	0.5480224	0.5821100	0.5402772	0.5805011
423	0.0227983	0.2452244	0.7225458	0.4168738	0.3888695	0.0243453	0.6838057	0.7356656	0.6265790	0.6576426
424	0.0216146	0.3021283	0.6384239	0.4364182	0.4149288	0.0100230	0.6513098	0.7872612	0.7276475	0.6063558
425	0.0454880	0.3057026	0.7156291	0.5059933	0.4266691	0.0382977	0.6607276	0.6134815	0.6860327	0.5946903
426	0.0249578	0.2276526	0.6987272	0.4886477	0.4055668	0.0473530	0.6387030	0.6740226	0.5111319	0.5538347
427	0.0382211	0.2628569	0.6970432	0.4277682	0.3781989	0.0385603	0.5711439	0.7010267	0.6516389	0.6068952
428	0.0393506	0.2737127	0.6771736	0.4229033	0.4401038	0.0191047	0.6754128	0.7583016	0.6127388	0.6355604
429	0.0456782	0.3134857	0.6046643	0.4587040	0.4592356	0.0271041	0.7241334	0.5841828	0.6888848	0.5769513
430	0.0316158	0.2687492	0.7111304	0.4159544	0.4084625	0.0649992	0.6767132	0.6496806	0.6220060	0.6123861
431	0.0266745	0.2897606	0.6961477	0.3891488	0.4583013	0.0388228	0.7214996	0.7044951	0.7255742	0.5967955
432	0.0606359	0.2900908	0.6493297	0.5109474	0.4472383	0.0219409	0.5988679	0.6077831	0.6902561	0.6050906
433	0.0299692	0.2824783	0.6931180	0.4963933	0.4270264	0.0192724	0.6221714	0.7176391	0.7730824	0.5959016
434	0.0605278	0.3054733	0.7345301	0.4494044	0.4170302	0.0688646	0.6421905	0.7589779	0.6467085	0.6539673
435	0.0441940	0.2809142	0.6622269	0.4278239	0.3938152	0.0373188	0.6468859	0.6642563	0.7758727	0.6782431
436	0.0155528	0.3153091	0.6535284	0.4554513	0.4457509	0.0202734	0.6982197	0.7264392	0.6357846	0.7746871
437	0.0130842	0.2939551	0.7329176	0.4357997	0.4240632	0.0262076	0.7556874	0.6068639	0.6965712	0.6887997
438	0.0414625	0.2758021	0.7435950	0.5434512	0.3705875	0.0188444	0.6324396	0.5935587	0.7336686	0.5139777
439	0.0353002	0.2974369	0.7527669	0.5255198	0.4130410	0.0295642	0.5952838	0.6562435	0.6024164	0.5936175
