"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
41	0.7315158	0.0652257	0.3339820	0.0284764	0.2056535	0.4873917	0.5491508	0.1185195	0.0040575	0.6090394
42	0.6911751	0.0552666	0.3042719	0.0323640	0.1768884	0.5156226	0.5937548	0.1456914	0.0015308	0.5938413
43	0.6605051	0.0564868	0.3087625	0.0359694	0.2000005	0.4915567	0.7621522	0.0799402	0.0022759	0.5974638
44	0.7306536	0.0726263	0.2731453	0.0620246	0.1847911	0.5567196	0.6666847	0.0961358	0.0005269	0.6455460
45	0.6570237	0.0535632	0.3484101	0.0313841	0.1908526	0.4674640	0.7319929	0.1265102	0.0017714	0.6237002
46	0.7719985	0.0404002	0.2479437	0.0599262	0.1740075	0.5265386	0.6961643	0.0888499	0.0013868	0.6527583
47	0.6562698	0.0460551	0.2521050	0.0885685	0.1519952	0.5306871	0.6016306	0.0796749	0.0025526	0.6806403
48	0.8332678	0.0508031	0.3221043	0.0502120	0.2006733	0.5527937	0.6193027	0.0983113	0.0006674	0.6823231
49	0.7336159	0.0310385	0.2506937	0.0373016	0.2059993	0.4702342	0.7620326	0.1100667	0.0022494	0.7058983
50	0.7053861	0.0691215	0.2791141	0.0479456	0.2205230	0.4510463	0.7284070	0.0795399	0.0044812	0.6463552
51	0.8627287	0.0452693	0.3144402	0.0905117	0.2627614	0.5267668	0.6272942	0.0647253	0.0024220	0.5969373
52	0.6226761	0.0402363	0.3018721	0.0321057	0.2511065	0.5614460	0.7503406	0.0683017	0.0020318	0.6161548
53	0.6599313	0.0577495	0.2538525	0.0391845	0.2097735	0.5106477	0.6769742	0.1906890	0.0014134	0.6328933
54	0.8175584	0.0278703	0.2536305	0.0348175	0.1859803	0.4651873	0.6093330	0.0478316	0.0018289	0.7040798
55	0.6869830	0.0376595	0.2756872	0.0448290	0.2480914	0.5445767	0.6592231	0.0870942	0.0007843	0.6897612
56	0.7575366	0.0369776	0.2242190	0.0392731	0.2108663	0.6643699	0.5329619	0.0813701	0.0016560	0.6562957
57	0.6993469	0.0433409	0.2447505	0.0447088	0.2370613	0.5081886	0.6531854	0.0915485	0.0038126	0.6262831
58	0.6726818	0.0750017	0.2598289	0.0481537	0.2956642	0.5487335	0.8560094	0.0746357	0.0002931	0.6094264
59	0.8020212	0.0526005	0.3692734	0.0330942	0.2334143	0.5113030	0.7728327	0.0645986	0.0014416	0.6426917
60	0.7050264	0.0306398	0.2436401	0.0596657	0.2697439	0.4408719	0.7895046	0.0854836	0.0008341	0.5661715
61	0.6487102	0.0350577	0.2687224	0.0301860	0.2522222	0.5412965	0.8674407	0.0631182	0.0010621	0.6671622
62	0.5947753	0.0297939	0.2879188	0.0440241	0.2598615	0.5517026	0.7760616	0.0533724	0.0015494	0.5769243
63	0.6973891	0.0401124	0.3044577	0.0394397	0.2487161	0.5957063	0.7009829	0.0651497	0.0178590	0.6187246
64	0.7713740	0.0326535	0.3496728	0.0237395	0.1758172	0.5397605	0.6908784	0.0750938	0.0037471	0.7132812
65	0.7236341	0.0531210	0.2818766	0.0411708	0.2346834	0.5032802	0.6314419	0.0392445	0.0028716	0.6003164
66	0.6768404	0.0266982	0.2928703	0.0384650	0.2388051	0.5782175	0.6109222	0.0505707	0.0010042	0.5893554
67	0.7053888	0.0513102	0.3216873	0.0387460	0.2026630	0.6266295	0.7332910	0.0478586	0.0011619	0.6545739
68	0.7711776	0.0637847	0.2095293	0.0203939	0.2158704	0.5352849	0.6691617	0.0354297	0.0016925	0.6390774
69	0.6701541	0.0371255	0.2450457	0.0842217	0.2498414	0.5641408	0.6991667	0.0400245	0.0040452	0.6149294
70	0.7522209	0.0309514	0.3058878	0.0693590	0.2694378	0.5759262	0.6872695	0.0395195	0.0025091	0.5625102
71	0.6531560	0.0285979	0.2386621	0.0590793	0.1876232	0.5728135	0.6959244	0.0438995	0.0033806	0.6386154
72	0.5902956	0.0157494	0.2109829	0.0306169	0.2121692	0.5596553	0.7211932	0.0853194	0.0095547	0.7046641
73	0.7047679	0.0471634	0.2848536	0.0400656	0.2095899	0.5628115	0.7126458	0.0701450	0.0023007	0.6830453
74	0.6442799	0.0452633	0.2793739	0.0677642	0.2012009	0.5812303	0.7449693	0.0460663	0.0013939	0.6469000
75	0.6393948	0.0672153	0.3171428	0.0591603	0.2345362	0.5128562	0.7651750	0.0689244	0.0032361	0.6486125
76	0.7169564	0.0335412	0.2778345	0.0251090	0.2301283	0.5354363	0.6447915	0.0607206	0.0010867	0.5433217
77	0.6403109	0.0422337	0.2618597	0.0464615	0.2109393	0.5012582	0.7346140	0.0469780	0.0036058	0.7483316
78	0.6287690	0.0579295	0.2730389	0.0554428	0.2271182	0.5056474	0.6747636	0.0624667	0.0007797	0.6428324
79	0.6844316	0.0267482	0.3019724	0.0448907	0.2150412	0.5080742	0.7402480	0.0668830	0.0006755	0.6539345
80	0.5944353	0.0631160	0.2749224	0.0476777	0.3020442	0.4859743	0.5743663	0.0402669	0.0008514	0.6060234
81	0.6350312	0.0475889	0.2300696	0.0954598	0.2976809	0.4307960	0.7525685	0.0464910	0.0007181	0.6134147
82	0.5660788	0.0436784	0.2373173	0.0588410	0.2637710	0.6298865	0.7393810	0.0507193	0.0028141	0.5479715
83	0.5961972	0.0304008	0.2377233	0.0362968	0.3651617	0.6307970	0.7240490	0.0522925	0.0000790	0.6004573
84	0.6606472	0.0482679	0.2944635	0.0760889	0.2475297	0.5643067	0.8003821	0.0538443	0.0009208	0.7038316
85	0.6130751	0.0380998	0.2488421	0.0512414	0.2666667	0.5255098	0.6101891	0.0545370	0.0006311	0.6300042
86	0.5755205	0.0360493	0.2923117	0.0423950	0.2328346	0.5521503	0.6903102	0.0425174	0.0008078	0.5375814
87	0.5238927	0.0282104	0.3073989	0.0352969	0.3181220	0.5430113	0.6502701	0.0488413	0.0006052	0.6139202
88	0.6845339	0.0451059	0.3240294	0.0355328	0.2737512	0.4671427	0.6557104	0.0454136	0.0003087	0.6574628
89	0.4835689	0.0339525	0.2955241	0.0439833	0.2530522	0.4772131	0.6310629	0.0265000	0.0003785	0.6322992
90	0.5732434	0.0539955	0.2865891	0.0342861	0.2706752	0.6717011	0.7066739	0.0377649	0.0004513	0.5764506
91	0.5968976	0.0523509	0.3350887	0.0613781	0.2455712	0.5479501	0.6191136	0.0315850	0.0008553	0.5856251
92	0.4963683	0.0471987	0.3403030	0.0336135	0.2712305	0.5691099	0.7225423	0.0507672	0.0000883	0.5764652
93	0.5656421	0.0367600	0.2922261	0.0287972	0.2112187	0.5422146	0.7038244	0.0499317	0.0005589	0.5467636
94	0.6594127	0.0436793	0.2484202	0.0342788	0.2365652	0.5428898	0.6499318	0.0891945	0.0000000	0.6931926
95	0.5078448	0.0448455	0.2986945	0.0308296	0.2838297	0.7754796	0.7340965	0.0364975	0.0000000	0.5977521
96	0.6328926	0.0463104	0.3086759	0.0396462	0.3394044	0.5929257	0.7558400	0.0562819	0.0000549	0.6481935
97	0.6259555	0.0272939	0.2624649	0.0376116	0.2229630	0.6101078	0.6282047	0.0397740	0.0000108	0.6261407
98	0.5708624	0.0439440	0.2601693	0.0236660	0.2766338	0.5033617	0.6053564	0.0324036	0.0002366	0.5567678
99	0.6904171	0.0420607	0.3035738	0.0338546	0.2301046	0.5908262	0.7355896	0.0548891	0.0000749	0.6157911
100	0.6437765	0.0495943	0.2704871	0.0423397	0.2600831	0.5401268	0.6803563	0.0390917	0.0005840	0.6468474
101	0.6844511	0.0371537	0.2921671	0.0225652	0.2566215	0.7261381	0.6116597	0.0305350	0.0003192	0.6261614
102	0.6018385	0.0435813	0.3061816	0.0271371	0.3412245	0.5196986	0.6688381	0.0195215	0.0000787	0.6940430
103	0.6588633	0.0528323	0.2558637	0.0386774	0.2473570	0.5394264	0.7051050	0.0380819	0.0000851	0.7303936
104	0.6356166	0.0362354	0.2579310	0.0372863	0.2552174	0.5422414	0.6061617	0.0185197	0.0001149	0.6470155
105	0.7171738	0.0523129	0.2713102	0.0243455	0.3148569	0.5645240	0.7762100	0.0295466	0.0011397	0.7335428
106	0.5641883	0.0305481	0.2526546	0.0237022	0.2154573	0.5075499	0.6904725	0.0377027	0.0002720	0.5890269
107	0.6211167	0.0360540	0.2770787	0.0416745	0.2922392	0.6768141	0.5998673	0.0314632	0.0013295	0.7478411
108	0.6047042	0.0480553	0.2208553	0.0448285	0.2297017	0.5328431	0.6797202	0.0172361	0.0002778	0.7170264
109	0.5636340	0.0207959	0.2470166	0.0406654	0.2396953	0.5493625	0.7482793	0.0596660	0.0003298	0.6216269
110	0.6825260	0.0362608	0.2585997	0.0385454	0.2642885	0.6686230	0.7593416	0.0445077	0.0003234	0.6307265
111	0.7371012	0.0555790	0.3465173	0.0197831	0.3067401	0.5925541	0.6849182	0.0265486	0.0001050	0.5788401
112	0.6144832	0.0230778	0.2522914	0.0374472	0.2920039	0.4891685	0.6877346	0.0170957	0.0002667	0.5831097
113	0.6611937	0.0291070	0.3378129	0.0440018	0.2626404	0.6465246	0.6512981	0.0350873	0.0010770	0.5621175
114	0.6288552	0.0324056	0.3339556	0.0390562	0.3354706	0.6471229	0.7087021	0.0263656	0.0001629	0.7066798
115	0.7105051	0.0267310	0.2745499	0.0336482	0.2295773	0.5181427	0.7312388	0.0180840	0.0005971	0.6410867
116	0.8011022	0.0320616	0.2944813	0.0408984	0.2324265	0.5385849	0.7060349	0.0255760	0.0002096	0.5756606
117	0.6361570	0.0295102	0.2444550	0.0237808	0.2329532	0.5858448	0.5848635	0.0237868	0.0001048	0.6496454
118	0.6847262	0.0189814	0.2494316	0.0335597	0.2481815	0.6759841	0.6737898	0.0353946	0.0001230	0.7155099
119	0.7116512	0.0427743	0.3714229	0.0211111	0.2729067	0.5730610	0.6409162	0.0282152	0.0001835	0.6767710
120	0.6230281	0.0463145	0.2345098	0.0440208	0.2299797	0.5095476	0.7790910	0.0297763	0.0002758	0.6405598
121	0.6702164	0.0196270	0.2539372	0.0263528	0.2419145	0.6152473	0.7199014	0.0136515	0.0002060	0.5512051
122	0.6466811	0.0344425	0.2587498	0.0309764	0.2753811	0.5022348	0.6309568	0.0269481	0.0004783	0.6128482
123	0.7389641	0.0379913	0.3375317	0.0237154	0.2717174	0.7066490	0.6674174	0.0225533	0.0006344	0.7222199
124	0.6913217	0.0330256	0.2194504	0.0567374	0.2935890	0.6357780	0.6163505	0.0100948	0.0005873	0.7777009
125	0.7578292	0.0292747	0.3938911	0.0213052	0.2838031	0.5680184	0.7194479	0.0372870	0.0001119	0.7016520
126	0.7103858	0.0436279	0.2707741	0.0265968	0.2634213	0.6311636	0.6432267	0.0310182	0.0002464	0.7913647
127	0.6464459	0.0321753	0.2465682	0.0748023	0.2617938	0.5585474	0.6717849	0.0228482	0.0012931	0.6842617
128	0.6927670	0.0369518	0.2272595	0.0477221	0.2085975	0.5802602	0.5511622	0.0179275	0.0008362	0.7490209
129	0.5900593	0.0322508	0.2680205	0.0402168	0.2328835	0.6310506	0.6259730	0.0310258	0.0000922	0.7229359
130	0.5672344	0.0233534	0.3183982	0.0227219	0.2586060	0.6777868	0.6543004	0.0213316	0.0003107	0.6579470
131	0.6989788	0.0701422	0.2481292	0.0356085	0.2102318	0.4936811	0.6690825	0.0231182	0.0001384	0.6643904
132	0.6177677	0.0437291	0.2994202	0.0454287	0.2541475	0.6866677	0.7305617	0.0331647	0.0006675	0.7231636
133	0.7318016	0.0364087	0.2361448	0.0396903	0.3633434	0.5708635	0.6107133	0.0288726	0.0008795	0.7105458
134	0.7822028	0.0345216	0.2938202	0.0528706	0.2269235	0.5091337	0.6568910	0.0202545	0.0005399	0.7550354
135	0.8408143	0.0214516	0.3115025	0.0442729	0.2436649	0.5450031	0.6141285	0.0248082	0.0003565	0.6557577
136	0.6554951	0.0240627	0.2807470	0.0283482	0.2076709	0.5741524	0.7000668	0.0127094	0.0007841	0.7587268
137	0.7510865	0.0216417	0.2650438	0.0469693	0.2377605	0.4902443	0.7061328	0.0287589	0.0004683	0.6761170
138	0.7103563	0.0303215	0.2777285	0.0492492	0.2577481	0.5707129	0.6956500	0.0187632	0.0000844	0.8874157
139	0.6434184	0.0317048	0.2369814	0.0465875	0.2601121	0.6306567	0.6661795	0.0248993	0.0001592	0.8833407
140	0.6857699	0.0260500	0.2484539	0.0530067	0.2095712	0.5556436	0.7122641	0.0088869	0.0000543	0.6782844
141	0.6724795	0.0379857	0.2485694	0.0330453	0.2680567	0.5569409	0.6967645	0.0184782	0.0004826	0.7511747
142	0.7886073	0.0402690	0.2749240	0.0392600	0.2857593	0.5136700	0.7486842	0.0183768	0.0001674	0.7020979
143	0.8013332	0.0490155	0.2025339	0.0438286	0.1939354	0.5740909	0.7003263	0.0263364	0.0015786	0.7176824
144	0.8146025	0.0350408	0.2267211	0.0370845	0.2506772	0.5274645	0.6158040	0.0080197	0.0001280	0.7254818
145	0.7925791	0.0324897	0.2705801	0.0463606	0.2844255	0.5072495	0.7456925	0.0194777	0.0004966	0.5899290
146	0.6718642	0.0191854	0.2714352	0.0520973	0.2364351	0.6377400	0.8416534	0.0317556	0.0007336	0.7230332
147	0.7470301	0.0541812	0.2461379	0.0425770	0.2842029	0.5886084	0.6332088	0.0101714	0.0001872	0.7638927
148	0.9552813	0.0442128	0.2469294	0.0314863	0.2670634	0.5137255	0.6599676	0.0111897	0.0005357	0.7631172
149	0.7275039	0.0216970	0.2697078	0.0302621	0.2674392	0.6043385	0.7247888	0.0113879	0.0002898	0.7016307
150	0.8028430	0.0445282	0.2614134	0.0361923	0.3419596	0.5918356	0.6310749	0.0470379	0.0002617	0.7026488
151	0.6805461	0.0201897	0.3064665	0.0246635	0.2310905	0.5873056	0.6781076	0.0093436	0.0004307	0.7204016
152	0.7790112	0.0454525	0.2401262	0.0422647	0.3000518	0.6936778	0.7328664	0.0381117	0.0014474	0.6595566
153	0.6234567	0.0430723	0.3240898	0.0340629	0.2350923	0.5358381	0.6318295	0.0164898	0.0004983	0.8169748
154	0.7043978	0.0235254	0.3193079	0.0489631	0.3472476	0.6308267	0.6823505	0.0231545	0.0031072	0.7285955
155	0.7082448	0.0256131	0.1976255	0.0620800	0.2124829	0.6398029	0.6538861	0.0061167	0.0008001	0.7351070
156	0.7572609	0.0457094	0.2663162	0.0654014	0.2783559	0.5514235	0.6541048	0.0152703	0.0007076	0.7566169
157	0.6863016	0.0236413	0.2264613	0.0664305	0.3322430	0.6387107	0.7872812	0.0264132	0.0017865	0.6666099
158	0.7935833	0.0214027	0.2352412	0.0323395	0.2091081	0.5801005	0.7657146	0.0154203	0.0022742	0.7823531
159	0.7130571	0.0369987	0.2483370	0.0552125	0.2385394	0.6847490	0.6951540	0.0223588	0.0006781	0.6628665
160	0.7076605	0.0204815	0.2887167	0.0534838	0.2320929	0.5037802	0.7587923	0.0051271	0.0012545	0.7683865
161	0.6200708	0.0166628	0.2606826	0.0749418	0.2560366	0.4907507	0.6951411	0.0216806	0.0009014	0.6239518
162	0.6961241	0.0305954	0.2373781	0.0939864	0.2888377	0.5707512	0.6791854	0.0152606	0.0004632	0.7264525
163	0.6527413	0.0304647	0.2383122	0.0704640	0.2631356	0.6000261	0.8644963	0.0079720	0.0004261	0.8027421
164	0.7184487	0.0344318	0.2188406	0.0430398	0.2809415	0.6066396	0.6889685	0.0121621	0.0004827	0.7626724
165	0.6887945	0.0194981	0.2551188	0.0408424	0.2159575	0.5155782	0.7960879	0.0094872	0.0038674	0.6233175
166	0.6648587	0.0191280	0.2570570	0.0325746	0.2436915	0.4981431	0.7186811	0.0212171	0.0019138	0.6651634
167	0.6904711	0.0302325	0.2718183	0.0595356	0.3137525	0.4956414	0.8089572	0.0165982	0.0001569	0.8195747
168	0.6459466	0.0287181	0.2578385	0.0500626	0.2989307	0.5684573	0.6884091	0.0088474	0.0010027	0.7362841
169	0.7569998	0.0381878	0.2668407	0.0393816	0.3197426	0.5274657	0.6732446	0.0285582	0.0013408	0.8178297
170	0.6809690	0.0261518	0.2791283	0.0316166	0.2832514	0.5905149	0.6710735	0.0082640	0.0004378	0.7319609
171	0.7957822	0.0392797	0.2033623	0.0353958	0.2629283	0.5856668	0.7131846	0.0067265	0.0003405	0.8058028
172	0.8583360	0.0229591	0.2755021	0.0463112	0.2848348	0.6017764	0.5893700	0.0078553	0.0002683	0.7978773
173	0.7331385	0.0268447	0.2406929	0.0345353	0.2840746	0.5950195	0.5932511	0.0131014	0.0024829	0.7291571
174	0.7832188	0.0174644	0.2756695	0.0415434	0.2951044	0.5955791	0.6210869	0.0087479	0.0008264	0.8416443
175	0.8184271	0.0120021	0.1859349	0.0443060	0.2169177	0.5721907	0.7829199	0.0142727	0.0008996	0.7580657
176	0.8414291	0.0191063	0.3099546	0.0351482	0.3228053	0.5589817	0.6890659	0.0077563	0.0001950	0.7874450
177	0.7563950	0.0215617	0.3200900	0.0422523	0.2477377	0.5301063	0.6857873	0.0137485	0.0006689	0.7098571
178	0.8015664	0.0160633	0.2653565	0.0403665	0.2460943	0.7889233	0.6864556	0.0096539	0.0011947	0.7197367
179	0.7953051	0.0313794	0.2887585	0.0379913	0.2606124	0.6238530	0.6818444	0.0089562	0.0002844	0.8278843
180	0.8648257	0.0494431	0.2369065	0.0474846	0.2245582	0.5831559	0.6512480	0.0088489	0.0004249	0.8131917
181	0.7304940	0.0451925	0.2201707	0.0446710	0.3525776	0.6044652	0.5863242	0.0063119	0.0006813	0.6871347
182	0.7327924	0.0402207	0.2509009	0.0291034	0.2811190	0.5718532	0.7095571	0.0296553	0.0001356	0.6587546
183	0.7042303	0.0440546	0.2733693	0.0223523	0.2960102	0.6283069	0.7216034	0.0052512	0.0005902	0.7063234
184	0.6408000	0.0171421	0.2777269	0.0439879	0.3208933	0.5875810	0.6942007	0.0052103	0.0002575	0.7777580
185	0.7339167	0.0384067	0.2811425	0.0459107	0.3479969	0.5484232	0.6603702	0.0044445	0.0005015	0.7041496
186	0.7056279	0.0147955	0.2302759	0.0277656	0.3357373	0.5998185	0.6862688	0.0078307	0.0001734	0.7228638
187	0.6179787	0.0179960	0.3147835	0.0277560	0.2557919	0.5983076	0.7611300	0.0115039	0.0002762	0.7143171
188	0.7623366	0.0280336	0.2959779	0.0465501	0.2955140	0.5643360	0.6755377	0.0145717	0.0000371	0.8172516
189	0.6116283	0.0315263	0.2519478	0.0464889	0.3498331	0.6134097	0.6894135	0.0137996	0.0000317	0.7259060
190	0.6816701	0.0237437	0.2759087	0.0525713	0.2949314	0.5230202	0.7617873	0.0104559	0.0000126	0.5759045
191	0.5623464	0.0411121	0.3002115	0.0369085	0.3082245	0.5183051	0.7514920	0.0099603	0.0000221	0.6364628
192	0.6453703	0.0286646	0.2697963	0.0487897	0.3196071	0.6374396	0.7978906	0.0073549	0.0001839	0.7930835
193	0.7035880	0.0229151	0.2592316	0.0426914	0.3401549	0.6077471	0.6497880	0.0059326	0.0000004	0.7298224
194	0.6990441	0.0272350	0.3191748	0.0345327	0.3135541	0.6343134	0.6873177	0.0052822	0.0000000	0.6401725
195	0.8174190	0.0261086	0.2751011	0.0430445	0.3404136	0.6077295	0.8248071	0.0051153	0.0000053	0.7407736
196	0.6044557	0.0193900	0.2741838	0.0421434	0.2772494	0.5861736	0.6940101	0.0030288	0.0005124	0.7753974
197	0.7730663	0.0142336	0.2575911	0.0542976	0.3512278	0.7428546	0.7173443	0.0043172	0.0010064	0.7613170
198	0.6572348	0.0279977	0.3240815	0.0495630	0.3070111	0.6010771	0.7642352	0.0075619	0.0006009	0.7248101
199	0.6265948	0.0276175	0.2759372	0.0719284	0.3953307	0.6036330	0.7855544	0.0087995	0.0002253	0.7997616
200	0.6781126	0.0322458	0.2161904	0.0323574	0.2744508	0.6310998	0.6379859	0.0059105	0.0002212	0.7732699
201	0.6598283	0.0386316	0.2146504	0.0596362	0.2840858	0.5935448	0.7111401	0.0095150	0.0001177	0.7711029
202	0.7445956	0.0170039	0.2585425	0.0393638	0.2976367	0.6415401	0.7049231	0.0067954	0.0000616	0.8639047
203	0.6570903	0.0151777	0.2771113	0.0341008	0.3356653	0.6287852	0.7535293	0.0034265	0.0003766	0.7943723
204	0.7611686	0.0252089	0.2734004	0.0375993	0.3448461	0.6150833	0.7676839	0.0185602	0.0006233	0.6468946
205	0.6930132	0.0230154	0.2598603	0.0692056	0.2959134	0.6451482	0.7417554	0.0035225	0.0003718	0.8202165
206	0.6656574	0.0480920	0.2908726	0.0581318	0.3329921	0.5454483	0.6576447	0.0045391	0.0034353	0.8248349
207	0.6990689	0.0329364	0.2124152	0.0365132	0.2775338	0.5097240	0.8053330	0.0157748	0.0024271	0.7594339
208	0.6731609	0.0250686	0.2553052	0.0703011	0.2839016	0.5608101	0.7852136	0.0067099	0.0007720	0.7844064
209	0.6607820	0.0338492	0.2070607	0.0370194	0.3184328	0.5996968	0.7109036	0.0069264	0.0012861	0.8065223
210	0.7358766	0.0701248	0.3479379	0.0436315	0.2788338	0.5159693	0.6945242	0.0049121	0.0019517	0.6708215
211	0.6261427	0.0303125	0.2511746	0.0324673	0.3607322	0.5857864	0.6819084	0.0105589	0.0018607	0.7938237
212	0.7406649	0.0256515	0.2761107	0.0339435	0.3762150	0.6054030	0.7387389	0.0068625	0.0018775	0.6334628
213	0.6027913	0.0433846	0.2948223	0.0255274	0.2603563	0.5416289	0.7007646	0.0042486	0.0005018	0.6726404
214	0.6390170	0.0176531	0.2621299	0.0377734	0.3112889	0.6440492	0.7286306	0.0119832	0.0009633	0.7771709
215	0.6448028	0.0416416	0.2198070	0.0341673	0.3001892	0.6643616	0.7683561	0.0033276	0.0022085	0.8415423
216	0.6903823	0.0237850	0.2800277	0.0308365	0.3159025	0.6025077	0.7575150	0.0109651	0.0011134	0.6634308
217	0.6233683	0.0147358	0.2889659	0.0534767	0.2853709	0.5582488	0.7182295	0.0092771	0.0034197	0.8283755
218	0.7392200	0.0388779	0.2501310	0.0553493	0.3658716	0.6115409	0.5818639	0.0140559	0.0014539	0.7039720
219	0.7648139	0.0337466	0.2775549	0.0493318	0.2955153	0.5329140	0.5523091	0.0066024	0.0027274	0.7845736
220	0.6418221	0.0310187	0.2912924	0.0435015	0.2597858	0.6182054	0.7433797	0.0039402	0.0056468	0.6711689
221	0.6119141	0.0333247	0.3186736	0.0265634	0.3191663	0.6360061	0.6449856	0.0043336	0.0013724	0.6681496
222	0.6806796	0.0216977	0.2510325	0.0323585	0.2737252	0.6780721	0.7421858	0.0043857	0.0019860	0.7886403
223	0.6531456	0.0388379	0.3533858	0.0160911	0.2709324	0.5470140	0.7278758	0.0072971	0.0032422	0.7763752
