"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
92	0.0110504	0.2476976	0.3589067	0.0759078	0.1967546	0.4310676	0.6444658	0.5369526	0.7686663	0.5207773
93	0.0266121	0.1795657	0.3151169	0.0638273	0.1242124	0.5153993	0.7301036	0.4534481	0.6566317	0.4850027
94	0.0143899	0.2049957	0.4370714	0.0994005	0.1396503	0.5569170	0.8006995	0.4741263	0.7666032	0.5408186
95	0.0184002	0.1699001	0.3955962	0.1132885	0.2029734	0.4400857	0.7263971	0.5012546	0.8022746	0.5324954
96	0.0113663	0.1725817	0.3795416	0.1073191	0.1759289	0.4863115	0.7122224	0.5301650	0.7960035	0.5286127
97	0.0044241	0.1340458	0.3798636	0.0899173	0.1087532	0.5215998	0.6704088	0.5219305	0.7468494	0.3592046
98	0.0199855	0.2309709	0.4071685	0.0903008	0.0913077	0.6439198	0.7674724	0.4746279	0.6669835	0.6132871
99	0.0110439	0.1497706	0.3460321	0.0881247	0.1335488	0.5134869	0.8099474	0.6330187	0.7452062	0.4961707
100	0.0097629	0.1627197	0.4157037	0.1136784	0.1148366	0.5277057	0.6770342	0.5313700	0.8553367	0.3776789
101	0.0095123	0.1462258	0.4080299	0.0914154	0.1676939	0.4642039	0.6674589	0.4554307	0.8640509	0.4782092
102	0.0395501	0.1296583	0.4732796	0.2048632	0.1060456	0.4162113	0.6977995	0.5177022	0.8347466	0.5456387
103	0.0074298	0.1951358	0.4510773	0.1391425	0.1180382	0.5369826	0.7238406	0.5071471	0.7040230	0.5139989
104	0.0064099	0.1698945	0.4918762	0.1074508	0.1080089	0.6014318	0.7147114	0.4827654	0.7451468	0.5188477
105	0.0060371	0.1287279	0.4732207	0.1137539	0.0986163	0.4750999	0.8469310	0.5131405	0.6851575	0.5558869
106	0.0161275	0.1649909	0.4064025	0.0866233	0.1424185	0.4710079	0.7309886	0.4168321	0.6405796	0.5027154
107	0.0133861	0.1407207	0.3394494	0.0645504	0.1277905	0.4808378	0.7457370	0.5849388	0.7317337	0.4495796
108	0.0066291	0.1536519	0.4343017	0.0787238	0.1520766	0.4171840	0.7147222	0.4293411	0.7968817	0.4966190
109	0.0047912	0.1485330	0.3871725	0.0868649	0.1349934	0.4623474	0.7856398	0.4541973	0.6862504	0.5560406
110	0.0133355	0.2123930	0.4955462	0.0953847	0.1228361	0.4134627	0.8280292	0.4850305	0.6471952	0.4862788
111	0.0149860	0.1694460	0.4156960	0.0691695	0.1256849	0.5113919	0.7955056	0.4752343	0.6965739	0.4938123
112	0.0025056	0.1526446	0.3881248	0.1332668	0.1372065	0.5016300	0.7879220	0.5274475	0.6978073	0.4492399
113	0.0108214	0.1477668	0.4681041	0.0910373	0.1067563	0.4666450	0.8429426	0.5282785	0.7893574	0.5433343
114	0.0307323	0.1649951	0.4080317	0.0851369	0.1279360	0.4663395	0.8642620	0.4616456	0.6510634	0.4988340
115	0.0064510	0.1405623	0.4190483	0.0728551	0.1229876	0.4604535	0.7759163	0.4943647	0.7589995	0.5233558
116	0.0079821	0.1588847	0.4381965	0.0613943	0.1155978	0.4238021	0.8388663	0.5297094	0.8712856	0.4299501
117	0.0034297	0.1058124	0.4538187	0.0774174	0.1689830	0.4976528	0.7118013	0.5289498	0.5929131	0.5426329
118	0.0049714	0.1092783	0.5336961	0.1091660	0.0924016	0.4425832	0.8026604	0.4214271	0.7083110	0.5536608
119	0.0138567	0.1432638	0.4527956	0.0709521	0.0866092	0.3967841	0.8049105	0.5110274	0.7069818	0.4804510
120	0.0041928	0.1254269	0.5053407	0.0707889	0.0908767	0.4860223	0.7534013	0.5404829	0.7116283	0.4772096
121	0.0277418	0.1134811	0.4970941	0.0868843	0.1289292	0.3877229	0.8988225	0.4306999	0.8083331	0.4929566
122	0.0042632	0.1380199	0.4509229	0.1194597	0.1077005	0.4176639	0.7011821	0.4830803	0.7902422	0.5766013
123	0.0068518	0.0974421	0.4293676	0.1110704	0.0671566	0.4602770	0.7571352	0.5340287	0.7027495	0.5211040
124	0.0064441	0.1969156	0.3958188	0.0736874	0.0985721	0.4781194	0.8702133	0.5535194	0.6987282	0.4435427
125	0.0113289	0.1631007	0.4099557	0.0739833	0.1164686	0.5151805	0.8061427	0.5478330	0.6632457	0.4867599
126	0.0083648	0.0941836	0.3700919	0.0707099	0.1095639	0.4551777	0.8326610	0.5151905	0.7220134	0.5926860
127	0.0045009	0.2473608	0.5038241	0.0687444	0.1083778	0.5041392	0.8875618	0.5408249	0.7652946	0.6019242
128	0.0040766	0.1554186	0.4986742	0.0841695	0.0818123	0.5282907	0.8194551	0.5691597	0.7377415	0.6117132
129	0.0049147	0.1515544	0.4279071	0.0525849	0.0848708	0.5454553	0.7627486	0.5493907	0.8890215	0.5106848
130	0.0083873	0.2601069	0.4946006	0.0709283	0.1011010	0.5153484	0.8139857	0.5411393	0.6962916	0.4658736
131	0.0166538	0.1498401	0.4401712	0.0546255	0.0919222	0.6597137	0.8196715	0.5128055	0.8609865	0.5184698
132	0.0127524	0.1503375	0.6712035	0.0478012	0.0744185	0.5024689	0.8698772	0.5333456	0.8413613	0.5391730
133	0.0077900	0.1529210	0.5106153	0.0395205	0.0826339	0.4818550	0.9234757	0.6116146	0.8365621	0.5314429
134	0.0145303	0.1253328	0.3864798	0.0593069	0.1294732	0.5871448	0.7761774	0.5671524	0.7786469	0.5436295
135	0.0317220	0.1601746	0.5275522	0.1059495	0.0611742	0.5574184	0.7136025	0.6021133	0.7225898	0.5912051
136	0.0055062	0.1042652	0.4268849	0.0581029	0.0845110	0.6526402	0.7963583	0.5389519	0.7871941	0.5959417
137	0.0096805	0.1896389	0.4498972	0.0410082	0.0920876	0.4768432	0.7696628	0.5449535	0.6490659	0.6228334
138	0.0105879	0.1258974	0.4723335	0.0392603	0.0763063	0.5847046	0.7273151	0.5501152	0.7945592	0.5687515
139	0.0078580	0.1823686	0.3958353	0.0316324	0.1002398	0.5642657	0.6523471	0.5410385	0.6932857	0.4978133
140	0.0198559	0.1542097	0.4504530	0.0370988	0.1145423	0.6007444	0.8028123	0.5276069	0.7432724	0.5234202
141	0.0045262	0.1969234	0.4904576	0.0434472	0.0901828	0.5432505	0.6482949	0.6161361	0.6992199	0.6588028
142	0.0027336	0.1599601	0.5488486	0.0648398	0.0858045	0.5165437	0.7419650	0.5454264	0.7238851	0.5027559
143	0.0066832	0.1874041	0.4599871	0.0552138	0.1349135	0.5948163	0.7431544	0.4618415	0.6288203	0.5075634
144	0.0122796	0.1515869	0.5793397	0.0767583	0.0572100	0.5482011	0.7763794	0.5363351	0.6127170	0.4708457
145	0.0080777	0.1653891	0.5051788	0.0384362	0.1171284	0.5768095	0.8996098	0.5879915	0.6523918	0.5875310
146	0.0054586	0.2342266	0.5824736	0.0378498	0.0699952	0.5500324	0.6505314	0.4889063	0.7753175	0.4722920
147	0.0039920	0.1421402	0.5535159	0.0390780	0.0632143	0.5788014	0.7734221	0.5087606	0.7200505	0.6067021
148	0.0091377	0.1628285	0.5660385	0.0462650	0.1003246	0.4961309	0.8650851	0.6083723	0.7484017	0.5924898
149	0.0173858	0.1919617	0.5490108	0.0577261	0.0541478	0.5252384	0.8085850	0.5992613	0.7537973	0.5680322
150	0.0208850	0.1767162	0.4270924	0.0344253	0.0890532	0.5196219	0.7248494	0.5389582	0.7435642	0.5964218
151	0.0074911	0.1600539	0.4683317	0.0250948	0.0937004	0.4942487	0.7847627	0.5216706	0.7982535	0.5712670
152	0.0112354	0.2019996	0.5336253	0.0695516	0.0689080	0.3857149	0.7519687	0.5850414	0.6641369	0.5162103
153	0.0055870	0.1986851	0.5142274	0.0359086	0.0435049	0.5254351	0.7370154	0.5177035	0.6542457	0.5568885
154	0.0109389	0.1508312	0.5971349	0.0680114	0.0715130	0.4871145	0.6585385	0.5136549	0.6988135	0.5965613
155	0.0074879	0.2519383	0.5421447	0.0168105	0.0594448	0.4566480	0.7296425	0.5257296	0.6199364	0.5246091
156	0.0225060	0.1530196	0.5487081	0.0642705	0.0819484	0.5590740	0.6824451	0.5254597	0.6718093	0.4767893
157	0.0133137	0.1286587	0.5163644	0.0555853	0.0846328	0.5265765	0.8177187	0.5606225	0.7409035	0.6373652
158	0.0080044	0.1585258	0.5306163	0.0554491	0.0594698	0.4947227	0.9340138	0.5585338	0.7273914	0.6571012
159	0.0056071	0.1626113	0.4767103	0.0320616	0.0876077	0.5201167	0.7023232	0.5817586	0.7075055	0.5340456
160	0.0074301	0.1605864	0.5461370	0.0382373	0.0612015	0.4625718	0.6632089	0.5358481	0.5743308	0.5330115
161	0.0099579	0.1443757	0.6489047	0.0288944	0.0504804	0.5628823	0.7457806	0.5231449	0.7109497	0.5688396
162	0.0071416	0.1674162	0.6016869	0.0420023	0.0681467	0.5258217	0.7170557	0.5211721	0.7560266	0.5624705
163	0.0054599	0.1327109	0.5027673	0.0174584	0.0449648	0.4750614	0.8286704	0.5499583	0.7992985	0.5568488
164	0.0076911	0.1789670	0.5895314	0.0116919	0.0697765	0.5929720	0.8742617	0.4978223	0.7277637	0.5815334
165	0.0173432	0.1397141	0.5684247	0.0277618	0.1038902	0.5790195	0.6833033	0.6465550	0.7510514	0.4916726
166	0.0185557	0.1491071	0.4543854	0.0301902	0.0598946	0.5130565	0.7415062	0.6418077	0.8341480	0.4892132
167	0.0075156	0.1319533	0.5167382	0.0270927	0.0636046	0.5070427	0.7416517	0.6170157	0.6478324	0.5919233
168	0.0050047	0.1520593	0.5602693	0.0356123	0.0631279	0.4824075	0.6888532	0.5461135	0.6728478	0.5026325
169	0.0092825	0.2279158	0.3597197	0.0155867	0.1027720	0.4933634	0.7402691	0.5231412	0.7553857	0.5153153
170	0.0052356	0.1735751	0.4736939	0.0155624	0.0613376	0.5155049	0.6078634	0.5900200	0.6785947	0.5547651
171	0.0139550	0.1710667	0.5365419	0.0163874	0.0802215	0.5193136	0.6769521	0.4567367	0.6261369	0.4618340
172	0.0047605	0.1770417	0.4601173	0.0153611	0.0541380	0.4540561	0.6499778	0.5433820	0.7531967	0.5202866
173	0.0101486	0.1699305	0.4892860	0.0065365	0.0426100	0.5123141	0.7022826	0.4581034	0.7058001	0.5833345
174	0.0041659	0.1940748	0.5007950	0.0182624	0.0528277	0.4452384	0.7097851	0.5793281	0.7491248	0.5074392
175	0.0039160	0.1815709	0.4881209	0.0150762	0.0781598	0.4885166	0.6414706	0.5911154	0.5646709	0.5397897
176	0.0155000	0.1671030	0.5893376	0.0093940	0.0655657	0.5120894	0.7608802	0.5353167	0.8247030	0.4875367
177	0.0066464	0.2244298	0.5050694	0.0074733	0.0877501	0.4545288	0.7511233	0.4875933	0.6489053	0.5627522
178	0.0046878	0.1802162	0.4475464	0.0201106	0.0527888	0.5502654	0.6316195	0.5149909	0.7922681	0.5679857
179	0.0125739	0.1672833	0.3841428	0.0094214	0.0690137	0.5170402	0.5963956	0.3934707	0.6823443	0.6163410
180	0.0048702	0.2097750	0.4897436	0.0163839	0.0549019	0.5428758	0.7547409	0.4819421	0.7207953	0.5786822
181	0.0073200	0.1378121	0.3839164	0.0078298	0.0509754	0.4999032	0.7219856	0.5574090	0.7067857	0.5808108
182	0.0091047	0.1691640	0.4223752	0.0125323	0.0633794	0.5258099	0.7389613	0.6251131	0.9267612	0.5748531
183	0.0059804	0.1049237	0.5017840	0.0173879	0.0624268	0.4923168	0.6605338	0.5543154	0.7048324	0.5929147
184	0.0081348	0.1515441	0.4279386	0.0208570	0.0563666	0.4811565	0.7187628	0.5496073	0.6481052	0.5812086
185	0.0046797	0.1555119	0.4252085	0.0201115	0.0998791	0.4630474	0.7749696	0.5808568	0.7140497	0.4865225
186	0.0160042	0.2162172	0.5384176	0.0120940	0.0391849	0.4891079	0.7448172	0.5292549	0.7218352	0.4801976
187	0.0215706	0.2241684	0.4484256	0.0160746	0.0639266	0.4960447	0.7668335	0.5936123	0.7250515	0.5650105
188	0.0094702	0.2122726	0.4251386	0.0187398	0.0461415	0.5006500	0.6855871	0.5664864	0.7787347	0.6306271
189	0.0188321	0.1665757	0.4887212	0.0076927	0.0424106	0.6615363	0.8822695	0.6200661	0.6804290	0.5555939
190	0.0032645	0.1787170	0.4222615	0.0116984	0.0291833	0.5131792	0.7286518	0.5775800	0.6194764	0.5458056
191	0.0051497	0.1741035	0.3411858	0.0096315	0.0459899	0.4796973	0.6829590	0.5732739	0.7275262	0.5485968
192	0.0047631	0.1740460	0.3613989	0.0144480	0.0585924	0.5304674	0.6497079	0.5121027	0.7630353	0.5715113
193	0.0096604	0.1430231	0.4373554	0.0036574	0.0482137	0.5784774	0.7030657	0.5489799	0.7123475	0.6122097
194	0.0115065	0.2094411	0.3481515	0.0056800	0.0405998	0.6574717	0.7355628	0.5347445	0.8445157	0.5568299
195	0.0038583	0.1852301	0.4055555	0.0110740	0.0460547	0.6290730	0.7788126	0.4755684	0.7180371	0.5040031
196	0.0018420	0.2059210	0.3605038	0.0072553	0.0653126	0.4865662	0.7359279	0.6309040	0.7119372	0.5300115
197	0.0121358	0.2064874	0.2804182	0.0118788	0.0746222	0.5721675	0.6984545	0.5558343	0.6431816	0.5258507
198	0.0026957	0.1378300	0.3261668	0.0231079	0.0551256	0.4966473	0.7531119	0.5109589	0.7315211	0.5400248
199	0.0077231	0.2568021	0.4005418	0.0053150	0.0674408	0.4848349	0.7313450	0.5771191	0.7526769	0.5874889
200	0.0103902	0.1937949	0.4057505	0.0146229	0.0756775	0.6361593	0.7743906	0.6360126	0.7494232	0.5397398
201	0.0131416	0.2237989	0.3339713	0.0060132	0.0550531	0.6068636	0.7778230	0.4863632	0.6599681	0.5713854
202	0.0129511	0.1443375	0.2814903	0.0085071	0.0598617	0.6045648	0.7892282	0.5384506	0.7439435	0.5157887
203	0.0033765	0.2063347	0.2767241	0.0068671	0.0837027	0.5717149	0.7347299	0.5973861	0.6685647	0.6235242
204	0.0065730	0.1809322	0.2775912	0.0065972	0.0769227	0.5833280	0.7579491	0.6984315	0.6868490	0.4720515
205	0.0085344	0.2070673	0.3141966	0.0057050	0.0272508	0.7211589	0.6948132	0.4825294	0.7738740	0.4809452
206	0.0063282	0.1726431	0.3481405	0.0040621	0.0851653	0.4966009	0.8726404	0.5322473	0.7238712	0.4252139
207	0.0061068	0.1552739	0.2648726	0.0109784	0.0651545	0.5995395	0.7927586	0.4545471	0.7525006	0.5274804
208	0.0150650	0.1790986	0.2482423	0.0120867	0.0720447	0.5181155	0.8261750	0.5681814	0.7556599	0.5040352
209	0.0031102	0.1687713	0.3200895	0.0054953	0.0912747	0.6141940	0.8106508	0.5570044	0.6090678	0.6284863
210	0.0047200	0.2055063	0.3122210	0.0097968	0.0476990	0.5635523	0.7610499	0.4986076	0.8627047	0.4701415
211	0.0032363	0.2140528	0.2468903	0.0057270	0.0521558	0.6112895	0.9346450	0.4445105	0.7507725	0.5000097
212	0.0100881	0.1710442	0.2785105	0.0075124	0.0821036	0.5322335	0.9560087	0.5174406	0.7340503	0.5323442
213	0.0058053	0.1602226	0.2990599	0.0066811	0.0387165	0.5924723	0.8505672	0.4304636	0.7273840	0.5273086
214	0.0035864	0.2551996	0.2780968	0.0097308	0.0562235	0.5291348	0.7698500	0.4827488	0.7025724	0.5115703
215	0.0039183	0.2002616	0.2441834	0.0117346	0.0747198	0.5648550	0.7959941	0.5641762	0.6071412	0.5499098
216	0.0164480	0.1831648	0.2617964	0.0277028	0.0431277	0.6155302	0.9399216	0.5176592	0.6020720	0.5531508
217	0.0100997	0.1739327	0.2601966	0.0089288	0.0430176	0.4951056	0.7396354	0.5603085	0.7547440	0.5171176
218	0.0098319	0.1761405	0.2203339	0.0045558	0.0552315	0.5322155	0.8515301	0.5928987	0.7078307	0.5302994
219	0.0074504	0.1091273	0.1859870	0.0105760	0.0814267	0.5942087	0.7663463	0.5925249	0.6895943	0.5543003
220	0.0095977	0.2133906	0.2174466	0.0065628	0.0581525	0.4875673	0.7454306	0.4859927	0.8093647	0.5992407
221	0.0055478	0.1729852	0.3758403	0.0038585	0.0812386	0.5964789	0.7739612	0.5599770	0.7627064	0.4999747
222	0.0034047	0.1680623	0.2084070	0.0045121	0.0679063	0.6496734	0.7755474	0.5402483	0.7575457	0.5215435
223	0.0045606	0.1705368	0.2784269	0.0021900	0.0878805	0.5470243	0.7184137	0.5310437	0.7374075	0.5350170
