"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
51	0.7494571	0.4044274	0.5808740	0.5217626	0.6790979	0.5876403	0.4132179	0.0482352	0.2808250	0.2195887
52	0.6699023	0.5846303	0.6190992	0.6373968	0.7004190	0.5634645	0.3925028	0.0538597	0.2968701	0.2399598
53	0.7065518	0.4341211	0.6041502	0.5587181	0.7021275	0.6742926	0.3891691	0.0398101	0.3017671	0.2527804
54	0.7721654	0.4331986	0.4889601	0.5983376	0.6807718	0.6081309	0.4399018	0.0436389	0.2658390	0.2513241
55	0.7322480	0.4218363	0.6406079	0.6338879	0.7191625	0.6150524	0.4406418	0.0971274	0.3608359	0.2181626
56	0.7851016	0.3577704	0.4981975	0.5186142	0.6518499	0.5235263	0.3640804	0.0521441	0.3595514	0.2572288
57	0.7387103	0.4533311	0.5964695	0.6622172	0.5830729	0.5895882	0.3672391	0.0289470	0.3287008	0.2319820
58	0.6309927	0.4732719	0.5335660	0.6259360	0.6580534	0.4971032	0.3377170	0.0622368	0.4136609	0.2800868
59	0.7752246	0.4272313	0.5509885	0.5995188	0.7424526	0.5593660	0.4283258	0.0628593	0.3636400	0.2947021
60	0.6573761	0.4208089	0.5244779	0.6359383	0.7147950	0.6403878	0.3686791	0.0630774	0.3739898	0.2590098
61	0.8328147	0.4673045	0.5118688	0.6241288	0.6813202	0.4613332	0.3808536	0.0686252	0.3546092	0.3118819
62	0.7494990	0.4826086	0.5096137	0.6467664	0.8348682	0.5990104	0.3302734	0.0752420	0.3339508	0.2102910
63	0.6316948	0.4859026	0.4849615	0.5186453	0.6968658	0.6001130	0.4219278	0.0824300	0.3012417	0.2372120
64	0.6893350	0.4088968	0.6108073	0.5911159	0.6756817	0.6107251	0.3338165	0.0596609	0.3774546	0.2532380
65	0.8803702	0.4441164	0.4843731	0.6191344	0.7418789	0.4976430	0.4607226	0.0889450	0.4536055	0.2704863
66	0.7103056	0.4880562	0.4572232	0.6089826	0.7160836	0.5555778	0.4341530	0.1318053	0.3421696	0.2808409
67	0.6446530	0.4651091	0.4182770	0.4968448	0.7003133	0.5598001	0.3584984	0.0945611	0.3259632	0.2679409
68	0.7795580	0.4593460	0.5115590	0.5970264	0.6708358	0.5275414	0.4846618	0.0845382	0.3222192	0.2932458
69	0.7935060	0.5697405	0.5214150	0.4958132	0.7192362	0.5887383	0.3744052	0.1141316	0.3288337	0.3135872
70	0.6897138	0.5054985	0.4520996	0.6592397	0.7268159	0.5402947	0.4417430	0.0618461	0.3700734	0.2150138
71	0.6354319	0.4503167	0.6036560	0.5564783	0.7576633	0.5932891	0.4564431	0.0909092	0.3871481	0.2722021
72	0.8069308	0.5151367	0.4976098	0.4879516	0.6429827	0.5480043	0.4041461	0.1337552	0.4398110	0.2646538
73	0.7044691	0.4018944	0.4917908	0.5559643	0.7663217	0.4773684	0.4075760	0.1340167	0.4112339	0.2221123
74	0.7775170	0.4341658	0.5297749	0.6109695	0.6136346	0.6342977	0.4432459	0.1536117	0.4308512	0.3156629
75	0.7835849	0.4399397	0.4987263	0.4620018	0.6438455	0.6010803	0.3901338	0.0970573	0.4111281	0.3370334
76	0.7033101	0.4967064	0.4689691	0.6672226	0.6728958	0.5715975	0.4517732	0.1393692	0.4172943	0.2410810
77	0.6868373	0.4711522	0.5959294	0.5052137	0.7974673	0.5673364	0.3799194	0.1441813	0.3979523	0.2653885
78	0.6598165	0.4043622	0.5492060	0.5438275	0.6862439	0.6095308	0.4508546	0.1454561	0.3644592	0.2868388
79	0.7541390	0.3978064	0.5144509	0.5741609	0.6589690	0.6156696	0.4685091	0.1553118	0.3674116	0.2748964
80	0.6815668	0.4538331	0.5132624	0.6016163	0.6419591	0.5075549	0.4076079	0.1248183	0.3967157	0.3259250
81	0.6687939	0.4274090	0.5228857	0.5337909	0.7303481	0.6360974	0.3349603	0.1211892	0.3522131	0.3338022
82	0.7193043	0.4270659	0.5781799	0.4886139	0.8522753	0.5877071	0.4160282	0.1961286	0.4012704	0.2644949
83	0.6623718	0.4334474	0.4949711	0.5853156	0.7580420	0.4996037	0.4113187	0.1654531	0.4149796	0.2533395
84	0.6376742	0.5136395	0.5113669	0.5565126	0.6839906	0.5592466	0.3269493	0.1597521	0.3487832	0.2922998
85	0.7204382	0.4120237	0.5411250	0.6097945	0.7376976	0.6176664	0.3960287	0.1428889	0.4155473	0.2571251
86	0.7606130	0.4090660	0.5554948	0.6056830	0.7293024	0.5488245	0.4331813	0.1482371	0.3811329	0.2702013
87	0.7746966	0.5859396	0.5440319	0.5644233	0.7358064	0.4736806	0.3428000	0.1812889	0.3425635	0.3385145
88	0.7955754	0.4600232	0.4739018	0.5687465	0.7487359	0.5179132	0.4240834	0.1904481	0.4010672	0.2980301
89	0.8176489	0.4286188	0.5740141	0.5658570	0.8473510	0.5410024	0.4338467	0.1887367	0.4283846	0.2408034
90	0.6853999	0.4161787	0.4562194	0.5094054	0.6730379	0.7299670	0.4541184	0.1796093	0.4364175	0.2667429
91	0.7405859	0.4361823	0.5297158	0.5242357	0.7301541	0.5071346	0.3258656	0.1724956	0.3815559	0.3691995
92	0.6254361	0.4933025	0.5039026	0.5878696	0.7492823	0.5710767	0.3800546	0.1800943	0.4644002	0.3030100
93	0.7743238	0.3933884	0.4438977	0.5375237	0.7977880	0.5352992	0.3858569	0.2452568	0.4250074	0.2915262
94	0.7244537	0.4839971	0.5989066	0.5686520	0.7477738	0.5639000	0.3766152	0.2657194	0.3964251	0.3260668
95	0.6420809	0.4300530	0.5578278	0.5141451	0.8217982	0.5355887	0.4187476	0.2433300	0.5055323	0.2693448
96	0.7522534	0.4761603	0.5649417	0.6417631	0.7708688	0.5001970	0.3510088	0.2016787	0.3693675	0.2346257
97	0.7628203	0.3933238	0.4588323	0.5457255	0.7092993	0.5176063	0.3603615	0.2418942	0.4310815	0.2894517
98	0.7039710	0.5578710	0.5444746	0.4628003	0.7941771	0.6054401	0.4032896	0.2569041	0.4398543	0.3034076
99	0.6205399	0.4315432	0.4959158	0.5127575	0.7669430	0.5568440	0.4025488	0.1991171	0.4445725	0.2027724
100	0.7325699	0.4713658	0.5935330	0.5392144	0.7588608	0.5528508	0.4113712	0.2796811	0.5141639	0.2640721
101	0.6457765	0.5077091	0.5696455	0.6557934	0.7337820	0.4969532	0.3865563	0.2458911	0.3686050	0.2190791
102	0.6790040	0.4288250	0.4867463	0.5309803	0.6847981	0.4120520	0.4621255	0.2724313	0.4488635	0.2735691
103	0.7086261	0.4182621	0.5086481	0.5159655	0.7690691	0.4761217	0.3836794	0.2284871	0.4099190	0.2325314
104	0.7010414	0.4264696	0.5322637	0.5838364	0.7941790	0.5787616	0.4002375	0.2475236	0.4171652	0.2869689
105	0.6495363	0.3793623	0.5444328	0.5795247	0.8035361	0.4777139	0.3486090	0.2921989	0.3066396	0.1989461
106	0.6662826	0.4547015	0.5589099	0.5766990	0.7258926	0.5003165	0.3903359	0.2451644	0.3480472	0.2833593
107	0.6397009	0.3744431	0.5674732	0.5298082	0.7317138	0.5535804	0.3427047	0.2270619	0.3761194	0.2983106
108	0.7289183	0.3612414	0.5865878	0.5067748	0.7563463	0.5233123	0.3840884	0.2123067	0.4634982	0.2316675
109	0.7281234	0.4723201	0.4659721	0.6216086	0.6555977	0.6276828	0.4817300	0.2364512	0.4262887	0.2681289
110	0.7960962	0.4795039	0.5017539	0.5647656	0.7898884	0.4387822	0.3588006	0.2423958	0.4016133	0.2947758
111	0.7530080	0.4128815	0.5535340	0.5097200	0.6650924	0.5798002	0.3871632	0.2357952	0.4617688	0.2146991
112	0.7736234	0.4906574	0.5339961	0.5062732	0.6634482	0.6181262	0.3121724	0.2486841	0.4292101	0.2596876
113	0.6077296	0.4917544	0.5356929	0.5530821	0.8159519	0.4746901	0.4042131	0.2724493	0.4992069	0.2502930
114	0.7466732	0.3832708	0.5012655	0.5955412	0.7408141	0.6478841	0.3958404	0.2996200	0.4645878	0.2482590
115	0.7959162	0.4471585	0.5041332	0.5611936	0.8203499	0.5273431	0.4443126	0.2656571	0.4637650	0.2091127
116	0.7079950	0.4385293	0.5482933	0.6272681	0.7369137	0.5225765	0.3193877	0.2849543	0.4658988	0.2574545
117	0.7830734	0.3566695	0.5829979	0.5434706	0.7897841	0.5561900	0.4054692	0.2756118	0.5098628	0.2457640
118	0.7232629	0.5116030	0.5336731	0.5025227	0.7278512	0.5024342	0.4344826	0.2415259	0.4921788	0.2260729
119	0.7623533	0.4360890	0.4649898	0.5013026	0.7756213	0.5791004	0.3057727	0.3356871	0.5142539	0.2497723
120	0.7210957	0.4306594	0.4557906	0.5346152	0.7619310	0.6090168	0.3887603	0.3360083	0.3915843	0.3899775
121	0.6446815	0.4521500	0.5662985	0.5888879	0.7443863	0.5427196	0.3330849	0.3305785	0.4391710	0.3013642
122	0.7241964	0.5569017	0.4436102	0.6066434	0.7513921	0.5871873	0.3634497	0.2482674	0.4639452	0.2112543
123	0.7814509	0.4006048	0.5610198	0.5270891	0.7736462	0.5942117	0.3636118	0.3090274	0.4142771	0.1989971
124	0.7223092	0.4167591	0.5868018	0.5676773	0.7930385	0.5666821	0.3196931	0.2975114	0.3381716	0.3557843
125	0.7234195	0.4269736	0.4816395	0.5750244	0.7586311	0.5672413	0.2990486	0.3170710	0.4171728	0.2083452
126	0.6790262	0.4195677	0.5647947	0.6221901	0.7353062	0.4994069	0.3565556	0.4295406	0.4676879	0.1973769
127	0.8135283	0.4374317	0.4697673	0.5524350	0.7390774	0.4604280	0.3298050	0.3240198	0.4949575	0.2180717
128	0.6237138	0.4501341	0.5017171	0.6256898	0.7314163	0.6335033	0.2841705	0.3325040	0.4167583	0.2860797
129	0.6614732	0.3895252	0.5187398	0.6594166	0.7976899	0.5848234	0.3096439	0.4128603	0.4512918	0.2682749
130	0.7341648	0.4045317	0.5439480	0.5526883	0.7077179	0.5599195	0.3500419	0.3693525	0.4168536	0.2678179
131	0.7553115	0.4705253	0.5729553	0.5979492	0.7858163	0.5503013	0.2637960	0.3633126	0.4621895	0.2461285
132	0.6884732	0.3888978	0.5065459	0.6485355	0.7604509	0.5576170	0.3007906	0.3841503	0.4108566	0.2507943
133	0.7179191	0.4845842	0.5086391	0.5994398	0.6378732	0.6839363	0.3616945	0.3474886	0.4928321	0.2455672
134	0.6696559	0.4975001	0.5485523	0.6598997	0.7310838	0.5926668	0.3576010	0.3526338	0.4074255	0.2396347
135	0.6752290	0.4459810	0.5831451	0.6197632	0.7351318	0.6575961	0.2944478	0.3575430	0.4762149	0.2595971
136	0.6548935	0.4040764	0.5716755	0.6363328	0.6754411	0.5352558	0.2910857	0.4092199	0.3890327	0.2133379
137	0.7657623	0.5164999	0.3805816	0.6356921	0.7194064	0.4421569	0.3394123	0.3396733	0.4258569	0.2808186
138	0.6618509	0.4183968	0.4367405	0.6738725	0.7160458	0.5643957	0.2988521	0.2755560	0.4590558	0.1878649
139	0.7051867	0.4711994	0.6233380	0.5976165	0.7545326	0.4827556	0.2951718	0.4153829	0.4318550	0.2099721
140	0.6061944	0.3860752	0.5107425	0.6582052	0.6947054	0.5566179	0.2956275	0.4293710	0.3833692	0.2354639
141	0.7531501	0.4396146	0.5478413	0.6829507	0.7661329	0.5862292	0.3704087	0.4149100	0.4101246	0.2050892
142	0.7448324	0.4094747	0.5047673	0.6586761	0.7210754	0.6540659	0.3489621	0.4140088	0.4317432	0.2326254
143	0.6596413	0.4346398	0.4496722	0.6724260	0.7189331	0.6653910	0.3047124	0.4236570	0.4355987	0.2389914
144	0.6940672	0.4267513	0.5216081	0.5797786	0.6895557	0.5306861	0.3108057	0.4016777	0.3955924	0.2531182
145	0.7028576	0.4137019	0.4893472	0.6044209	0.7866633	0.6326337	0.3443088	0.3938288	0.4353951	0.1986016
146	0.6592737	0.4730984	0.5734445	0.6398645	0.7455804	0.6297053	0.3187388	0.4504399	0.4467780	0.2492166
147	0.7226989	0.4918730	0.4886762	0.5833003	0.8205030	0.6213569	0.3015237	0.4425985	0.4114120	0.2376380
148	0.7447986	0.4707901	0.6205064	0.6014933	0.7851465	0.6218248	0.3579999	0.3436093	0.4166115	0.2338272
149	0.7708779	0.3834155	0.5089442	0.6157448	0.9115660	0.6254834	0.3627009	0.4198845	0.4176134	0.2007948
150	0.6965922	0.3863598	0.5500478	0.6397198	0.7472005	0.6151978	0.3052211	0.4396665	0.4063908	0.2118722
151	0.7392533	0.3568764	0.6360287	0.6431468	0.8487099	0.6109035	0.3003129	0.4584837	0.4169046	0.2835246
152	0.7405335	0.5493156	0.4922944	0.5728075	0.7874290	0.6999919	0.2572989	0.4060688	0.3907126	0.1875030
153	0.6478944	0.4373641	0.4715943	0.6288968	0.7790644	0.5834056	0.3001586	0.4725380	0.4676234	0.2261593
154	0.7468213	0.4231971	0.4614421	0.7002570	0.8425858	0.6673879	0.3307223	0.4105458	0.3600901	0.1760018
155	0.7294772	0.4507244	0.5540771	0.6334929	0.8209124	0.5768449	0.2619315	0.4003160	0.3956350	0.1904341
156	0.6660077	0.4025127	0.5200565	0.5149990	0.7408545	0.5291387	0.3430311	0.4221024	0.4420752	0.1761145
157	0.6440825	0.4757213	0.5078399	0.5858648	0.7523638	0.5955293	0.3643077	0.4444975	0.4003151	0.2516870
158	0.7606832	0.4326610	0.4839049	0.5494042	0.7686465	0.6212367	0.2454876	0.4387204	0.4527151	0.2206108
159	0.7174408	0.3795149	0.6006771	0.6063965	0.7444832	0.4841767	0.2544499	0.4058350	0.4075176	0.1793197
160	0.7203548	0.3775431	0.4770947	0.5851224	0.8368320	0.6334917	0.2940231	0.4554711	0.3601101	0.2731297
161	0.7885749	0.3922417	0.4917818	0.6595861	0.6726031	0.6370639	0.2826882	0.4225063	0.4180053	0.1746764
162	0.7610677	0.3727052	0.4720825	0.6361649	0.7308504	0.6280277	0.3432085	0.3979350	0.5353516	0.2015414
163	0.7236897	0.4369796	0.5096659	0.6733099	0.7821574	0.6088157	0.2608195	0.4163800	0.4379517	0.1567182
164	0.7567088	0.3892396	0.5516213	0.6174294	0.7715958	0.5488693	0.3159521	0.4753291	0.4404219	0.1918501
165	0.6803250	0.3597233	0.5804123	0.6475636	0.8154008	0.5583320	0.2638096	0.4628055	0.3972881	0.2081554
166	0.6817608	0.4665118	0.5318776	0.6822664	0.7603499	0.6245921	0.3163933	0.4299249	0.4033008	0.1571484
167	0.6978001	0.4667882	0.4670579	0.6909217	0.7943203	0.5436203	0.2224170	0.5731608	0.4157652	0.1700392
168	0.5954778	0.4462765	0.5110013	0.5714550	0.7915904	0.5061250	0.2712334	0.5913236	0.4577252	0.2169498
169	0.7785156	0.4172587	0.5176727	0.6362671	0.6895624	0.6318780	0.2620586	0.4702263	0.3699120	0.1650240
170	0.7370919	0.4709544	0.5317171	0.6448638	0.7119660	0.5072968	0.2608372	0.4983648	0.4358965	0.2104967
171	0.7741800	0.3817856	0.5097396	0.7094855	0.6960558	0.5765908	0.2853432	0.5593878	0.4093302	0.2407689
172	0.6033645	0.4900761	0.5760698	0.7210642	0.9007297	0.4928253	0.1607662	0.5165479	0.4248558	0.2362500
173	0.6081843	0.4724770	0.6366421	0.6661311	0.6758352	0.5431506	0.1918077	0.4794774	0.3709932	0.2218449
174	0.7821284	0.4303160	0.5975733	0.7854495	0.7984614	0.5874288	0.2097247	0.4788440	0.4067045	0.2420514
175	0.5689596	0.3606309	0.5609507	0.7166228	0.8047436	0.6588868	0.1715417	0.5977782	0.3886744	0.2095916
176	0.6564541	0.3580969	0.5137550	0.6510476	0.7281746	0.5157701	0.2295771	0.6455710	0.3839227	0.2675789
177	0.7106408	0.3693000	0.6076895	0.6626495	0.6326025	0.5463142	0.1725327	0.5195806	0.3744455	0.2146592
178	0.6901120	0.3650107	0.5932701	0.6230436	0.7087803	0.6021732	0.2386410	0.6507315	0.4243826	0.2236490
179	0.7460993	0.3515933	0.5744168	0.6881324	0.7710494	0.6452386	0.2210982	0.6580845	0.3611069	0.2300238
180	0.6394503	0.3335983	0.6065994	0.7101208	0.7606502	0.6863368	0.1950436	0.7085529	0.4592342	0.2716976
181	0.6872456	0.4248857	0.5933653	0.7648847	0.7117081	0.6619658	0.2244713	0.4877676	0.5199744	0.3088423
182	0.7274970	0.3907366	0.5211223	0.7011028	0.6805640	0.5492069	0.1566988	0.4880993	0.3910623	0.2247032
183	0.6334196	0.4049639	0.5333905	0.6825160	0.6842430	0.5007194	0.2330799	0.5061014	0.4297023	0.2505191
184	0.8160853	0.3738437	0.5359570	0.6943974	0.6891459	0.5613690	0.2059135	0.4847165	0.4493912	0.3305676
185	0.6813751	0.4116105	0.6333257	0.5769100	0.7481767	0.6175739	0.2842763	0.5866400	0.4068533	0.2599999
186	0.6327872	0.4478804	0.5196142	0.6605155	0.6858928	0.5721050	0.1982507	0.6906065	0.4239711	0.2421805
187	0.7750621	0.4122252	0.5188441	0.6259763	0.8165380	0.5725767	0.2290886	0.6234759	0.5250344	0.2655349
188	0.6665138	0.3733054	0.3833062	0.7302752	0.7367278	0.5623555	0.1887912	0.6160663	0.4602358	0.2271338
189	0.7239304	0.3209186	0.4773344	0.6654099	0.6979768	0.4937820	0.2734311	0.5337912	0.4439243	0.1815842
190	0.6148980	0.3669463	0.4511978	0.6929878	0.7794531	0.5209492	0.2676310	0.5150387	0.4140444	0.2682051
191	0.6442106	0.3628204	0.6227898	0.5732092	0.7543557	0.6219361	0.2333163	0.6191782	0.4116252	0.1738968
192	0.6405343	0.4246598	0.5208799	0.6398625	0.7082757	0.5976664	0.2345070	0.5277473	0.4916113	0.2260601
193	0.6873905	0.4280415	0.5821509	0.6638886	0.7191784	0.5331036	0.2175950	0.5714711	0.4493078	0.2283303
194	0.8197250	0.4349507	0.5267438	0.6118905	0.7992429	0.5480569	0.2261284	0.5723641	0.4073645	0.1653732
195	0.6857048	0.4442859	0.5040259	0.6956597	0.6876845	0.5205116	0.2281985	0.5689847	0.3844266	0.2374636
196	0.7284808	0.3776815	0.5729647	0.6517004	0.8810143	0.5502551	0.2699642	0.5400981	0.4807919	0.2226846
197	0.8083816	0.3669832	0.5494879	0.6471759	0.7448423	0.6185019	0.2587439	0.5616478	0.4907324	0.2876996
198	0.6008558	0.4225503	0.4760514	0.7113528	0.7670898	0.4890128	0.2743740	0.4950133	0.3660780	0.1850552
199	0.6418440	0.4878886	0.5210435	0.5883868	0.7119046	0.5966090	0.2437820	0.4966210	0.3857674	0.1458248
200	0.6780895	0.4078362	0.3724616	0.7062092	0.6629757	0.5917334	0.3343876	0.5582805	0.3710636	0.2145307
201	0.6911188	0.4264838	0.5116125	0.6200163	0.7439046	0.5156437	0.2230597	0.4404765	0.4132128	0.1939853
202	0.6749532	0.4772037	0.5144072	0.7155970	0.7507701	0.5439643	0.3038173	0.5216751	0.4709714	0.2455702
203	0.8817021	0.4569643	0.4804744	0.6383598	0.7177375	0.5880360	0.2816379	0.5288554	0.4484686	0.1939619
204	0.6894950	0.4601904	0.5133630	0.7715671	0.7275243	0.5377044	0.2611033	0.6239915	0.5146183	0.2494388
205	0.6323829	0.4839241	0.5212719	0.6333214	0.7723921	0.6479685	0.2267490	0.5585920	0.4225543	0.2588326
206	0.6227113	0.3439291	0.5403577	0.6360708	0.6551072	0.5801467	0.2801009	0.5370733	0.4881015	0.1604873
207	0.6803383	0.3659310	0.5457092	0.7796583	0.6988108	0.6097867	0.2882746	0.6202348	0.5395254	0.2293412
208	0.6546996	0.4850421	0.4555134	0.5990011	0.7051824	0.5996859	0.2799137	0.5075103	0.4891969	0.2343101
209	0.7701713	0.3751075	0.6107040	0.6634227	0.6829893	0.6858611	0.3055908	0.6074199	0.4432059	0.2166842
210	0.7749521	0.3933842	0.5528945	0.7121714	0.7209917	0.7126190	0.2875698	0.5784332	0.4535154	0.2137437
211	0.7977956	0.3502969	0.5569274	0.7009538	0.7027846	0.6882467	0.2881855	0.4850299	0.4621781	0.1864833
212	0.6125636	0.3409880	0.5285073	0.5565904	0.7180131	0.5168775	0.3043063	0.4794994	0.4711095	0.1977915
213	0.7711946	0.4348220	0.5332467	0.6046241	0.7839844	0.6252069	0.2558518	0.5192549	0.3835619	0.2223924
214	0.6572500	0.4081092	0.5759061	0.6385931	0.6714324	0.6054230	0.2697601	0.3939266	0.5940084	0.1773738
215	0.5071717	0.4918788	0.5439849	0.6728835	0.7580220	0.5718273	0.2750054	0.5060853	0.4611599	0.2111028
216	0.6129815	0.4282919	0.4871861	0.7163747	0.6334709	0.5679812	0.2234330	0.5937005	0.4221328	0.1620358
217	0.6527133	0.3789473	0.5648542	0.6112147	0.5651609	0.4755215	0.2436997	0.6114038	0.5381447	0.2315297
218	0.7730277	0.3754907	0.5831043	0.7196139	0.7224581	0.5265257	0.2943648	0.4424991	0.4618532	0.2297254
219	0.6490925	0.4368182	0.4985146	0.7132716	0.6981051	0.5397182	0.1828225	0.5193120	0.3735440	0.2192468
220	0.7420582	0.3917671	0.5350556	0.5916308	0.7336396	0.5667548	0.2718093	0.5301193	0.5084078	0.2022377
221	0.6976179	0.3893439	0.5384214	0.7258224	0.7983673	0.6008200	0.2954226	0.5085055	0.3553787	0.2302932
222	0.5815499	0.4558957	0.5431550	0.7001538	0.6987317	0.6118823	0.2773868	0.4542656	0.3886643	0.1233773
223	0.7537605	0.3854755	0.5493508	0.7386778	0.6869516	0.5572604	0.2376665	0.5175770	0.4371091	0.2449212
